t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,203	1,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,403	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
0,603	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
0,803	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
1,003	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
1,203	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
1,404	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
1,605	0,990	0,000	1,000E+0	1,000E+0	0,000E+0
1,806	0,990	0,000	1,000E+0	1,000E+0	0,000E+0
2,006	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
2,206	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
2,406	0,980	0,000	9,900E-1	9,900E-1	0,000E+0
2,607	0,980	0,000	9,900E-1	9,900E-1	0,000E+0
2,807	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
3,008	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
3,208	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
3,408	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
3,607	1,290	0,000	9,800E-1	9,800E-1	0,000E+0
3,808	1,290	0,000	9,800E-1	9,800E-1	0,000E+0
4,008	1,290	0,000	1,290E+0	1,290E+0	0,000E+0
4,208	1,290	0,000	1,290E+0	1,290E+0	0,000E+0
4,408	1,180	0,000	1,290E+0	1,290E+0	0,000E+0
4,609	1,180	0,000	1,290E+0	1,290E+0	0,000E+0
4,810	1,180	0,000	1,290E+0	1,290E+0	0,000E+0
5,010	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
5,210	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
5,410	1,180	0,000	1,180E+0	0,000E+0	0,000E+0
5,610	1,180	0,000	1,180E+0	0,000E+0	0,000E+0
5,809	1,170	0,000	1,124E+0	1,124E+0	0,000E+0
6,010	1,170	0,000	1,124E+0	1,124E+0	0,000E+0
6,210	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
6,410	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
6,611	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
6,811	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
7,011	1,050	0,000	1,170E+0	1,170E+0	0,000E+0
7,210	1,050	0,000	1,170E+0	1,170E+0	0,000E+0
7,411	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
7,611	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
7,811	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
8,012	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
8,212	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
8,412	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
8,613	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
8,813	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
9,013	1,030	0,000	1,050E+0	1,050E+0	0,000E+0
9,213	1,030	0,000	1,050E+0	1,050E+0	0,000E+0
9,414	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
