t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,204	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,404	1,070	0,000	1,060E+0	0,000E+0	0,000E+0
0,604	1,070	0,000	1,060E+0	0,000E+0	0,000E+0
0,804	1,070	0,000	1,117E+0	1,117E+0	0,000E+0
1,005	1,070	0,000	1,117E+0	1,117E+0	0,000E+0
1,205	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,405	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,605	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,805	1,010	0,000	1,070E+0	1,070E+0	0,000E+0
2,005	1,010	0,000	1,070E+0	1,070E+0	0,000E+0
2,205	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
2,405	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
2,605	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
2,807	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
3,008	1,030	0,000	1,010E+0	1,010E+0	0,000E+0
3,208	1,030	0,000	1,010E+0	1,010E+0	0,000E+0
3,408	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
3,609	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
3,809	1,410	0,000	1,030E+0	1,030E+0	0,000E+0
4,009	1,410	0,000	1,030E+0	1,030E+0	0,000E+0
4,210	1,410	0,000	1,410E+0	1,410E+0	0,000E+0
4,410	1,410	0,000	1,410E+0	1,410E+0	0,000E+0
4,609	1,410	0,000	1,410E+0	1,410E+0	0,000E+0
4,810	1,410	0,000	1,410E+0	1,410E+0	0,000E+0
5,010	1,170	0,000	1,410E+0	1,410E+0	0,000E+0
5,210	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
5,411	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
5,612	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
5,813	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
6,013	1,120	0,000	1,170E+0	0,000E+0	0,000E+0
6,212	1,120	0,000	1,170E+0	0,000E+0	0,000E+0
6,413	1,120	0,000	1,152E+0	1,152E+0	0,000E+0
6,612	1,120	0,000	1,152E+0	1,152E+0	0,000E+0
6,813	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,013	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,214	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,415	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,615	1,080	0,000	1,120E+0	1,120E+0	0,000E+0
7,815	1,080	0,000	1,120E+0	1,120E+0	0,000E+0
8,016	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
8,215	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
8,415	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
8,616	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
8,816	1,170	0,000	1,080E+0	1,080E+0	0,000E+0
9,016	1,170	0,000	1,080E+0	1,080E+0	0,000E+0
9,216	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
9,616	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
9,616	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
9,817	1,380	0,000	1,170E+0	1,170E+0	0,000E+0
10,017	1,380	0,000	1,170E+0	1,170E+0	0,000E+0
10,218	1,380	0,000	1,380E+0	1,380E+0	0,000E+0
10,419	1,380	0,000	1,380E+0	1,380E+0	0,000E+0
10,620	1,360	0,000	1,380E+0	1,380E+0	0,000E+0
10,820	1,360	0,000	1,380E+0	1,380E+0	0,000E+0
11,020	1,360	0,000	1,360E+0	1,360E+0	0,000E+0
