t	PV [ºC]	SP [ºC]	MV[%] 
0,000	0,000	25,000	9,990E+1
0,000	0,000	25,000	9,990E+1
0,000	51,790	25,000	1,000E-2
2,067	51,790	25,000	1,000E-2
2,067	51,814	25,000	1,000E-2
4,158	51,814	25,000	1,000E-2
4,158	51,795	25,000	1,000E-2
6,246	51,795	25,000	1,000E-2
6,246	51,822	25,000	1,000E-2
8,339	51,822	25,000	1,000E-2
8,339	51,891	25,000	1,000E-2
10,430	51,891	25,000	1,000E-2
10,430	51,849	25,000	4,809E-1
12,518	51,849	25,000	1,000E-2
12,518	51,837	25,000	1,000E-2
14,611	51,837	25,000	1,000E-2
14,611	51,837	25,000	1,000E-2
16,702	51,797	25,000	4,029E-1
16,702	51,797	25,000	1,000E-2
18,790	51,722	25,000	1,751E+0
18,790	51,722	25,000	5,454E-1
20,883	51,737	25,000	1,000E-2
20,883	51,737	25,000	1,000E-2
22,972	51,751	25,000	1,000E-2
22,972	51,751	25,000	1,000E-2
22,972	51,773	25,000	1,000E-2
25,062	51,773	25,000	1,000E-2
25,062	51,748	25,000	1,000E-2
27,155	51,748	25,000	1,000E-2
27,155	51,694	25,000	9,605E-1
29,244	51,694	25,000	1,000E-2
29,244	51,659	25,000	1,915E-1
31,334	51,659	25,000	1,000E-2
31,334	51,614	25,000	5,683E-1
33,423	51,614	25,000	1,000E-2
33,423	51,657	25,000	1,000E-2
35,514	51,657	25,000	1,000E-2
35,514	51,646	25,000	1,000E-2
37,605	51,646	25,000	1,000E-2
37,605	51,646	25,000	1,000E-2
39,697	51,553	25,000	2,493E+0
39,697	51,553	25,000	1,294E+0
41,788	51,579	25,000	1,000E-2
41,788	51,579	25,000	1,000E-2
43,877	51,615	25,000	1,000E-2
43,877	51,615	25,000	1,000E-2
45,967	51,585	25,000	1,000E-2
45,967	51,585	25,000	1,000E-2
45,967	51,594	25,000	1,000E-2
48,058	51,594	25,000	1,000E-2
48,058	51,582	25,000	1,000E-2
50,149	51,582	25,000	1,000E-2
50,149	51,633	25,000	1,000E-2
52,239	51,633	25,000	1,000E-2
52,239	51,570	25,000	1,264E+0
54,330	51,570	25,000	6,313E-2
54,330	51,480	25,000	2,470E+0
56,421	51,480	25,000	1,272E+0
56,421	51,561	25,000	1,000E-2
58,513	51,561	25,000	1,000E-2
58,513	51,505	25,000	1,000E-2
60,604	51,505	25,000	1,049E+0
60,604	51,505	25,000	1,000E-2
62,695	51,428	25,000	1,825E+0
62,695	51,428	25,000	6,300E-1
64,783	51,497	25,000	1,000E-2
64,783	51,497	25,000	1,000E-2
66,874	51,498	25,000	1,000E-2
66,874	51,498	25,000	1,000E-2
68,963	51,460	25,000	3,192E-1
68,963	51,460	25,000	1,000E-2
68,963	51,477	25,000	1,000E-2
71,055	51,477	25,000	1,000E-2
71,055	51,477	25,000	1,000E-2
73,146	51,477	25,000	1,000E-2
73,146	51,410	25,000	1,490E+0
75,237	51,410	25,000	2,977E-1
75,237	51,480	25,000	1,000E-2
77,328	51,480	25,000	1,000E-2
77,328	51,470	25,000	1,000E-2
79,416	51,470	25,000	1,000E-2
79,416	51,443	25,000	1,000E-2
81,511	51,443	25,000	1,000E-2
81,511	51,384	25,000	1,000E-2
83,602	51,384	25,000	1,154E+0
83,602	51,384	25,000	1,000E-2
85,693	51,347	25,000	2,835E-1
85,693	51,347	25,000	1,000E-2
87,781	51,358	25,000	1,000E-2
87,781	51,358	25,000	1,000E-2
89,870	51,367	25,000	1,000E-2
89,870	51,367	25,000	1,000E-2
91,963	51,382	25,000	1,000E-2
91,963	51,382	25,000	1,000E-2
91,963	51,383	25,000	1,000E-2
94,053	51,383	25,000	1,000E-2
94,053	51,358	25,000	1,000E-2
96,142	51,358	25,000	1,000E-2
96,142	51,270	25,000	2,287E+0
98,233	51,270	25,000	1,100E+0
98,233	51,245	25,000	9,051E-1
100,322	51,245	25,000	1,000E-2
100,322	51,310	25,000	1,000E-2
102,412	51,310	25,000	1,000E-2
102,412	51,267	25,000	5,060E-1
104,501	51,267	25,000	1,000E-2
104,501	51,293	25,000	1,000E-2
106,594	51,293	25,000	1,000E-2
106,594	51,293	25,000	1,000E-2
108,682	51,248	25,000	5,860E-1
108,682	51,248	25,000	1,000E-2
110,771	51,278	25,000	1,000E-2
110,771	51,278	25,000	1,000E-2
112,860	51,241	25,000	2,697E-1
112,860	51,241	25,000	1,000E-2
114,950	51,241	25,000	1,000E-2
114,950	51,241	25,000	1,000E-2
114,950	51,224	25,000	1,000E-2
117,041	51,224	25,000	1,000E-2
117,041	51,204	25,000	1,000E-2
119,132	51,204	25,000	1,000E-2
119,132	51,141	25,000	1,323E+0
121,223	51,141	25,000	1,416E-1
121,223	51,139	25,000	1,000E-2
123,311	51,139	25,000	1,000E-2
123,311	51,177	25,000	1,000E-2
125,400	51,177	25,000	1,000E-2
125,400	51,145	25,000	5,635E-2
127,495	51,145	25,000	1,000E-2
