t	IF	IR	VF	VR
0,000	0,000	0,075	0,000E+0	1,700E+1
0,002	0,000	0,075	3,000E-1	1,700E+1
0,202	0,000	0,075	3,000E-1	1,700E+1
0,405	0,000	0,075	3,000E-1	1,700E+1
0,604	0,000	0,075	3,000E-1	1,700E+1
0,805	0,000	0,075	3,000E-1	1,700E+1
1,006	0,000	0,075	3,000E-1	1,700E+1
1,207	0,000	0,075	3,000E-1	1,700E+1
1,407	0,000	0,075	3,000E-1	1,700E+1
1,608	0,000	0,075	3,000E-1	1,700E+1
1,809	0,000	0,075	3,000E-1	1,700E+1
2,009	0,000	0,075	3,000E-1	1,700E+1
2,209	0,000	0,075	3,000E-1	1,700E+1
2,409	0,000	0,075	3,000E-1	1,700E+1
2,610	0,000	0,075	3,000E-1	1,700E+1
2,811	0,000	0,075	3,000E-1	1,700E+1
3,011	0,000	0,075	3,000E-1	1,700E+1
3,214	0,000	0,075	3,000E-1	1,700E+1
3,414	0,000	0,075	3,000E-1	1,700E+1
3,616	0,000	0,075	3,000E-1	1,700E+1
3,815	0,000	0,075	3,000E-1	1,700E+1
4,016	0,000	0,075	3,000E-1	1,700E+1
4,216	0,000	0,075	3,000E-1	1,700E+1
4,418	0,000	0,075	3,000E-1	1,700E+1
4,618	0,000	0,075	3,000E-1	1,700E+1
4,820	0,000	0,075	3,000E-1	1,700E+1
5,022	0,000	0,075	3,000E-1	1,700E+1
5,223	0,000	0,075	3,000E-1	1,700E+1
5,424	0,000	0,075	3,000E-1	1,700E+1
5,625	0,000	0,075	3,000E-1	1,700E+1
5,826	0,000	0,075	3,000E-1	1,700E+1
6,026	0,000	0,075	3,000E-1	1,700E+1
6,227	0,000	0,075	3,000E-1	1,700E+1
6,429	0,000	0,075	3,000E-1	1,700E+1
6,628	0,000	0,075	3,000E-1	1,700E+1
6,829	0,000	0,075	3,000E-1	1,700E+1
7,030	0,000	0,075	3,000E-1	1,700E+1
7,230	0,000	0,075	3,000E-1	1,700E+1
7,432	0,000	0,075	3,000E-1	1,700E+1
7,634	0,000	0,075	3,000E-1	1,700E+1
7,834	0,000	0,075	3,000E-1	1,700E+1
8,035	0,000	0,075	3,000E-1	1,700E+1
8,235	0,000	0,075	3,000E-1	1,700E+1
8,436	0,000	0,075	3,000E-1	1,700E+1
8,637	0,000	0,075	3,000E-1	1,700E+1
8,838	0,000	0,075	3,000E-1	1,700E+1
9,040	0,000	0,075	3,000E-1	1,700E+1
9,239	0,000	0,075	3,000E-1	1,700E+1
9,442	0,000	0,075	3,000E-1	1,700E+1
9,643	0,000	0,075	3,000E-1	1,700E+1
9,845	0,000	0,075	3,000E-1	1,700E+1
10,047	0,000	0,075	3,000E-1	1,700E+1
10,246	0,000	0,075	3,000E-1	1,700E+1
10,447	0,000	0,075	3,000E-1	1,700E+1
10,647	0,000	0,075	3,000E-1	1,700E+1
10,848	0,000	0,075	3,000E-1	1,700E+1
11,048	0,000	0,075	3,000E-1	1,700E+1
11,249	0,000	0,075	3,000E-1	1,700E+1
11,448	0,000	0,075	3,000E-1	1,700E+1
11,649	0,000	0,075	3,000E-1	1,700E+1
11,850	0,000	0,075	3,000E-1	1,700E+1
12,050	0,000	0,075	3,000E-1	1,700E+1
12,252	0,000	0,075	3,000E-1	1,700E+1
12,452	0,000	0,075	3,000E-1	1,700E+1
12,654	0,000	0,075	3,000E-1	1,700E+1
12,854	0,000	0,075	3,000E-1	1,700E+1
13,054	0,000	0,075	3,000E-1	1,700E+1
13,255	0,000	0,075	3,000E-1	1,700E+1
13,457	0,000	0,075	3,000E-1	1,700E+1
13,656	0,000	0,075	3,000E-1	1,700E+1
13,857	0,000	0,075	3,000E-1	1,700E+1
14,057	0,000	0,075	3,000E-1	1,700E+1
14,259	0,000	0,075	3,000E-1	1,700E+1
14,460	0,000	0,075	3,000E-1	1,700E+1
14,660	0,000	0,075	3,000E-1	1,700E+1
