t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,121	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,321	1,710	0,000	0,000E+0	0,000E+0	0,000E+0
0,523	1,710	0,000	0,000E+0	0,000E+0	0,000E+0
0,723	1,710	0,000	1,710E+0	1,710E+0	0,000E+0
0,924	1,710	0,000	1,710E+0	1,710E+0	0,000E+0
1,124	1,710	0,000	1,710E+0	1,710E+0	0,000E+0
1,324	1,710	0,000	1,710E+0	1,710E+0	0,000E+0
1,525	1,150	0,000	1,710E+0	1,710E+0	0,000E+0
1,724	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
1,926	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
2,126	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
2,326	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
2,527	1,200	0,000	1,150E+0	1,150E+0	0,000E+0
2,727	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
2,928	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
3,128	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
3,328	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
3,530	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
3,730	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
3,930	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
4,131	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
4,331	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
4,531	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
4,732	1,210	0,000	1,200E+0	1,200E+0	0,000E+0
4,931	1,210	0,000	1,200E+0	1,200E+0	0,000E+0
5,132	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
5,333	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
5,533	1,210	0,000	1,210E+0	0,000E+0	0,000E+0
5,733	1,210	0,000	1,210E+0	0,000E+0	0,000E+0
5,934	1,160	0,000	1,188E+0	1,188E+0	0,000E+0
6,133	1,160	0,000	1,188E+0	1,188E+0	0,000E+0
6,334	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
6,534	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
6,734	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
6,934	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
7,135	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
7,334	1,220	0,000	1,160E+0	1,160E+0	0,000E+0
7,535	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
7,734	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
7,935	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
8,135	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
8,337	1,200	0,000	1,220E+0	1,220E+0	0,000E+0
8,537	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
8,737	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
8,938	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
9,139	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
9,338	1,220	0,000	1,200E+0	1,200E+0	0,000E+0
9,539	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
9,740	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
9,940	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
10,140	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
10,340	1,260	0,000	1,220E+0	1,220E+0	0,000E+0
10,541	1,260	0,000	1,260E+0	1,260E+0	0,000E+0
10,741	1,260	0,000	1,260E+0	1,260E+0	0,000E+0
10,940	1,260	0,000	1,260E+0	1,260E+0	0,000E+0
11,141	1,260	0,000	1,260E+0	1,260E+0	0,000E+0
11,341	1,140	0,000	1,260E+0	0,000E+0	0,000E+0
11,541	1,140	0,000	1,260E+0	0,000E+0	0,000E+0
11,741	1,140	0,000	1,207E+0	1,207E+0	0,000E+0
11,943	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
12,143	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
12,343	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
12,543	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
12,743	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
12,944	1,200	0,000	1,140E+0	1,140E+0	0,000E+0
13,143	1,200	0,000	1,140E+0	1,140E+0	0,000E+0
13,345	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
13,545	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
13,745	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
13,944	1,150	0,000	1,200E+0	1,200E+0	0,000E+0
14,146	1,150	0,000	1,200E+0	1,200E+0	0,000E+0
14,346	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
14,545	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
14,746	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
14,946	1,320	0,000	1,150E+0	1,150E+0	0,000E+0
15,147	1,320	0,000	1,150E+0	1,150E+0	0,000E+0
15,347	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
15,548	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
15,748	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
15,948	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
16,147	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
16,349	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
16,550	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
16,750	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
16,951	1,220	0,000	1,320E+0	0,000E+0	0,000E+0
17,151	1,220	0,000	1,320E+0	0,000E+0	0,000E+0
17,351	1,220	0,000	1,320E+0	0,000E+0	0,000E+0
17,552	1,220	0,000	1,250E+0	1,250E+0	0,000E+0
17,752	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
17,952	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
18,152	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
18,353	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
18,553	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
18,752	1,050	0,000	1,220E+0	1,220E+0	0,000E+0
18,952	1,050	0,000	1,220E+0	1,220E+0	0,000E+0
19,153	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
19,354	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
19,553	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
19,754	1,040	0,000	1,050E+0	1,050E+0	0,000E+0
19,953	1,040	0,000	1,050E+0	1,050E+0	0,000E+0
20,154	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
20,355	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
20,554	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
20,756	0,880	0,000	1,040E+0	1,040E+0	0,000E+0
20,955	0,880	0,000	1,040E+0	1,040E+0	0,000E+0
21,156	0,880	0,000	8,800E-1	8,800E-1	0,000E+0
21,357	0,880	0,000	8,800E-1	8,800E-1	0,000E+0
21,557	0,880	0,000	8,800E-1	8,800E-1	0,000E+0
21,758	1,010	0,000	8,800E-1	8,800E-1	0,000E+0
21,958	1,010	0,000	8,800E-1	8,800E-1	0,000E+0
22,158	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
22,358	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
22,560	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
22,760	1,080	0,000	1,010E+0	0,000E+0	0,000E+0
22,961	1,080	0,000	1,010E+0	0,000E+0	0,000E+0
23,161	1,080	0,000	1,010E+0	0,000E+0	0,000E+0
23,361	1,080	0,000	1,013E+0	1,013E+0	0,000E+0
23,561	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
23,762	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
23,963	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
24,163	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
24,363	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
24,563	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
24,763	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
24,964	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
25,164	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
25,364	1,120	0,000	1,080E+0	1,080E+0	0,000E+0
25,564	1,120	0,000	1,080E+0	1,080E+0	0,000E+0
25,763	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
25,963	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
26,163	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
26,365	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
26,564	1,040	0,000	1,120E+0	1,120E+0	0,000E+0
26,765	1,040	0,000	1,120E+0	1,120E+0	0,000E+0
26,965	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
27,165	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
27,365	1,110	0,000	1,040E+0	1,040E+0	0,000E+0
27,567	1,110	0,000	1,040E+0	1,040E+0	0,000E+0
27,768	1,110	0,000	1,040E+0	1,040E+0	0,000E+0
27,968	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
28,168	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
28,368	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
28,568	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
28,769	1,170	0,000	1,110E+0	0,000E+0	0,000E+0
28,970	1,170	0,000	1,110E+0	0,000E+0	0,000E+0
29,170	1,170	0,000	1,100E+0	1,100E+0	0,000E+0
29,370	1,170	0,000	1,100E+0	1,100E+0	0,000E+0
29,571	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
29,771	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
29,972	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
30,172	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
30,373	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
30,574	1,180	0,000	1,170E+0	1,170E+0	0,000E+0
30,774	1,180	0,000	1,170E+0	1,170E+0	0,000E+0
30,974	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
31,174	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
31,374	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
31,573	1,240	0,000	1,180E+0	1,180E+0	0,000E+0
31,774	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
31,974	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
32,175	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
32,375	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
32,574	1,040	0,000	1,240E+0	1,240E+0	0,000E+0
32,774	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
32,974	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
33,176	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
33,376	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
33,577	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
33,778	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
33,979	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
34,179	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
34,379	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
34,579	1,140	0,000	1,040E+0	0,000E+0	0,000E+0
34,779	1,140	0,000	1,040E+0	0,000E+0	0,000E+0
34,979	1,140	0,000	1,128E+0	1,128E+0	0,000E+0
35,179	1,140	0,000	1,128E+0	1,128E+0	0,000E+0
35,379	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
35,579	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
35,779	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
35,980	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
36,179	1,180	0,000	1,140E+0	1,140E+0	0,000E+0
36,379	1,180	0,000	1,140E+0	1,140E+0	0,000E+0
36,579	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
36,780	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
36,980	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
37,181	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
37,382	1,130	0,000	1,180E+0	1,180E+0	0,000E+0
37,583	1,130	0,000	1,180E+0	1,180E+0	0,000E+0
37,784	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
37,985	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
38,187	1,110	0,000	1,130E+0	1,130E+0	0,000E+0
38,387	1,110	0,000	1,130E+0	1,130E+0	0,000E+0
38,588	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
38,788	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
38,989	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
39,189	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
39,389	0,870	0,000	1,110E+0	1,110E+0	0,000E+0
39,589	0,870	0,000	1,110E+0	1,110E+0	0,000E+0
39,789	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
39,989	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
40,189	0,870	0,000	8,700E-1	0,000E+0	0,000E+0
40,388	0,870	0,000	8,700E-1	0,000E+0	0,000E+0
40,589	1,140	0,000	1,077E+0	1,077E+0	0,000E+0
40,789	1,140	0,000	1,077E+0	1,077E+0	0,000E+0
40,988	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
41,188	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
41,390	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
41,590	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
41,790	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
41,990	1,170	0,000	1,140E+0	1,140E+0	0,000E+0
42,189	1,170	0,000	1,140E+0	1,140E+0	0,000E+0
42,390	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
42,590	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
42,790	1,110	0,000	1,170E+0	1,170E+0	0,000E+0
42,990	1,110	0,000	1,170E+0	1,170E+0	0,000E+0
43,189	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
43,389	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
43,589	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
43,789	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
43,990	1,050	0,000	1,110E+0	1,110E+0	0,000E+0
44,190	1,050	0,000	1,110E+0	1,110E+0	0,000E+0
44,391	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
44,591	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
44,791	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
44,992	1,090	0,000	1,050E+0	1,050E+0	0,000E+0
45,194	1,090	0,000	1,050E+0	1,050E+0	0,000E+0
45,394	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
45,594	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
45,793	1,090	0,000	1,090E+0	0,000E+0	0,000E+0
45,993	1,090	0,000	1,090E+0	0,000E+0	0,000E+0
46,193	1,210	0,000	1,132E+0	1,132E+0	0,000E+0
46,394	1,210	0,000	1,132E+0	1,132E+0	0,000E+0
46,594	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
46,795	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
46,996	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
47,196	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
47,395	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
47,595	1,240	0,000	1,210E+0	1,210E+0	0,000E+0
47,796	1,240	0,000	1,210E+0	1,210E+0	0,000E+0
47,996	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
48,198	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
48,397	1,240	0,000	1,240E+0	1,240E+0	0,000E+0
48,598	1,690	0,000	1,240E+0	1,240E+0	0,000E+0
48,799	1,690	0,000	1,240E+0	1,240E+0	0,000E+0
49,000	1,690	0,000	1,690E+0	1,690E+0	0,000E+0
49,201	1,690	0,000	1,690E+0	1,690E+0	0,000E+0
49,402	1,690	0,000	1,690E+0	1,690E+0	0,000E+0
49,602	1,400	0,000	1,690E+0	1,690E+0	0,000E+0
49,802	1,400	0,000	1,690E+0	1,690E+0	0,000E+0
50,002	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
50,203	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
50,403	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
50,603	0,680	0,000	1,400E+0	1,400E+0	0,000E+0
50,803	0,680	0,000	6,800E-1	6,800E-1	0,000E+0
51,004	0,680	0,000	6,800E-1	6,800E-1	0,000E+0
51,206	0,680	0,000	6,800E-1	6,800E-1	0,000E+0
51,407	0,680	0,000	6,800E-1	6,800E-1	0,000E+0
51,607	0,960	0,000	6,800E-1	0,000E+0	0,000E+0
51,808	0,960	0,000	6,800E-1	0,000E+0	0,000E+0
52,011	0,960	0,000	6,800E-1	0,000E+0	0,000E+0
52,218	0,960	0,000	1,196E+0	1,196E+0	0,000E+0
52,418	0,960	0,000	1,196E+0	1,196E+0	0,000E+0
