t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,203	1,070	0,000	1,090E+0	0,000E+0	0,000E+0
0,403	1,070	0,000	1,090E+0	0,000E+0	0,000E+0
0,603	1,070	0,000	1,090E+0	0,000E+0	0,000E+0
0,803	1,070	0,000	1,073E+0	1,073E+0	0,000E+0
1,005	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,205	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,407	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,607	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
1,807	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
2,008	0,960	0,000	1,070E+0	1,070E+0	0,000E+0
2,208	0,960	0,000	1,070E+0	1,070E+0	0,000E+0
2,408	0,960	0,000	9,600E-1	9,600E-1	0,000E+0
2,607	0,960	0,000	9,600E-1	9,600E-1	0,000E+0
2,809	0,960	0,000	9,600E-1	9,600E-1	0,000E+0
3,009	1,080	0,000	9,600E-1	9,600E-1	0,000E+0
3,209	1,080	0,000	9,600E-1	9,600E-1	0,000E+0
3,408	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
3,610	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
3,810	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
4,009	1,320	0,000	1,080E+0	1,080E+0	0,000E+0
4,209	1,320	0,000	1,080E+0	1,080E+0	0,000E+0
4,410	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
4,610	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
4,810	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
5,010	1,130	0,000	1,320E+0	1,320E+0	0,000E+0
5,210	1,130	0,000	1,320E+0	1,320E+0	0,000E+0
5,410	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
5,610	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
5,809	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
6,009	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
6,210	1,120	0,000	1,130E+0	0,000E+0	0,000E+0
6,410	1,120	0,000	1,130E+0	0,000E+0	0,000E+0
6,610	1,120	0,000	1,126E+0	1,126E+0	0,000E+0
6,811	1,120	0,000	1,126E+0	1,126E+0	0,000E+0
7,011	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,210	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,411	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,811	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,811	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
8,012	1,090	0,000	1,120E+0	1,120E+0	0,000E+0
8,212	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
8,413	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
8,612	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
8,812	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
9,013	1,160	0,000	1,090E+0	1,090E+0	0,000E+0
9,214	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
9,413	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
9,614	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
9,813	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
10,013	1,040	0,000	1,160E+0	1,160E+0	0,000E+0
10,214	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
10,415	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
10,615	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
10,814	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
11,015	0,930	0,000	1,040E+0	1,040E+0	0,000E+0
11,215	0,930	0,000	9,300E-1	9,300E-1	0,000E+0
11,415	0,930	0,000	9,300E-1	9,300E-1	0,000E+0
11,614	0,930	0,000	9,300E-1	9,300E-1	0,000E+0
11,814	0,930	0,000	9,300E-1	9,300E-1	0,000E+0
12,014	1,130	0,000	9,300E-1	0,000E+0	0,000E+0
12,215	1,130	0,000	9,300E-1	0,000E+0	0,000E+0
12,415	1,130	0,000	1,068E+0	1,068E+0	0,000E+0
12,615	1,130	0,000	1,068E+0	1,068E+0	0,000E+0
12,815	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
13,014	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
13,214	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
13,415	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
13,615	1,060	0,000	1,130E+0	1,130E+0	0,000E+0
13,815	1,060	0,000	1,130E+0	1,130E+0	0,000E+0
