t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,002	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,202	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,402	1,010	0,000	1,123E+0	1,123E+0	0,000E+0
0,603	1,010	0,000	1,123E+0	1,123E+0	0,000E+0
0,803	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
1,005	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
1,206	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
1,206	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
1,408	0,890	0,000	1,010E+0	1,010E+0	0,000E+0
1,607	0,890	0,000	1,010E+0	1,010E+0	0,000E+0
2,009	0,890	0,000	8,900E-1	8,900E-1	0,000E+0
2,009	0,890	0,000	8,900E-1	8,900E-1	0,000E+0
2,214	0,890	0,000	8,900E-1	8,900E-1	0,000E+0
2,416	0,890	0,000	8,900E-1	8,900E-1	0,000E+0
2,616	1,050	0,000	8,900E-1	8,900E-1	0,000E+0
2,818	1,050	0,000	8,900E-1	8,900E-1	0,000E+0
3,019	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
3,220	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
3,421	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
3,620	1,280	0,000	1,050E+0	1,050E+0	0,000E+0
3,821	1,280	0,000	1,050E+0	1,050E+0	0,000E+0
4,020	1,280	0,000	1,280E+0	1,280E+0	0,000E+0
4,221	1,280	0,000	1,280E+0	1,280E+0	0,000E+0
4,422	1,280	0,000	1,280E+0	1,280E+0	0,000E+0
4,622	1,160	0,000	1,280E+0	1,280E+0	0,000E+0
4,823	1,160	0,000	1,280E+0	1,280E+0	0,000E+0
5,025	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
5,224	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
5,425	1,220	0,000	1,160E+0	0,000E+0	0,000E+0
5,627	1,220	0,000	1,160E+0	0,000E+0	0,000E+0
5,828	1,220	0,000	1,160E+0	0,000E+0	0,000E+0
6,028	1,220	0,000	1,116E+0	1,116E+0	0,000E+0
6,229	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
6,429	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
6,630	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
6,829	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
7,031	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
7,233	1,070	0,000	1,220E+0	1,220E+0	0,000E+0
7,435	1,070	0,000	1,220E+0	1,220E+0	0,000E+0
7,635	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
7,837	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
8,039	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
8,238	1,160	0,000	1,070E+0	1,070E+0	0,000E+0
8,439	1,160	0,000	1,070E+0	1,070E+0	0,000E+0
8,641	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
8,840	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
9,041	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
9,241	1,000	0,000	1,160E+0	1,160E+0	0,000E+0
9,443	1,000	0,000	1,160E+0	1,160E+0	0,000E+0
9,643	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
9,844	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
10,045	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
10,245	1,080	0,000	1,000E+0	1,000E+0	0,000E+0
10,444	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
10,645	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
10,847	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
11,048	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
11,247	1,090	0,000	1,080E+0	0,000E+0	0,000E+0
11,447	1,090	0,000	1,080E+0	0,000E+0	0,000E+0
