t	IF	IR	VF	VR
0,000	0,000	0,050	0,000E+0	1,500E+1
0,046	0,000	0,050	3,000E-1	1,500E+1
0,260	0,000	0,050	3,000E-1	1,500E+1
0,462	0,000	0,050	3,000E-1	1,500E+1
0,663	0,000	0,050	3,000E-1	1,500E+1
0,863	0,000	0,050	3,000E-1	1,500E+1
1,063	0,000	0,050	3,000E-1	1,500E+1
1,263	0,000	0,050	3,000E-1	1,500E+1
1,463	0,000	0,050	3,000E-1	1,500E+1
1,663	0,000	0,050	3,000E-1	1,500E+1
1,863	0,000	0,050	3,000E-1	1,500E+1
2,064	0,000	0,050	3,000E-1	1,500E+1
2,265	0,000	0,050	3,000E-1	1,500E+1
2,466	0,000	0,050	3,000E-1	1,500E+1
2,666	0,000	0,050	3,000E-1	1,500E+1
2,866	0,000	0,050	3,000E-1	1,500E+1
3,066	0,000	0,050	3,000E-1	1,500E+1
3,266	0,000	0,050	3,000E-1	1,500E+1
3,467	0,000	0,050	3,000E-1	1,500E+1
3,668	0,000	0,050	3,000E-1	1,500E+1
3,867	0,000	0,050	3,000E-1	1,500E+1
4,068	0,000	0,050	3,000E-1	1,500E+1
4,268	0,000	0,050	3,000E-1	1,500E+1
4,470	0,000	0,050	3,000E-1	1,500E+1
4,671	0,000	0,050	3,000E-1	1,500E+1
4,871	0,000	0,050	3,000E-1	1,500E+1
5,072	0,000	0,050	3,000E-1	1,500E+1
5,272	0,000	0,050	3,000E-1	1,500E+1
5,472	0,000	0,050	3,000E-1	1,500E+1
5,672	0,000	0,050	3,000E-1	1,500E+1
5,872	0,000	0,050	3,000E-1	1,500E+1
6,071	0,000	0,050	3,000E-1	1,500E+1
6,272	0,000	0,050	3,000E-1	1,500E+1
6,471	0,000	0,050	3,000E-1	1,500E+1
6,672	0,000	0,050	3,000E-1	1,500E+1
6,872	0,000	0,050	3,000E-1	1,500E+1
7,071	0,000	0,050	3,000E-1	1,500E+1
7,272	0,000	0,050	3,000E-1	1,500E+1
7,473	0,000	0,050	3,000E-1	1,500E+1
7,673	0,000	0,050	3,000E-1	1,500E+1
7,873	0,000	0,050	3,000E-1	1,500E+1
8,072	0,000	0,050	3,000E-1	1,500E+1
8,273	0,000	0,050	3,000E-1	1,500E+1
8,474	0,000	0,050	3,000E-1	1,500E+1
8,674	0,000	0,050	3,000E-1	1,500E+1
8,874	0,000	0,050	3,000E-1	1,500E+1
9,074	0,000	0,050	3,000E-1	1,500E+1
9,275	0,000	0,050	3,000E-1	1,500E+1
9,475	0,000	0,050	3,000E-1	1,500E+1
9,674	0,000	0,050	3,000E-1	1,500E+1
9,875	0,000	0,050	3,000E-1	1,500E+1
10,076	0,000	0,050	3,000E-1	1,500E+1
10,276	0,000	0,050	3,000E-1	1,500E+1
10,477	0,000	0,050	3,000E-1	1,500E+1
10,676	0,000	0,050	3,000E-1	1,500E+1
10,877	0,000	0,050	3,000E-1	1,500E+1
11,076	0,000	0,050	3,000E-1	1,500E+1
11,276	0,000	0,050	3,000E-1	1,500E+1
11,476	0,000	0,050	3,000E-1	1,500E+1
11,678	0,000	0,050	3,000E-1	1,500E+1
11,878	0,000	0,050	3,000E-1	1,500E+1
12,077	0,000	0,050	3,000E-1	1,500E+1
12,277	0,000	0,050	3,000E-1	1,500E+1
12,478	0,000	0,050	3,000E-1	1,500E+1
12,679	0,000	0,050	3,000E-1	1,500E+1
12,878	0,000	0,050	3,000E-1	1,500E+1
13,079	0,000	0,050	3,000E-1	1,500E+1
13,280	0,000	0,050	3,000E-1	1,500E+1
13,480	0,000	0,050	3,000E-1	1,500E+1
13,679	0,000	0,050	3,000E-1	1,500E+1
13,880	0,000	0,050	3,000E-1	1,500E+1
14,080	0,000	0,050	3,000E-1	1,500E+1
14,281	0,000	0,050	3,000E-1	1,500E+1
14,481	0,000	0,050	3,000E-1	1,500E+1
14,681	0,000	0,050	3,000E-1	1,500E+1
14,881	0,000	0,050	3,000E-1	1,500E+1
15,081	0,000	0,050	3,000E-1	1,500E+1
15,282	0,000	0,050	3,000E-1	1,500E+1
15,482	0,000	0,050	3,000E-1	1,500E+1
15,682	0,000	0,050	3,000E-1	1,500E+1
15,882	0,000	0,050	3,000E-1	1,500E+1
16,083	0,000	0,050	3,000E-1	1,500E+1
16,284	0,000	0,050	3,000E-1	1,500E+1
16,485	0,000	0,050	3,000E-1	1,500E+1
16,685	0,000	0,050	3,000E-1	1,500E+1
16,885	0,000	0,050	3,000E-1	1,500E+1
17,084	0,000	0,050	3,000E-1	1,500E+1
17,284	0,000	0,050	3,000E-1	1,500E+1
17,484	0,000	0,050	3,000E-1	1,500E+1
17,685	0,000	0,050	3,000E-1	1,500E+1
17,885	0,000	0,050	3,000E-1	1,500E+1
18,084	0,000	0,050	3,000E-1	1,500E+1
18,286	0,000	0,050	3,000E-1	1,500E+1
18,486	0,000	0,050	3,000E-1	1,500E+1
18,687	0,000	0,050	3,000E-1	1,500E+1
18,888	0,000	0,050	3,000E-1	1,500E+1
19,089	0,000	0,050	3,000E-1	1,500E+1
19,288	0,000	0,050	3,000E-1	1,500E+1
19,489	0,000	0,050	3,000E-1	1,500E+1
19,689	0,000	0,050	3,000E-1	1,500E+1
19,889	0,000	0,050	3,000E-1	1,500E+1
20,089	0,000	0,050	3,000E-1	1,500E+1
20,289	0,000	0,050	3,000E-1	1,500E+1
20,490	0,000	0,050	3,000E-1	1,500E+1
20,690	0,000	0,050	3,000E-1	1,500E+1
20,890	0,000	0,050	3,000E-1	1,500E+1
21,090	0,000	0,050	3,000E-1	1,500E+1
21,291	0,000	0,050	3,000E-1	1,500E+1
21,492	0,000	0,050	3,000E-1	1,500E+1
21,693	0,000	0,050	3,000E-1	1,500E+1
21,894	0,000	0,050	3,000E-1	1,500E+1
22,094	0,000	0,050	3,000E-1	1,500E+1
22,295	0,000	0,050	3,000E-1	1,500E+1
22,496	0,000	0,050	3,000E-1	1,500E+1
22,697	0,000	0,050	3,000E-1	1,500E+1
22,897	0,000	0,050	3,000E-1	1,500E+1
23,097	0,000	0,050	3,000E-1	1,500E+1
23,297	0,000	0,050	3,000E-1	1,500E+1
23,497	0,000	0,050	3,000E-1	1,500E+1
23,696	0,000	0,050	3,000E-1	1,500E+1
23,897	0,000	0,050	3,000E-1	1,500E+1
24,096	0,000	0,050	3,000E-1	1,500E+1
24,297	0,000	0,050	3,000E-1	1,500E+1
24,498	0,000	0,050	3,000E-1	1,500E+1
24,698	0,000	0,050	3,000E-1	1,500E+1
24,898	0,000	0,050	3,000E-1	1,500E+1
25,099	0,000	0,050	3,000E-1	1,500E+1
25,299	0,000	0,050	3,000E-1	1,500E+1
25,500	0,000	0,050	3,000E-1	1,500E+1
25,702	0,000	0,050	3,000E-1	1,500E+1
25,902	0,000	0,050	3,000E-1	1,500E+1
26,103	0,000	0,050	3,000E-1	1,500E+1
26,303	0,000	0,050	3,000E-1	1,500E+1
26,502	0,000	0,050	3,000E-1	1,500E+1
26,702	0,000	0,050	3,000E-1	1,500E+1
26,904	0,000	0,050	3,000E-1	1,500E+1
27,104	0,000	0,050	3,000E-1	1,500E+1
27,306	0,000	0,050	3,000E-1	1,500E+1
27,505	0,000	0,050	3,000E-1	1,500E+1
27,706	0,000	0,050	3,000E-1	1,500E+1
27,905	0,000	0,050	3,000E-1	1,500E+1
28,106	0,000	0,050	3,000E-1	1,500E+1
28,306	0,000	0,050	3,000E-1	1,500E+1
28,505	0,000	0,050	3,000E-1	1,500E+1
28,706	0,000	0,050	3,000E-1	1,500E+1
28,907	0,000	0,050	3,000E-1	1,500E+1
29,107	0,000	0,050	3,000E-1	1,500E+1
29,309	0,000	0,050	3,000E-1	1,500E+1
29,509	0,000	0,050	3,000E-1	1,500E+1
29,709	0,000	0,050	3,000E-1	1,500E+1
29,909	0,000	0,050	3,000E-1	1,500E+1
30,109	0,000	0,050	3,000E-1	1,500E+1
30,309	0,000	0,050	3,000E-1	1,500E+1
30,509	0,000	0,050	3,000E-1	1,500E+1
30,709	0,000	0,050	3,000E-1	1,500E+1
30,909	0,000	0,050	3,000E-1	1,500E+1
31,109	0,000	0,050	3,000E-1	1,500E+1
31,310	0,000	0,050	3,000E-1	1,500E+1
31,510	0,000	0,050	3,000E-1	1,500E+1
31,710	0,000	0,050	3,000E-1	1,500E+1
31,909	0,000	0,050	3,000E-1	1,500E+1
32,109	0,000	0,050	3,000E-1	1,500E+1
32,310	0,000	0,050	3,000E-1	1,500E+1
32,510	0,000	0,050	3,000E-1	1,500E+1
32,711	0,000	0,050	3,000E-1	1,500E+1
32,912	0,000	0,050	3,000E-1	1,500E+1
33,112	0,000	0,050	3,000E-1	1,500E+1
33,312	0,000	0,050	3,000E-1	1,500E+1
33,512	0,000	0,050	3,000E-1	1,500E+1
33,712	0,000	0,050	3,000E-1	1,500E+1
33,912	0,000	0,050	3,000E-1	1,500E+1
34,113	0,000	0,050	3,000E-1	1,500E+1
34,314	0,000	0,050	3,000E-1	1,500E+1
34,515	0,000	0,050	3,000E-1	1,500E+1
34,715	0,000	0,050	3,000E-1	1,500E+1
34,915	0,000	0,050	3,000E-1	1,500E+1
35,117	0,000	0,050	3,000E-1	1,500E+1
35,318	0,000	0,050	3,000E-1	1,500E+1
35,518	0,000	0,050	3,000E-1	1,500E+1
35,718	0,000	0,050	3,000E-1	1,500E+1
35,918	0,000	0,050	3,000E-1	1,500E+1
