t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,203	1,200	0,000	0,000E+0	0,000E+0	0,000E+0
0,403	1,200	0,000	0,000E+0	0,000E+0	0,000E+0
0,603	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
0,803	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
1,004	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
1,205	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
1,405	0,870	0,000	1,200E+0	1,200E+0	0,000E+0
1,606	0,870	0,000	1,200E+0	1,200E+0	0,000E+0
1,806	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,006	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,207	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,407	0,870	0,000	8,700E-1	8,700E-1	0,000E+0
2,609	1,070	0,000	8,700E-1	8,700E-1	0,000E+0
2,808	1,070	0,000	8,700E-1	8,700E-1	0,000E+0
3,008	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
3,208	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
3,408	1,190	0,000	1,070E+0	1,070E+0	0,000E+0
3,608	1,190	0,000	1,070E+0	1,070E+0	0,000E+0
3,808	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
4,008	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
4,208	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
4,410	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
4,610	1,320	0,000	1,190E+0	1,190E+0	0,000E+0
4,809	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
5,010	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
5,211	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
5,411	1,320	0,000	1,320E+0	1,320E+0	0,000E+0
5,612	1,190	0,000	1,320E+0	0,000E+0	1,000E+3
5,813	1,190	0,000	1,320E+0	0,000E+0	1,000E+3
6,012	1,190	0,000	1,128E+0	1,128E+0	1,000E+3
6,212	1,190	0,000	1,128E+0	1,128E+0	1,000E+3
6,412	1,190	0,000	1,190E+0	1,190E+0	1,000E+3
6,613	1,190	0,000	1,190E+0	1,190E+0	1,000E+3
6,813	1,190	0,000	1,190E+0	1,190E+0	1,000E+3
7,013	1,190	0,000	1,190E+0	1,190E+0	1,000E+3
7,213	1,190	0,000	1,190E+0	1,190E+0	1,000E+3
7,413	1,160	0,000	1,190E+0	1,190E+0	1,000E+3
7,614	1,160	0,000	1,190E+0	1,190E+0	1,000E+3
7,813	1,160	0,000	1,160E+0	1,160E+0	1,000E+3
8,013	1,160	0,000	1,160E+0	1,160E+0	1,000E+3
8,213	1,160	0,000	1,160E+0	1,160E+0	1,000E+3
8,413	1,090	0,000	1,160E+0	1,160E+0	1,000E+3
8,613	1,090	0,000	1,090E+0	1,090E+0	1,000E+3
8,813	1,090	0,000	1,090E+0	1,090E+0	1,000E+3
9,014	1,090	0,000	1,090E+0	1,090E+0	1,000E+3
9,214	1,090	0,000	1,090E+0	1,090E+0	1,000E+3
9,414	1,100	0,000	1,090E+0	1,090E+0	1,000E+3
