t	IF	IR	VF	VR
0,000	0,000	0,075	0,000E+0	1,700E+1
0,007	0,000	0,075	3,000E-1	1,700E+1
0,208	0,000	0,075	3,000E-1	1,700E+1
0,407	0,000	0,075	3,000E-1	1,700E+1
0,607	0,000	0,075	3,000E-1	1,700E+1
0,808	0,000	0,075	3,000E-1	1,700E+1
1,007	0,000	0,075	3,000E-1	1,700E+1
1,209	0,000	0,075	3,000E-1	1,700E+1
1,410	0,000	0,075	3,000E-1	1,700E+1
1,611	0,000	0,075	3,000E-1	1,700E+1
1,811	0,000	0,075	3,000E-1	1,700E+1
2,012	0,000	0,075	3,000E-1	1,700E+1
2,213	0,000	0,075	3,000E-1	1,700E+1
2,413	0,000	0,075	3,000E-1	1,700E+1
2,613	0,000	0,075	3,000E-1	1,700E+1
2,813	0,000	0,075	3,000E-1	1,700E+1
3,014	0,000	0,075	3,000E-1	1,700E+1
3,215	0,000	0,075	3,000E-1	1,700E+1
3,418	0,000	0,075	3,000E-1	1,700E+1
3,618	0,000	0,075	3,000E-1	1,700E+1
3,818	0,000	0,075	3,000E-1	1,700E+1
4,019	0,000	0,075	3,000E-1	1,700E+1
4,219	0,000	0,075	3,000E-1	1,700E+1
4,420	0,000	0,075	3,000E-1	1,700E+1
4,619	0,000	0,075	3,000E-1	1,700E+1
4,819	0,000	0,075	3,000E-1	1,700E+1
5,020	0,000	0,075	3,000E-1	1,700E+1
5,220	0,000	0,075	3,000E-1	1,700E+1
5,420	0,000	0,075	3,000E-1	1,700E+1
5,621	0,000	0,075	3,000E-1	1,700E+1
5,820	0,000	0,075	3,000E-1	1,700E+1
6,022	0,000	0,075	3,000E-1	1,700E+1
6,221	0,000	0,075	3,000E-1	1,700E+1
6,423	0,000	0,075	3,000E-1	1,700E+1
6,622	0,000	0,075	3,000E-1	1,700E+1
6,822	0,000	0,075	3,000E-1	1,700E+1
7,023	0,000	0,075	3,000E-1	1,700E+1
7,223	0,000	0,075	3,000E-1	1,700E+1
7,423	0,000	0,075	3,000E-1	1,700E+1
7,623	0,000	0,075	3,000E-1	1,700E+1
7,823	0,000	0,075	3,000E-1	1,700E+1
8,023	0,000	0,075	3,000E-1	1,700E+1
8,223	0,000	0,075	3,000E-1	1,700E+1
8,424	0,000	0,075	3,000E-1	1,700E+1
8,624	0,000	0,075	3,000E-1	1,700E+1
8,823	0,000	0,075	3,000E-1	1,700E+1
9,023	0,000	0,075	3,000E-1	1,700E+1
9,225	0,000	0,075	3,000E-1	1,700E+1
9,425	0,000	0,075	3,000E-1	1,700E+1
9,626	0,000	0,075	3,000E-1	1,700E+1
9,825	0,000	0,075	3,000E-1	1,700E+1
10,026	0,000	0,075	3,000E-1	1,700E+1
10,226	0,000	0,075	3,000E-1	1,700E+1
10,427	0,000	0,075	3,000E-1	1,700E+1
10,628	0,000	0,075	3,000E-1	1,700E+1
10,830	0,000	0,075	3,000E-1	1,700E+1
11,031	0,000	0,075	3,000E-1	1,700E+1
