Time [s]	PV [ºC]	SP [ºC]	Duty Cycle 
53,004	19,862	25,000	8,648E+0
54,004	19,858	25,000	9,039E+0
55,005	19,858	25,000	9,271E+0
56,005	19,865	25,000	9,226E+0
57,005	19,864	25,000	9,517E+0
58,005	19,870	25,000	9,511E+0
59,005	19,867	25,000	9,862E+0
60,005	19,866	25,000	1,011E+1
61,005	19,866	25,000	1,034E+1
62,005	19,868	25,000	1,050E+1
63,005	19,873	25,000	1,051E+1
64,005	19,881	25,000	1,043E+1
65,005	19,873	25,000	1,101E+1
66,005	19,863	25,000	1,162E+1
67,006	19,864	25,000	1,179E+1
68,006	19,866	25,000	1,199E+1
69,006	19,869	25,000	1,208E+1
70,006	19,868	25,000	1,235E+1
71,006	19,869	25,000	1,254E+1
72,006	19,867	25,000	1,283E+1
73,006	19,869	25,000	1,301E+1
74,006	19,869	25,000	1,326E+1
75,006	19,863	25,000	1,371E+1
76,006	19,857	25,000	1,418E+1
77,006	19,858	25,000	1,439E+1
78,006	19,855	25,000	1,472E+1
79,007	19,858	25,000	1,485E+1
80,007	19,864	25,000	1,481E+1
81,007	19,871	25,000	1,478E+1
82,007	19,869	25,000	1,511E+1
83,007	19,875	25,000	1,509E+1
84,007	19,870	25,000	1,552E+1
85,007	19,878	25,000	1,543E+1
86,007	19,884	25,000	1,543E+1
87,007	19,889	25,000	1,544E+1
88,007	19,890	25,000	1,563E+1
89,008	19,889	25,000	1,592E+1
90,008	19,883	25,000	1,641E+1
91,008	19,878	25,000	1,682E+1
92,008	19,877	25,000	1,709E+1
93,008	19,886	25,000	1,694E+1
94,008	19,886	25,000	1,719E+1
95,008	19,885	25,000	1,746E+1
96,008	19,877	25,000	1,801E+1
97,008	19,878	25,000	1,818E+1
98,008	19,882	25,000	1,828E+1
99,008	19,885	25,000	1,839E+1
100,008	19,890	25,000	1,842E+1
101,008	19,904	25,000	1,810E+1
102,009	19,905	25,000	1,829E+1
103,009	19,904	25,000	1,858E+1
104,009	19,901	25,000	1,891E+1
105,009	19,908	25,000	1,886E+1
106,009	19,908	25,000	1,909E+1
107,009	19,905	25,000	1,944E+1
108,009	19,907	25,000	1,957E+1
109,009	19,907	25,000	1,980E+1
110,009	19,909	25,000	1,997E+1
111,009	19,916	25,000	1,994E+1
112,009	19,915	25,000	2,019E+1
113,009	19,918	25,000	2,032E+1
114,010	19,925	25,000	2,024E+1
115,010	19,919	25,000	2,070E+1
116,010	19,918	25,000	2,099E+1
117,010	19,926	25,000	2,090E+1
118,010	19,928	25,000	2,103E+1
119,010	19,934	25,000	2,106E+1
120,010	19,929	25,000	2,147E+1
121,010	19,924	25,000	2,192E+1
122,010	19,922	25,000	2,221E+1
123,010	19,928	25,000	2,222E+1
124,010	19,931	25,000	2,233E+1
125,010	19,925	25,000	2,280E+1
126,010	19,930	25,000	2,281E+1
127,010	19,918	25,000	2,351E+1
128,010	19,920	25,000	2,366E+1
129,011	19,921	25,000	2,385E+1
130,011	19,924	25,000	2,398E+1
131,011	19,924	25,000	2,419E+1
132,011	19,928	25,000	2,424E+1
133,011	19,938	25,000	2,407E+1
134,011	19,936	25,000	2,442E+1
135,011	19,944	25,000	2,433E+1
136,011	19,942	25,000	2,462E+1
137,011	19,947	25,000	2,463E+1
138,011	19,958	25,000	2,444E+1
139,011	19,956	25,000	2,473E+1
140,012	19,959	25,000	2,486E+1
141,012	19,956	25,000	2,521E+1
142,012	19,957	25,000	2,537E+1
143,012	19,964	25,000	2,534E+1
144,012	19,967	25,000	2,545E+1
145,012	19,963	25,000	2,582E+1
146,012	19,964	25,000	2,603E+1
147,012	19,965	25,000	2,619E+1
148,012	19,968	25,000	2,634E+1
149,012	19,968	25,000	2,657E+1
150,012	19,969	25,000	2,674E+1
151,012	19,976	25,000	2,671E+1
152,012	19,979	25,000	2,680E+1
153,012	19,980	25,000	2,698E+1
154,013	19,995	25,000	2,661E+1
155,013	19,990	25,000	2,702E+1
156,013	19,988	25,000	2,734E+1
157,013	19,993	25,000	2,737E+1
158,013	19,993	25,000	2,760E+1
159,013	19,992	25,000	2,784E+1
160,013	19,994	25,000	2,799E+1
161,013	19,997	25,000	2,812E+1
162,013	20,002	25,000	2,815E+1
163,013	20,014	25,000	2,792E+1
164,014	20,013	25,000	2,818E+1
165,014	20,022	25,000	2,803E+1
166,014	20,021	25,000	2,827E+1
167,014	20,015	25,000	2,876E+1
168,014	20,012	25,000	2,910E+1
169,014	20,017	25,000	2,911E+1
170,014	20,027	25,000	2,896E+1
171,014	20,021	25,000	2,942E+1
172,014	20,040	25,000	2,889E+1
173,014	20,041	25,000	2,907E+1
174,014	20,047	25,000	2,908E+1
175,014	20,059	25,000	2,881E+1
176,014	20,061	25,000	2,895E+1
177,015	20,057	25,000	2,933E+1
178,015	20,061	25,000	2,940E+1
179,015	20,068	25,000	2,934E+1
180,015	20,075	25,000	2,931E+1
181,015	20,078	25,000	2,937E+1
182,015	20,080	25,000	2,954E+1
183,015	20,089	25,000	2,940E+1
184,015	20,085	25,000	2,978E+1
185,015	20,086	25,000	2,996E+1
186,015	20,081	25,000	3,038E+1
187,015	20,074	25,000	3,090E+1
188,015	20,065	25,000	3,146E+1
189,015	20,076	25,000	3,125E+1
190,016	20,072	25,000	3,161E+1
191,016	20,071	25,000	3,189E+1
192,016	20,083	25,000	3,164E+1
193,016	20,082	25,000	3,190E+1
194,016	20,092	25,000	3,173E+1
195,016	20,082	25,000	3,233E+1
196,016	20,077	25,000	3,277E+1
197,016	20,070	25,000	3,325E+1
198,016	20,080	25,000	3,309E+1
199,016	20,080	25,000	3,331E+1
200,017	20,099	25,000	3,278E+1
201,017	20,112	25,000	3,249E+1
202,017	20,118	25,000	3,247E+1
203,017	20,117	25,000	3,275E+1
204,017	20,122	25,000	3,277E+1
205,017	20,120	25,000	3,307E+1
206,017	20,126	25,000	3,306E+1
207,017	20,127	25,000	3,322E+1
208,017	20,136	25,000	3,306E+1
209,017	20,137	25,000	3,326E+1
210,018	20,140	25,000	3,334E+1
211,018	20,142	25,000	3,348E+1
212,018	20,158	25,000	3,309E+1
213,018	20,162	25,000	3,315E+1
214,018	20,173	25,000	3,293E+1
215,018	20,154	25,000	3,392E+1
216,018	20,157	25,000	3,402E+1
217,018	20,140	25,000	3,489E+1
218,018	20,145	25,000	3,489E+1
219,018	20,145	25,000	3,515E+1
220,018	20,146	25,000	3,531E+1
221,018	20,153	25,000	3,525E+1
222,018	20,148	25,000	3,569E+1
223,019	20,139	25,000	3,625E+1
224,019	20,143	25,000	3,631E+1
225,019	20,148	25,000	3,635E+1
226,019	20,155	25,000	3,625E+1
227,019	20,159	25,000	3,633E+1
228,019	20,149	25,000	3,695E+1
229,019	20,142	25,000	3,744E+1
230,019	20,137	25,000	3,786E+1
231,019	20,152	25,000	3,747E+1
232,019	20,162	25,000	3,733E+1
233,019	20,165	25,000	3,741E+1
234,019	20,163	25,000	3,773E+1
235,020	20,160	25,000	3,806E+1
236,020	20,166	25,000	3,800E+1
237,020	20,165	25,000	3,828E+1
238,020	20,191	25,000	3,749E+1
239,020	20,203	25,000	3,723E+1
240,020	20,205	25,000	3,735E+1
241,020	20,224	25,000	3,679E+1
242,020	20,221	25,000	3,713E+1
243,020	20,232	25,000	3,695E+1
244,021	20,238	25,000	3,692E+1
245,021	20,235	25,000	3,724E+1
246,021	20,230	25,000	3,767E+1
247,021	20,235	25,000	3,767E+1
248,021	20,241	25,000	3,765E+1
249,021	20,252	25,000	3,741E+1
250,021	20,270	25,000	3,693E+1
251,021	20,280	25,000	3,674E+1
252,021	20,272	25,000	3,727E+1
253,021	20,284	25,000	3,703E+1
254,021	20,283	25,000	3,726E+1
255,021	20,294	25,000	3,706E+1
256,021	20,294	25,000	3,725E+1
257,021	20,300	25,000	3,721E+1
258,022	20,309	25,000	3,710E+1
259,022	20,295	25,000	3,785E+1
260,022	20,302	25,000	3,779E+1
261,022	20,295	25,000	3,828E+1
262,022	20,294	25,000	3,855E+1
263,022	20,310	25,000	3,809E+1
264,022	20,325	25,000	3,774E+1
265,022	20,342	25,000	3,726E+1
266,022	20,348	25,000	3,723E+1
267,022	20,357	25,000	3,711E+1
268,022	20,359	25,000	3,722E+1
269,023	20,369	25,000	3,705E+1
270,023	20,360	25,000	3,760E+1
271,023	20,349	25,000	3,824E+1
272,023	20,355	25,000	3,821E+1
273,023	20,378	25,000	3,751E+1
274,023	20,419	25,000	3,612E+1
275,023	20,420	25,000	3,624E+1
276,023	20,410	25,000	3,689E+1
277,023	20,431	25,000	3,626E+1
278,023	20,420	25,000	3,688E+1
279,023	20,406	25,000	3,765E+1
280,023	20,396	25,000	3,825E+1
281,024	20,402	25,000	3,822E+1
282,024	20,406	25,000	3,827E+1
283,024	20,422	25,000	3,782E+1
284,024	20,444	25,000	3,716E+1
285,024	20,440	25,000	3,756E+1
286,024	20,432	25,000	3,806E+1
287,024	20,425	25,000	3,855E+1
288,024	20,420	25,000	3,895E+1
289,024	20,421	25,000	3,912E+1
290,024	20,440	25,000	3,859E+1
291,025	20,456	25,000	3,815E+1
292,025	20,480	25,000	3,742E+1
293,025	20,486	25,000	3,735E+1
294,025	20,499	25,000	3,706E+1
295,025	20,517	25,000	3,655E+1
296,025	20,530	25,000	3,621E+1
297,025	20,538	25,000	3,610E+1
298,025	20,565	25,000	3,527E+1
299,025	20,547	25,000	3,614E+1
300,025	20,521	25,000	3,739E+1
301,025	20,506	25,000	3,819E+1
302,026	20,507	25,000	3,835E+1
303,026	20,512	25,000	3,834E+1
304,026	20,527	25,000	3,797E+1
305,026	20,535	25,000	3,787E+1
306,026	20,535	25,000	3,807E+1
307,026	20,531	25,000	3,841E+1
308,026	20,529	25,000	3,871E+1
309,026	20,538	25,000	3,854E+1
310,026	20,526	25,000	3,920E+1
311,026	20,524	25,000	3,948E+1
312,027	20,536	25,000	3,922E+1
313,027	20,550	25,000	3,885E+1
314,027	20,556	25,000	3,883E+1
315,027	20,527	25,000	4,016E+1
316,027	20,557	25,000	3,920E+1
317,027	20,579	25,000	3,853E+1
318,027	20,582	25,000	3,861E+1
319,027	20,565	25,000	3,948E+1
320,027	20,556	25,000	4,004E+1
321,027	20,559	25,000	4,014E+1
322,028	20,554	25,000	4,050E+1
323,028	20,575	25,000	3,989E+1
324,028	20,584	25,000	3,975E+1
325,028	20,603	25,000	3,918E+1
326,028	20,602	25,000	3,943E+1
327,028	20,593	25,000	3,999E+1
328,028	20,590	25,000	4,027E+1
329,028	20,575	25,000	4,106E+1
330,028	20,580	25,000	4,108E+1
331,028	20,580	25,000	4,128E+1
332,028	20,620	25,000	3,988E+1
333,028	20,605	25,000	4,069E+1
334,029	20,590	25,000	4,148E+1
335,029	20,590	25,000	4,168E+1
336,029	20,575	25,000	4,249E+1
337,029	20,570	25,000	4,289E+1
338,029	20,576	25,000	4,283E+1
339,029	20,578	25,000	4,295E+1
340,029	20,578	25,000	4,315E+1
341,029	20,601	25,000	4,244E+1
342,029	20,608	25,000	4,236E+1
343,029	20,649	25,000	4,092E+1
344,029	20,660	25,000	4,070E+1
345,030	20,677	25,000	4,022E+1
346,030	20,655	25,000	4,127E+1
347,030	20,681	25,000	4,045E+1
348,030	20,675	25,000	4,087E+1
349,030	20,685	25,000	4,069E+1
350,030	20,669	25,000	4,153E+1
351,030	20,723	25,000	3,957E+1
352,030	20,709	25,000	4,032E+1
353,031	20,714	25,000	4,031E+1
354,031	20,711	25,000	4,063E+1
355,031	20,693	25,000	4,155E+1
356,031	20,691	25,000	4,183E+1
357,031	20,685	25,000	4,222E+1
358,031	20,684	25,000	4,249E+1
359,031	20,669	25,000	4,324E+1
360,031	20,671	25,000	4,338E+1
361,031	20,675	25,000	4,342E+1
362,031	20,672	25,000	4,375E+1
363,031	20,669	25,000	4,406E+1
364,032	20,695	25,000	4,319E+1
365,032	20,695	25,000	4,338E+1
366,032	20,704	25,000	4,322E+1
367,032	20,713	25,000	4,306E+1
368,032	20,751	25,000	4,179E+1
369,032	20,755	25,000	4,180E+1
370,032	20,785	25,000	4,080E+1
371,032	20,773	25,000	4,145E+1
372,032	20,802	25,000	4,051E+1
373,032	20,818	25,000	4,007E+1
374,032	20,841	25,000	3,932E+1
375,033	20,890	25,000	3,757E+1
376,033	20,903	25,000	3,726E+1
377,033	20,886	25,000	3,812E+1
378,033	20,885	25,000	3,834E+1
379,033	20,862	25,000	3,942E+1
380,033	20,867	25,000	3,943E+1
381,033	20,858	25,000	3,999E+1
382,033	20,861	25,000	4,006E+1
383,033	20,842	25,000	4,098E+1
384,033	20,839	25,000	4,129E+1
385,035	20,840	25,000	4,146E+1
386,036	20,837	25,000	4,176E+1
387,036	20,822	25,000	4,251E+1
388,036	20,815	25,000	4,301E+1
389,036	20,815	25,000	4,320E+1
390,036	20,828	25,000	4,285E+1
391,036	20,833	25,000	4,285E+1
392,036	20,833	25,000	4,303E+1
393,036	20,851	25,000	4,253E+1
394,036	20,829	25,000	4,355E+1
395,036	20,836	25,000	4,348E+1
396,036	20,840	25,000	4,351E+1
397,037	20,831	25,000	4,405E+1
398,037	20,875	25,000	4,250E+1
399,037	20,889	25,000	4,215E+1
400,037	20,920	25,000	4,107E+1
401,037	20,896	25,000	4,222E+1
402,037	20,909	25,000	4,191E+1
403,037	20,929	25,000	4,128E+1
404,037	20,910	25,000	4,224E+1
405,037	20,899	25,000	4,282E+1
406,037	20,857	25,000	4,469E+1
407,037	20,898	25,000	4,327E+1
408,037	20,883	25,000	4,403E+1
409,037	20,878	25,000	4,442E+1
410,038	20,885	25,000	4,432E+1
411,038	20,913	25,000	4,342E+1
412,038	20,916	25,000	4,349E+1
413,038	20,925	25,000	4,331E+1
414,038	20,919	25,000	4,374E+1
415,038	20,923	25,000	4,374E+1
416,038	20,910	25,000	4,444E+1
417,038	20,910	25,000	4,463E+1
418,038	20,918	25,000	4,449E+1
419,038	20,902	25,000	4,531E+1
420,038	20,918	25,000	4,486E+1
421,038	20,949	25,000	4,382E+1
422,039	20,956	25,000	4,372E+1
423,039	20,932	25,000	4,486E+1
424,039	20,910	25,000	4,591E+1
425,039	20,905	25,000	4,630E+1
426,039	20,913	25,000	4,614E+1
427,039	20,904	25,000	4,673E+1
428,039	20,903	25,000	4,693E+1
429,039	20,878	25,000	4,811E+1
430,039	20,892	25,000	4,774E+1
431,039	20,939	25,000	4,606E+1
432,039	20,962	25,000	4,535E+1
433,039	20,948	25,000	4,607E+1
434,039	20,951	25,000	4,611E+1
435,040	20,948	25,000	4,644E+1
436,040	20,935	25,000	4,711E+1
437,040	20,951	25,000	4,670E+1
438,040	20,944	25,000	4,712E+1
439,040	20,912	25,000	4,859E+1
440,040	20,932	25,000	4,799E+1
441,040	20,953	25,000	4,734E+1
442,040	20,944	25,000	4,790E+1
443,040	20,947	25,000	4,794E+1
444,040	20,932	25,000	4,870E+1
445,041	20,937	25,000	4,872E+1
446,041	20,947	25,000	4,851E+1
447,041	20,926	25,000	4,951E+1
448,041	20,946	25,000	4,890E+1
449,041	20,937	25,000	4,944E+1
450,041	20,936	25,000	4,966E+1
451,041	20,924	25,000	5,034E+1
452,041	20,907	25,000	5,120E+1
453,041	20,923	25,000	5,073E+1
454,041	20,944	25,000	5,006E+1
455,041	20,976	25,000	4,900E+1
456,042	20,991	25,000	4,858E+1
457,042	20,998	25,000	4,847E+1
458,042	21,014	25,000	4,805E+1
459,042	21,066	25,000	4,615E+1
460,042	21,117	25,000	4,431E+1
461,042	21,102	25,000	4,508E+1
462,042	21,131	25,000	4,413E+1
463,042	21,118	25,000	4,478E+1
464,042	21,125	25,000	4,467E+1
465,042	21,115	25,000	4,527E+1
466,042	21,107	25,000	4,576E+1
467,042	21,096	25,000	4,635E+1
468,042	21,104	25,000	4,625E+1
469,043	21,095	25,000	4,678E+1
470,043	21,096	25,000	4,690E+1
471,043	21,093	25,000	4,721E+1
472,043	21,074	25,000	4,812E+1
473,043	21,076	25,000	4,822E+1
474,043	21,062	25,000	4,893E+1
475,043	21,037	25,000	5,014E+1
476,043	21,057	25,000	4,951E+1
477,043	21,058	25,000	4,967E+1
478,043	21,061	25,000	4,970E+1
479,043	21,088	25,000	4,879E+1
480,043	21,127	25,000	4,744E+1
481,043	21,106	25,000	4,845E+1
482,044	21,192	25,000	4,520E+1
483,044	21,176	25,000	4,603E+1
484,044	21,206	25,000	4,499E+1
485,044	21,235	25,000	4,403E+1
486,044	21,221	25,000	4,474E+1
487,044	21,220	25,000	4,497E+1
488,044	21,258	25,000	4,363E+1
489,044	21,320	25,000	4,132E+1
490,044	21,363	25,000	3,981E+1
491,044	21,356	25,000	4,025E+1
492,044	21,363	25,000	4,013E+1
493,044	21,367	25,000	4,012E+1
494,045	21,374	25,000	4,003E+1
495,045	21,341	25,000	4,148E+1
496,045	21,346	25,000	4,145E+1
497,045	21,346	25,000	4,161E+1
498,045	21,372	25,000	4,079E+1
499,045	21,398	25,000	3,990E+1
500,045	21,395	25,000	4,018E+1
501,045	21,373	25,000	4,121E+1
502,045	21,383	25,000	4,098E+1
503,045	21,378	25,000	4,134E+1
504,046	21,378	25,000	4,149E+1
505,046	21,409	25,000	4,044E+1
506,046	21,380	25,000	4,173E+1
507,046	21,405	25,000	4,091E+1
508,046	21,371	25,000	4,244E+1
509,046	21,346	25,000	4,359E+1
510,046	21,334	25,000	4,425E+1
511,046	21,303	25,000	4,562E+1
512,046	21,316	25,000	4,528E+1
513,046	21,332	25,000	4,481E+1
514,046	21,361	25,000	4,383E+1
515,046	21,398	25,000	4,252E+1
516,046	21,448	25,000	4,071E+1
517,047	21,459	25,000	4,041E+1
518,047	21,431	25,000	4,172E+1
519,047	21,423	25,000	4,218E+1
520,047	21,420	25,000	4,246E+1
521,047	21,427	25,000	4,236E+1
522,047	21,407	25,000	4,330E+1
523,047	21,386	25,000	4,431E+1
524,047	21,368	25,000	4,517E+1
525,047	21,330	25,000	4,684E+1
526,047	21,309	25,000	4,783E+1
527,047	21,287	25,000	4,887E+1
528,047	21,287	25,000	4,906E+1
529,047	21,270	25,000	4,986E+1
530,047	21,253	25,000	5,070E+1
531,048	21,276	25,000	4,996E+1
532,048	21,290	25,000	4,959E+1
533,048	21,319	25,000	4,861E+1
534,048	21,301	25,000	4,949E+1
535,048	21,307	25,000	4,940E+1
536,048	21,301	25,000	4,983E+1
537,048	21,311	25,000	4,958E+1
538,048	21,305	25,000	5,000E+1
539,048	21,290	25,000	5,078E+1
540,048	21,276	25,000	5,146E+1
541,049	21,265	25,000	5,209E+1
542,049	21,264	25,000	5,228E+1
543,049	21,258	25,000	5,270E+1
544,049	21,245	25,000	5,339E+1
545,049	21,297	25,000	5,150E+1
546,049	21,314	25,000	5,099E+1
547,049	21,316	25,000	5,108E+1
548,049	21,291	25,000	5,223E+1
549,049	21,295	25,000	5,222E+1
550,049	21,311	25,000	5,178E+1
551,049	21,340	25,000	5,081E+1
552,049	21,397	25,000	4,870E+1
553,050	21,443	25,000	4,704E+1
554,050	21,416	25,000	4,827E+1
555,050	21,441	25,000	4,746E+1
556,050	21,447	25,000	4,735E+1
557,050	21,462	25,000	4,693E+1
558,050	21,459	25,000	4,719E+1
559,050	21,462	25,000	4,723E+1
560,050	21,498	25,000	4,596E+1
561,050	21,474	25,000	4,709E+1
562,050	21,487	25,000	4,674E+1
563,050	21,498	25,000	4,646E+1
564,051	21,531	25,000	4,531E+1
565,051	21,525	25,000	4,571E+1
566,051	21,541	25,000	4,525E+1
567,051	21,535	25,000	4,564E+1
568,051	21,501	25,000	4,713E+1
569,051	21,491	25,000	4,770E+1
570,051	21,543	25,000	4,580E+1
571,051	21,598	25,000	4,376E+1
572,051	21,591	25,000	4,419E+1
573,051	21,589	25,000	4,442E+1
574,051	21,596	25,000	4,428E+1
575,051	21,590	25,000	4,471E+1
576,052	21,553	25,000	4,633E+1
577,052	21,588	25,000	4,508E+1
578,052	21,593	25,000	4,505E+1
579,052	21,590	25,000	4,531E+1
580,052	21,550	25,000	4,702E+1
581,052	21,542	25,000	4,752E+1
582,052	21,544	25,000	4,757E+1
583,052	21,550	25,000	4,749E+1
584,052	21,572	25,000	4,682E+1
585,052	21,567	25,000	4,713E+1
586,052	21,562	25,000	4,752E+1
587,053	21,585	25,000	4,675E+1
588,053	21,586	25,000	4,688E+1
589,053	21,617	25,000	4,577E+1
590,053	21,662	25,000	4,418E+1
591,053	21,671	25,000	4,397E+1
592,053	21,647	25,000	4,505E+1
593,053	21,632	25,000	4,582E+1
594,053	21,625	25,000	4,625E+1
595,053	21,588	25,000	4,783E+1
596,053	21,579	25,000	4,836E+1
597,053	21,565	25,000	4,908E+1
598,054	21,535	25,000	5,043E+1
599,054	21,541	25,000	5,031E+1
600,054	21,575	25,000	4,914E+1
601,054	21,590	25,000	4,868E+1
602,054	21,587	25,000	4,899E+1
603,054	21,618	25,000	4,790E+1
604,054	21,648	25,000	4,688E+1
605,054	21,645	25,000	4,715E+1
606,054	21,660	25,000	4,667E+1
607,054	21,645	25,000	4,741E+1
608,054	21,690	25,000	4,582E+1
609,054	21,727	25,000	4,446E+1
610,055	21,724	25,000	4,477E+1
611,055	21,697	25,000	4,595E+1
612,055	21,710	25,000	4,558E+1
613,055	21,712	25,000	4,569E+1
614,055	21,719	25,000	4,554E+1
615,055	21,721	25,000	4,563E+1
616,055	21,692	25,000	4,693E+1
617,055	21,678	25,000	4,759E+1
618,055	21,705	25,000	4,671E+1
619,055	21,728	25,000	4,593E+1
620,055	21,750	25,000	4,519E+1
621,055	21,805	25,000	4,317E+1
622,056	21,809	25,000	4,316E+1
623,056	21,825	25,000	4,265E+1
624,056	21,910	25,000	3,947E+1
625,056	21,905	25,000	3,978E+1
626,056	21,925	25,000	3,913E+1
627,056	21,934	25,000	3,891E+1
628,056	21,910	25,000	4,002E+1
629,056	21,873	25,000	4,161E+1
630,056	21,893	25,000	4,096E+1
631,056	21,890	25,000	4,122E+1
632,056	21,924	25,000	4,001E+1
633,056	21,910	25,000	4,070E+1
634,056	21,925	25,000	4,027E+1
635,057	21,903	25,000	4,128E+1
636,057	21,900	25,000	4,152E+1
637,057	21,923	25,000	4,075E+1
638,057	21,951	25,000	3,977E+1
639,057	21,993	25,000	3,825E+1
640,057	22,052	25,000	3,607E+1
641,057	22,024	25,000	3,729E+1
642,057	22,024	25,000	3,740E+1
643,057	22,046	25,000	3,669E+1
644,057	22,040	25,000	3,706E+1
645,057	22,016	25,000	3,814E+1
646,057	21,981	25,000	3,966E+1
647,058	21,968	25,000	4,030E+1
648,058	21,961	25,000	4,075E+1
649,058	21,932	25,000	4,202E+1
650,058	21,951	25,000	4,140E+1
651,058	21,916	25,000	4,293E+1
652,058	21,932	25,000	4,243E+1
653,058	21,906	25,000	4,360E+1
654,058	21,889	25,000	4,443E+1
655,058	21,896	25,000	4,426E+1
656,058	21,879	25,000	4,511E+1
657,058	21,882	25,000	4,513E+1
658,058	21,936	25,000	4,313E+1
659,058	21,931	25,000	4,345E+1
660,058	21,954	25,000	4,266E+1
661,059	21,919	25,000	4,422E+1
662,059	21,899	25,000	4,513E+1
663,059	21,890	25,000	4,561E+1
664,059	21,882	25,000	4,611E+1
665,059	21,919	25,000	4,478E+1
666,059	21,967	25,000	4,300E+1
667,059	21,941	25,000	4,419E+1
668,059	21,980	25,000	4,278E+1
669,059	21,953	25,000	4,394E+1
670,059	21,977	25,000	4,313E+1
671,059	21,988	25,000	4,287E+1
672,059	21,976	25,000	4,348E+1
673,059	22,025	25,000	4,166E+1
674,060	22,014	25,000	4,223E+1
675,060	21,980	25,000	4,373E+1
676,060	21,976	25,000	4,403E+1
677,060	21,986	25,000	4,373E+1
678,060	21,979	25,000	4,416E+1
679,060	21,983	25,000	4,414E+1
680,060	21,995	25,000	4,378E+1
681,060	21,984	25,000	4,437E+1
682,060	21,976	25,000	4,482E+1
683,061	21,974	25,000	4,504E+1
684,061	21,984	25,000	4,478E+1
685,061	21,991	25,000	4,464E+1
686,061	21,981	25,000	4,515E+1
687,061	21,994	25,000	4,479E+1
688,061	21,965	25,000	4,608E+1
689,061	21,936	25,000	4,736E+1
690,061	21,954	25,000	4,679E+1
691,061	21,959	25,000	4,671E+1
692,061	21,995	25,000	4,542E+1
693,061	21,994	25,000	4,559E+1
694,061	21,981	25,000	4,626E+1
695,062	22,006	25,000	4,541E+1
696,062	22,003	25,000	4,564E+1
697,062	21,976	25,000	4,689E+1
698,062	21,953	25,000	4,790E+1
699,062	21,980	25,000	4,698E+1
700,062	21,968	25,000	4,758E+1
701,062	22,033	25,000	4,516E+1
702,062	22,114	25,000	4,208E+1
703,062	22,106	25,000	4,253E+1
704,062	22,056	25,000	4,466E+1
705,062	22,048	25,000	4,509E+1
706,062	22,071	25,000	4,433E+1
707,063	22,032	25,000	4,599E+1
708,063	22,003	25,000	4,727E+1
709,063	22,027	25,000	4,646E+1
710,063	22,009	25,000	4,731E+1
711,063	22,054	25,000	4,564E+1
712,063	22,029	25,000	4,678E+1
713,063	22,019	25,000	4,731E+1
714,063	22,037	25,000	4,673E+1
715,063	22,014	25,000	4,780E+1
716,063	21,974	25,000	4,950E+1
717,064	22,038	25,000	4,708E+1
718,064	22,053	25,000	4,666E+1
719,064	22,077	25,000	4,582E+1
720,064	22,102	25,000	4,494E+1
721,064	22,075	25,000	4,616E+1
722,064	22,045	25,000	4,748E+1
723,064	22,032	25,000	4,811E+1
724,064	22,050	25,000	4,753E+1
725,064	21,996	25,000	4,980E+1
726,064	22,014	25,000	4,927E+1
727,064	22,006	25,000	4,970E+1
728,064	22,031	25,000	4,884E+1
729,064	22,055	25,000	4,805E+1
730,064	22,095	25,000	4,657E+1
731,065	22,090	25,000	4,690E+1
732,065	22,118	25,000	4,593E+1
