t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,206	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,406	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,607	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,807	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
1,007	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
1,208	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
1,408	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
1,609	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
1,809	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
2,009	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
2,210	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
2,410	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
2,610	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
2,811	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
3,011	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
3,211	1,060	0,000	0,000E+0	0,000E+0	0,000E+0
3,411	1,060	0,000	0,000E+0	0,000E+0	0,000E+0
3,611	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
3,811	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
4,011	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
4,211	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
4,413	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
4,613	0,990	0,000	1,060E+0	1,060E+0	0,000E+0
4,813	0,990	0,000	1,060E+0	1,060E+0	0,000E+0
5,014	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
5,215	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
5,416	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
5,616	1,220	0,000	9,900E-1	9,900E-1	0,000E+0
5,816	1,220	0,000	9,900E-1	9,900E-1	0,000E+0
6,016	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
6,216	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
6,416	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
6,616	1,030	0,000	1,220E+0	1,220E+0	0,000E+0
6,817	1,030	0,000	1,220E+0	1,220E+0	0,000E+0
7,018	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
7,218	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
7,418	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
7,619	1,140	0,000	1,030E+0	1,030E+0	0,000E+0
7,819	1,140	0,000	1,030E+0	1,030E+0	0,000E+0
8,020	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
8,219	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
8,419	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
8,620	1,140	0,000	1,140E+0	0,000E+0	0,000E+0
9,020	1,140	0,000	1,140E+0	0,000E+0	0,000E+0
9,020	1,140	0,000	1,140E+0	0,000E+0	0,000E+0
9,220	1,140	0,000	1,120E+0	1,120E+0	0,000E+0
9,420	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
9,620	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
9,822	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
10,021	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
10,223	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
10,423	1,100	0,000	1,140E+0	1,140E+0	0,000E+0
10,623	1,100	0,000	1,140E+0	1,140E+0	0,000E+0
10,823	1,100	0,000	1,140E+0	1,140E+0	0,000E+0
12,908	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
12,908	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
13,308	1,150	0,000	1,100E+0	1,100E+0	0,000E+0
13,308	1,150	0,000	1,100E+0	1,100E+0	0,000E+0
13,508	1,270	0,000	1,150E+0	1,150E+0	0,000E+0
13,708	1,270	0,000	1,270E+0	1,270E+0	0,000E+0
13,910	1,270	0,000	1,270E+0	1,270E+0	0,000E+0
14,109	1,270	0,000	1,270E+0	1,270E+0	0,000E+0
14,309	1,270	0,000	1,270E+0	1,270E+0	0,000E+0
14,511	1,170	0,000	1,270E+0	0,000E+0	0,000E+0
14,711	1,170	0,000	1,270E+0	0,000E+0	0,000E+0
14,911	1,170	0,000	1,143E+0	1,143E+0	0,000E+0
15,112	1,170	0,000	1,143E+0	1,143E+0	0,000E+0
15,313	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
15,513	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
15,714	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
15,915	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
16,116	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
16,317	1,070	0,000	1,170E+0	1,170E+0	0,000E+0
16,517	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
16,717	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
16,917	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
17,117	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
17,318	1,190	0,000	1,070E+0	1,070E+0	0,000E+0
