t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,208	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,208	1,130	0,000	0,000E+0	0,000E+0	0,000E+0
0,407	1,130	0,000	0,000E+0	0,000E+0	0,000E+0
0,607	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
0,808	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
1,209	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
1,209	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
1,410	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
1,611	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
1,811	0,910	0,000	1,130E+0	1,130E+0	0,000E+0
2,012	0,910	0,000	1,130E+0	1,130E+0	0,000E+0
2,213	0,910	0,000	9,100E-1	9,100E-1	0,000E+0
2,413	0,910	0,000	9,100E-1	9,100E-1	0,000E+0
2,613	1,030	0,000	9,100E-1	9,100E-1	0,000E+0
2,813	1,030	0,000	9,100E-1	9,100E-1	0,000E+0
3,014	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
3,215	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
3,418	1,400	0,000	1,030E+0	1,030E+0	0,000E+0
3,618	1,400	0,000	1,030E+0	1,030E+0	0,000E+0
3,818	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
4,019	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
4,219	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
4,420	1,400	0,000	1,400E+0	1,400E+0	0,000E+0
4,619	1,210	0,000	1,400E+0	1,400E+0	0,000E+0
4,819	1,210	0,000	1,400E+0	1,400E+0	0,000E+0
5,020	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
5,220	1,210	0,000	1,210E+0	1,210E+0	0,000E+0
5,420	1,210	0,000	1,210E+0	0,000E+0	0,000E+0
5,621	1,210	0,000	1,210E+0	0,000E+0	0,000E+0
5,820	1,050	0,000	1,115E+0	1,115E+0	0,000E+0
6,022	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
6,221	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
6,423	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
6,622	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
6,822	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
7,023	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
7,223	1,120	0,000	1,050E+0	1,050E+0	0,000E+0
7,423	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,623	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
7,823	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
8,023	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
8,223	1,030	0,000	1,120E+0	1,120E+0	0,000E+0
8,424	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
8,624	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
8,823	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
9,023	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
9,225	1,170	0,000	1,030E+0	1,030E+0	0,000E+0
9,425	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
9,626	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
9,825	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
10,026	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
10,226	1,110	0,000	1,170E+0	1,170E+0	0,000E+0
10,427	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
10,628	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
10,830	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
11,031	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
11,231	0,980	0,000	1,110E+0	0,000E+0	0,000E+0
11,432	0,980	0,000	1,110E+0	0,000E+0	0,000E+0
11,633	0,980	0,000	1,088E+0	1,088E+0	0,000E+0
11,833	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
12,032	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
12,232	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
12,432	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
12,632	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
12,832	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
13,033	1,070	0,000	9,800E-1	9,800E-1	0,000E+0
13,234	1,070	0,000	9,800E-1	9,800E-1	0,000E+0
13,435	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
13,636	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
13,837	1,190	0,000	1,070E+0	1,070E+0	0,000E+0
14,037	1,190	0,000	1,070E+0	1,070E+0	0,000E+0
14,237	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
14,437	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
14,637	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
14,838	1,190	0,000	1,190E+0	1,190E+0	0,000E+0
15,037	1,110	0,000	1,190E+0	1,190E+0	0,000E+0
15,239	1,110	0,000	1,190E+0	1,190E+0	0,000E+0
15,439	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
15,640	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
15,839	1,060	0,000	1,110E+0	1,110E+0	0,000E+0
16,040	1,060	0,000	1,110E+0	1,110E+0	0,000E+0
16,242	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
16,441	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
16,641	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
16,842	1,060	0,000	1,060E+0	0,000E+0	0,000E+0
17,041	1,060	0,000	1,060E+0	0,000E+0	0,000E+0
17,242	1,140	0,000	1,120E+0	1,120E+0	0,000E+0
17,442	1,140	0,000	1,120E+0	1,120E+0	0,000E+0
17,642	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
17,841	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
18,042	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
18,242	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
18,444	1,160	0,000	1,140E+0	1,140E+0	0,000E+0
18,644	1,160	0,000	1,140E+0	1,140E+0	0,000E+0
18,845	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
19,046	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
19,246	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
19,446	1,130	0,000	1,160E+0	1,160E+0	0,000E+0
19,648	1,130	0,000	1,160E+0	1,160E+0	0,000E+0
19,847	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
20,048	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
20,248	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
