t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,046	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,260	0,980	0,000	0,000E+0	0,000E+0	0,000E+0
0,462	0,980	0,000	0,000E+0	0,000E+0	0,000E+0
0,663	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
0,863	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
1,063	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
1,263	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
1,463	0,980	0,000	9,800E-1	9,800E-1	0,000E+0
1,663	0,910	0,000	9,800E-1	9,800E-1	0,000E+0
1,863	0,910	0,000	9,800E-1	9,800E-1	0,000E+0
2,064	0,910	0,000	9,100E-1	9,100E-1	0,000E+0
2,265	0,910	0,000	9,100E-1	9,100E-1	0,000E+0
2,466	0,990	0,000	9,100E-1	9,100E-1	0,000E+0
2,666	0,990	0,000	9,100E-1	9,100E-1	0,000E+0
2,866	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
3,066	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
3,266	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
3,467	0,990	0,000	9,900E-1	9,900E-1	0,000E+0
3,668	1,420	0,000	9,900E-1	9,900E-1	0,000E+0
3,867	1,420	0,000	9,900E-1	9,900E-1	0,000E+0
4,068	1,420	0,000	1,420E+0	1,420E+0	0,000E+0
4,268	1,420	0,000	1,420E+0	1,420E+0	0,000E+0
4,470	1,110	0,000	1,420E+0	1,420E+0	0,000E+0
4,671	1,110	0,000	1,420E+0	1,420E+0	0,000E+0
4,871	1,110	0,000	1,420E+0	1,420E+0	0,000E+0
5,072	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
5,272	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
5,472	1,110	0,000	1,110E+0	0,000E+0	0,000E+0
5,672	1,110	0,000	1,110E+0	0,000E+0	0,000E+0
5,872	1,200	0,000	1,127E+0	1,127E+0	0,000E+0
6,071	1,200	0,000	1,127E+0	1,127E+0	0,000E+0
6,272	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
6,471	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
6,672	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
6,872	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
7,071	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
7,272	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
7,473	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
7,673	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
7,873	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
8,072	1,060	0,000	1,200E+0	1,200E+0	0,000E+0
8,273	1,060	0,000	1,200E+0	1,200E+0	0,000E+0
8,474	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
8,674	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
8,874	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
9,074	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
9,275	1,100	0,000	1,060E+0	1,060E+0	0,000E+0
9,475	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
9,674	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
9,875	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
10,076	1,110	0,000	1,100E+0	1,100E+0	0,000E+0
10,276	1,110	0,000	1,100E+0	1,100E+0	0,000E+0
10,477	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
10,676	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
10,877	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
11,076	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
11,276	1,070	0,000	1,110E+0	0,000E+0	0,000E+0
11,476	1,070	0,000	1,110E+0	0,000E+0	0,000E+0
11,678	1,070	0,000	1,103E+0	1,103E+0	0,000E+0
