t	IF	IR	VF	VR
0,000	0,000	0,000	0,000E+0	3,000E+1
0,002	0,000	0,000	3,000E-1	3,000E+1
1,003	0,000	0,000	3,000E-1	3,000E+1
2,005	0,000	0,000	3,000E-1	3,000E+1
3,004	0,000	0,000	3,000E-1	3,000E+1
4,005	0,000	0,000	3,000E-1	3,000E+1
5,004	0,000	0,000	3,000E-1	3,000E+1
6,005	0,000	0,000	3,000E-1	3,000E+1
7,004	0,000	0,000	3,000E-1	3,000E+1
8,004	0,000	0,000	3,000E-1	3,000E+1
9,006	0,000	0,000	3,000E-1	3,000E+1
10,005	0,000	0,000	3,000E-1	3,000E+1
11,006	0,000	0,000	3,000E-1	3,000E+1
12,006	0,000	0,000	3,000E-1	3,000E+1
13,007	0,000	0,000	3,000E-1	3,000E+1
14,008	0,000	0,000	3,000E-1	3,000E+1
15,008	0,000	0,000	3,000E-1	3,000E+1
16,009	0,000	0,000	3,000E-1	3,000E+1
17,008	0,000	0,000	3,000E-1	3,000E+1
18,009	0,000	0,000	3,000E-1	3,000E+1
19,008	0,000	0,000	3,000E-1	3,000E+1
20,009	0,000	0,000	3,000E-1	3,000E+1
21,009	0,000	0,000	3,000E-1	3,000E+1
22,008	0,000	0,000	3,000E-1	3,000E+1
23,009	0,000	0,000	3,000E-1	3,000E+1
24,008	0,000	0,000	3,000E-1	3,000E+1
25,009	0,000	0,000	3,000E-1	3,000E+1
26,008	0,000	0,000	3,000E-1	3,000E+1
27,009	0,000	0,000	3,000E-1	3,000E+1
28,009	0,000	0,000	3,000E-1	3,000E+1
29,008	0,000	0,000	3,000E-1	3,000E+1
30,009	0,000	0,000	3,000E-1	3,000E+1
31,008	0,000	0,000	3,000E-1	3,000E+1
32,009	0,000	0,000	3,000E-1	3,000E+1
33,008	0,000	0,000	3,000E-1	3,000E+1
34,010	0,000	0,000	3,000E-1	3,000E+1
35,010	0,000	0,000	3,000E-1	3,000E+1
36,009	0,000	0,000	3,000E-1	3,000E+1
37,011	0,000	0,000	3,000E-1	3,000E+1
38,010	0,000	0,000	3,000E-1	3,000E+1
39,011	0,000	0,000	3,000E-1	3,000E+1
40,010	0,000	0,000	3,000E-1	3,000E+1
41,010	0,000	0,000	3,000E-1	3,000E+1
42,011	0,000	0,000	3,000E-1	3,000E+1
43,010	0,000	0,000	3,000E-1	3,000E+1
44,011	0,000	0,000	3,000E-1	3,000E+1
45,011	0,000	0,000	3,000E-1	3,000E+1
46,012	0,000	0,000	3,000E-1	3,000E+1
47,012	0,000	0,000	3,000E-1	3,000E+1
48,011	0,000	0,000	3,000E-1	3,000E+1
49,012	0,000	0,000	3,000E-1	3,000E+1
50,012	0,000	0,000	3,000E-1	3,000E+1
51,014	0,000	0,000	3,000E-1	3,000E+1
52,013	0,000	0,000	3,000E-1	3,000E+1
53,014	0,000	0,000	3,000E-1	3,000E+1
54,014	0,000	0,000	3,000E-1	3,000E+1
55,013	0,000	0,000	3,000E-1	3,000E+1
56,014	0,000	0,000	3,000E-1	3,000E+1
57,013	0,000	0,000	3,000E-1	3,000E+1
58,014	0,000	0,000	3,000E-1	3,000E+1
59,013	0,000	0,000	3,000E-1	3,000E+1
60,014	0,000	0,000	3,000E-1	3,000E+1
61,014	0,000	0,000	3,000E-1	3,000E+1
62,013	0,000	0,000	3,000E-1	3,000E+1
63,014	0,000	0,000	3,000E-1	3,000E+1
64,013	0,000	0,000	3,000E-1	3,000E+1
65,015	0,000	0,000	3,000E-1	3,000E+1
66,014	0,000	0,000	3,000E-1	3,000E+1
67,015	0,000	0,000	3,000E-1	3,000E+1
68,015	0,000	0,000	3,000E-1	3,000E+1
69,014	0,000	0,000	3,000E-1	3,000E+1
70,015	0,000	0,000	3,000E-1	3,000E+1
71,014	0,000	0,000	3,000E-1	3,000E+1
72,015	0,000	0,000	3,000E-1	3,000E+1
73,014	0,000	0,000	3,000E-1	3,000E+1
74,014	0,000	0,000	3,000E-1	3,000E+1
75,016	0,000	0,000	3,000E-1	3,000E+1
76,015	0,000	0,000	3,000E-1	3,000E+1
77,016	0,000	0,000	3,000E-1	3,000E+1
78,015	0,000	0,000	3,000E-1	3,000E+1
79,016	0,000	0,000	3,000E-1	3,000E+1
80,015	0,000	0,000	3,000E-1	3,000E+1
81,015	0,000	0,000	3,000E-1	3,000E+1
82,016	0,000	0,000	3,000E-1	3,000E+1
83,015	0,000	0,000	3,000E-1	3,000E+1
84,016	0,000	0,000	3,000E-1	3,000E+1
85,015	0,000	0,000	3,000E-1	3,000E+1
86,016	0,000	0,000	3,000E-1	3,000E+1
87,016	0,000	0,000	3,000E-1	3,000E+1
88,015	0,000	0,000	3,000E-1	3,000E+1
89,016	0,000	0,000	3,000E-1	3,000E+1
90,015	0,000	0,000	3,000E-1	3,000E+1
91,016	0,000	0,000	3,000E-1	3,000E+1
92,015	0,000	0,000	3,000E-1	3,000E+1
93,016	0,000	0,000	3,000E-1	3,000E+1
94,016	0,000	0,000	3,000E-1	3,000E+1
95,015	0,000	0,000	3,000E-1	3,000E+1
96,016	0,000	0,000	3,000E-1	3,000E+1
97,015	0,000	0,000	3,000E-1	3,000E+1
98,016	0,000	0,000	3,000E-1	3,000E+1
99,015	0,000	0,000	3,000E-1	3,000E+1
100,016	0,000	0,000	3,000E-1	3,000E+1
101,016	0,000	0,000	3,000E-1	3,000E+1
102,015	0,000	0,000	3,000E-1	3,000E+1
103,016	0,000	0,000	3,000E-1	3,000E+1
104,015	0,000	0,000	3,000E-1	3,000E+1
105,016	0,000	0,000	3,000E-1	3,000E+1
106,015	0,000	0,000	3,000E-1	3,000E+1
107,016	0,000	0,000	3,000E-1	3,000E+1
108,016	0,000	0,000	3,000E-1	3,000E+1
109,015	0,000	0,000	3,000E-1	3,000E+1
110,016	0,000	0,000	3,000E-1	3,000E+1
111,015	0,000	0,000	3,000E-1	3,000E+1
112,016	0,000	0,000	3,000E-1	3,000E+1
113,015	0,000	0,000	3,000E-1	3,000E+1
