Time [s]	Temperature CH4 [ºC]	Temperature CH9 [ºC]	PWM
0,000	0,000	0,000	0,000000E+0
1,000	19,418	19,843	0,000000E+0
2,000	19,418	19,853	0,000000E+0
3,000	19,417	19,987	0,000000E+0
4,000	19,420	19,876	0,000000E+0
5,000	19,416	19,845	0,000000E+0
6,000	19,418	19,824	0,000000E+0
7,000	19,417	20,418	0,000000E+0
8,000	19,417	20,045	0,000000E+0
9,000	19,418	20,992	0,000000E+0
