Time [s]	Temperature CH4 [ºC]	Temperature CH9 [ºC]	PWM
0,000	0,000	0,000	0,000000E+0
1,000	19,426	19,848	0,000000E+0
2,000	19,428	20,014	0,000000E+0
2,000	19,427	19,880	0,000000E+0
4,000	19,427	19,867	0,000000E+0
5,000	19,428	19,870	0,000000E+0
5,000	19,428	19,871	0,000000E+0
7,000	19,427	19,861	0,000000E+0
7,000	19,428	20,011	0,000000E+0
9,000	19,426	20,633	0,000000E+0
10,000	19,428	20,284	0,000000E+0
11,000	19,428	19,910	0,000000E+0
12,000	19,427	20,045	0,000000E+0
