t	PV [ºC]	SP [ºC]	MV[%] 
0,000	0,000	25,000	9,990E+1
0,000	0,000	25,000	9,990E+1
1,960	19,575	25,000	9,990E+1
1,960	19,575	25,000	1,000E-2
3,978	19,580	25,000	2,552E-1
3,978	19,580	25,000	2,823E-1
5,999	19,590	25,000	5,268E-1
5,999	19,590	25,000	3,951E-1
5,999	19,590	70,000	6,396E-1
8,019	19,596	70,000	9,990E+1
8,019	19,596	70,000	9,990E+1
10,037	19,602	70,000	9,990E+1
10,037	19,602	70,000	9,990E+1
12,055	19,608	70,000	9,990E+1
12,055	19,608	70,000	9,990E+1
14,075	19,604	70,000	9,990E+1
14,075	19,604	70,000	9,990E+1
16,093	19,604	70,000	9,990E+1
16,093	19,604	70,000	9,990E+1
18,113	19,610	70,000	9,990E+1
18,113	19,610	70,000	9,990E+1
20,129	19,612	70,000	9,990E+1
20,129	19,612	70,000	9,990E+1
22,148	19,614	70,000	9,990E+1
22,148	19,614	70,000	9,990E+1
24,166	19,621	70,000	9,990E+1
24,166	19,621	70,000	9,990E+1
26,184	19,619	70,000	9,990E+1
26,184	19,619	70,000	9,990E+1
28,202	19,614	70,000	9,990E+1
28,202	19,614	70,000	9,990E+1
30,224	19,630	70,000	9,990E+1
30,224	19,630	70,000	9,990E+1
32,240	19,637	70,000	9,990E+1
32,240	19,637	70,000	9,990E+1
34,256	19,639	70,000	9,990E+1
34,256	19,639	70,000	9,990E+1
36,276	19,645	70,000	9,990E+1
36,276	19,645	70,000	9,990E+1
38,294	19,647	70,000	9,990E+1
38,294	19,647	70,000	9,990E+1
40,311	19,643	70,000	9,990E+1
40,311	19,643	70,000	9,990E+1
42,331	19,645	70,000	9,990E+1
42,331	19,645	70,000	9,990E+1
44,349	19,649	70,000	9,990E+1
44,349	19,649	70,000	9,990E+1
46,367	19,648	70,000	9,990E+1
46,367	19,648	70,000	9,990E+1
48,389	19,644	70,000	9,990E+1
48,389	19,644	70,000	9,990E+1
50,407	19,641	70,000	9,990E+1
50,407	19,641	70,000	9,990E+1
52,427	19,639	70,000	9,990E+1
52,427	19,639	70,000	9,990E+1
54,444	19,640	70,000	9,990E+1
54,444	19,640	70,000	9,990E+1
56,464	19,645	70,000	9,990E+1
56,464	19,645	70,000	9,990E+1
58,484	19,648	75,000	9,990E+1
58,484	19,648	75,000	9,990E+1
60,504	19,649	75,000	9,990E+1
60,504	19,649	75,000	9,990E+1
62,520	19,652	75,000	9,990E+1
62,520	19,652	75,000	9,990E+1
64,537	19,655	70,000	1,000E-2
64,537	19,655	70,000	2,164E+0
66,557	19,657	70,000	4,438E+0
66,557	19,657	70,000	6,612E+0
68,573	19,659	70,000	8,885E+0
68,573	19,659	70,000	1,112E+1
70,591	19,659	70,000	1,339E+1
70,591	19,659	70,000	1,564E+1
72,609	19,654	70,000	1,792E+1
72,609	19,654	70,000	2,039E+1
74,627	19,651	70,000	2,266E+1
74,627	19,651	70,000	2,503E+1
76,645	19,652	70,000	2,731E+1
76,645	19,652	70,000	2,954E+1
78,662	19,654	70,000	3,182E+1
78,662	19,654	70,000	3,403E+1
80,680	19,654	70,000	3,630E+1
80,680	19,654	70,000	3,856E+1
82,698	19,659	70,000	4,083E+1
82,698	19,659	70,000	4,294E+1
84,718	19,659	70,000	4,522E+1
84,718	19,659	70,000	4,747E+1
86,736	19,670	70,000	4,975E+1
86,736	19,670	70,000	5,158E+1
88,756	19,676	70,000	5,385E+1
88,756	19,676	70,000	5,589E+1
90,774	19,687	70,000	5,816E+1
90,774	19,687	70,000	6,000E+1
92,791	19,691	70,000	6,227E+1
92,791	19,691	70,000	6,440E+1
94,813	19,694	70,000	6,668E+1
94,813	19,694	70,000	6,879E+1
96,831	19,702	70,000	7,106E+1
96,831	19,702	70,000	7,303E+1
98,849	19,712	70,000	7,531E+1
98,849	19,712	70,000	7,720E+1
100,869	19,728	70,000	7,947E+1
100,869	19,728	70,000	8,107E+1
102,887	19,747	70,000	8,334E+1
102,887	19,747	70,000	8,487E+1
104,906	19,758	70,000	8,714E+1
104,906	19,758	70,000	8,895E+1
106,926	19,794	70,000	9,122E+1
106,926	19,794	70,000	9,211E+1
108,946	19,808	70,000	9,437E+1
108,946	19,808	70,000	9,606E+1
110,964	19,830	70,000	9,833E+1
110,964	19,830	70,000	9,973E+1
112,984	19,851	70,000	9,990E+1
112,984	19,851	70,000	9,990E+1
115,000	19,880	70,000	9,990E+1
115,000	19,880	70,000	9,990E+1
117,018	19,896	70,000	9,990E+1
117,018	19,896	70,000	9,990E+1
117,018	19,896	70,000	9,990E+1
119,036	19,914	70,000	9,990E+1
119,036	19,914	70,000	9,990E+1
121,053	19,916	70,000	9,990E+1
121,053	19,916	70,000	9,990E+1
123,071	19,970	70,000	9,990E+1
123,071	19,970	70,000	9,990E+1
125,089	20,002	70,000	9,990E+1
125,089	20,002	70,000	9,990E+1
127,107	20,053	70,000	9,990E+1
