Time [s]	PV [ºC]	SP [ºC]	Duty Cycle 
0,000	0,000	30,000	9,990000E+1
1,000	25,285	30,000	9,990000E+1
2,000	25,287	30,000	9,990000E+1
3,000	25,288	30,000	9,990000E+1
4,000	25,284	30,000	9,990000E+1
5,000	25,287	30,000	9,990000E+1
6,000	25,289	30,000	9,990000E+1
7,000	25,291	30,000	9,990000E+1
8,000	25,291	30,000	9,990000E+1
9,001	25,289	30,000	9,990000E+1
10,001	25,293	30,000	9,990000E+1
11,001	25,300	30,000	9,990000E+1
12,001	25,302	30,000	9,990000E+1
13,001	25,308	30,000	9,990000E+1
14,001	25,325	30,000	9,990000E+1
15,001	25,332	30,000	9,990000E+1
16,001	25,340	30,000	9,990000E+1
17,001	25,345	30,000	9,990000E+1
18,001	25,349	30,000	9,990000E+1
19,001	25,358	30,000	9,990000E+1
20,001	25,364	30,000	9,990000E+1
21,001	25,373	30,000	9,990000E+1
22,001	25,383	30,000	9,990000E+1
23,001	25,390	30,000	9,990000E+1
24,002	25,398	30,000	9,990000E+1
25,002	25,419	30,000	9,990000E+1
26,002	25,428	30,000	9,990000E+1
27,002	25,441	30,000	9,990000E+1
28,002	25,460	30,000	9,990000E+1
29,002	25,473	30,000	9,990000E+1
30,002	25,473	30,000	9,990000E+1
31,002	25,477	30,000	9,990000E+1
32,002	25,484	30,000	9,990000E+1
33,002	25,505	30,000	9,990000E+1
34,002	25,538	30,000	9,990000E+1
35,002	25,557	30,000	9,990000E+1
36,002	25,571	30,000	9,990000E+1
37,002	25,583	30,000	9,990000E+1
38,003	25,593	30,000	9,990000E+1
39,003	25,602	30,000	9,990000E+1
40,003	25,633	30,000	9,990000E+1
41,003	25,634	30,000	9,990000E+1
42,003	25,639	30,000	9,990000E+1
43,003	25,657	30,000	9,990000E+1
44,003	25,679	30,000	9,990000E+1
45,003	25,688	30,000	9,990000E+1
46,003	25,700	30,000	9,990000E+1
47,003	25,706	30,000	1,000000E-2
48,003	25,723	30,000	1,000000E-2
49,003	25,730	30,000	1,000000E-2
50,003	25,748	30,000	1,000000E-2
51,003	25,765	30,000	1,000000E-2
52,003	25,791	30,000	1,000000E-2
53,004	25,824	30,000	1,000000E-2
54,004	25,837	30,000	1,000000E-2
55,004	25,855	30,000	1,000000E-2
56,004	25,870	30,000	1,000000E-2
57,004	25,864	30,000	1,000000E-2
58,004	25,867	30,000	1,000000E-2
59,004	25,855	30,000	1,000000E-2
60,004	25,878	30,000	1,000000E-2
61,004	25,904	30,000	1,000000E-2
62,004	25,898	30,000	1,000000E-2
63,004	25,895	30,000	1,000000E-2
64,004	25,921	30,000	1,000000E-2
65,004	25,945	30,000	1,000000E-2
66,004	25,942	30,000	1,000000E-2
67,004	25,937	30,000	1,000000E-2
68,004	25,955	30,000	1,000000E-2
69,004	25,947	30,000	1,000000E-2
70,005	25,944	30,000	1,000000E-2
71,005	25,965	30,000	1,000000E-2
72,005	25,968	30,000	1,000000E-2
73,005	25,980	30,000	1,000000E-2
74,005	26,003	30,000	1,000000E-2
75,005	26,011	30,000	1,000000E-2
76,005	26,000	30,000	1,000000E-2
77,005	25,999	30,000	1,000000E-2
78,005	26,006	30,000	1,000000E-2
79,005	26,034	30,000	1,000000E-2
80,005	26,037	30,000	1,000000E-2
81,005	26,039	30,000	1,000000E-2
82,006	26,043	30,000	1,000000E-2
83,006	26,065	30,000	1,000000E-2
84,006	26,079	30,000	1,000000E-2
85,007	26,056	30,000	1,000000E-2
86,007	26,059	30,000	1,000000E-2
87,007	26,062	30,000	1,000000E-2
88,007	26,068	30,000	1,000000E-2
89,007	26,059	30,000	1,000000E-2
90,007	26,065	30,000	1,000000E-2
91,007	26,056	30,000	1,000000E-2
92,007	26,067	30,000	1,000000E-2
93,007	26,069	30,000	1,000000E-2
94,007	26,058	30,000	1,000000E-2
95,007	26,067	30,000	1,000000E-2
96,007	26,059	30,000	1,000000E-2
97,007	26,069	30,000	1,000000E-2
98,007	26,087	30,000	1,000000E-2
99,007	26,079	30,000	1,000000E-2
100,007	26,078	30,000	1,000000E-2
101,007	26,069	30,000	1,000000E-2
102,008	26,075	30,000	1,000000E-2
103,008	26,063	30,000	1,000000E-2
104,008	26,092	30,000	1,000000E-2
105,008	26,099	30,000	1,000000E-2
106,008	26,107	30,000	1,000000E-2
107,008	26,116	30,000	1,000000E-2
108,008	26,128	30,000	1,000000E-2
109,008	26,128	30,000	1,000000E-2
110,008	26,114	30,000	1,000000E-2
111,008	26,101	30,000	1,000000E-2
112,008	26,087	30,000	1,000000E-2
113,008	26,090	30,000	1,000000E-2
114,008	26,096	30,000	1,000000E-2
115,008	26,107	30,000	1,000000E-2
116,008	26,106	30,000	1,000000E-2
117,008	26,119	30,000	1,000000E-2
118,009	26,105	30,000	1,000000E-2
119,009	26,103	30,000	1,000000E-2
120,009	26,095	30,000	1,000000E-2
121,009	26,097	30,000	1,000000E-2
122,009	26,084	30,000	1,000000E-2
123,009	26,081	30,000	1,000000E-2
124,009	26,083	30,000	1,000000E-2
125,009	26,077	30,000	1,000000E-2
126,009	26,070	30,000	1,000000E-2
127,009	26,074	30,000	1,000000E-2
128,009	26,085	30,000	1,000000E-2
129,009	26,120	30,000	1,000000E-2
130,009	26,112	30,000	1,000000E-2
131,009	26,109	30,000	1,000000E-2
132,009	26,101	30,000	1,000000E-2
133,009	26,098	30,000	1,000000E-2
134,010	26,103	30,000	1,000000E-2
135,010	26,102	30,000	1,000000E-2
136,010	26,090	30,000	1,000000E-2
137,010	26,101	30,000	1,000000E-2
138,010	26,091	30,000	1,000000E-2
139,010	26,081	30,000	1,000000E-2
140,010	26,087	30,000	1,000000E-2
141,010	26,105	30,000	1,000000E-2
142,010	26,092	30,000	1,000000E-2
143,010	26,079	30,000	1,000000E-2
144,010	26,067	30,000	1,000000E-2
145,010	26,051	30,000	1,000000E-2
146,010	26,067	30,000	1,000000E-2
147,010	26,066	30,000	1,000000E-2
148,010	26,069	30,000	1,000000E-2
149,011	26,078	30,000	1,000000E-2
150,011	26,075	30,000	1,000000E-2
151,011	26,088	30,000	1,000000E-2
152,011	26,088	30,000	1,000000E-2
153,011	26,093	30,000	1,000000E-2
154,011	26,093	30,000	1,000000E-2
155,011	26,095	30,000	1,000000E-2
156,011	26,111	30,000	1,000000E-2
157,011	26,101	30,000	1,000000E-2
158,011	26,105	30,000	1,000000E-2
159,011	26,096	30,000	1,000000E-2
160,011	26,101	30,000	1,000000E-2
161,011	26,098	30,000	1,000000E-2
162,011	26,102	30,000	1,000000E-2
163,011	26,090	30,000	1,000000E-2
164,012	26,100	30,000	1,000000E-2
165,012	26,108	30,000	1,000000E-2
166,012	26,121	30,000	1,000000E-2
167,012	26,119	30,000	1,076954E+1
168,012	26,114	30,000	1,076954E+1
169,012	26,093	30,000	1,076954E+1
170,012	26,088	30,000	1,076954E+1
171,012	26,075	30,000	1,076954E+1
