Time [s]	PV [ºC]	SP [ºC]	Duty Cycle 
0,000	0,000	29,058	9,990000E+1
0,000	22,352	29,058	9,990000E+1
1,000	22,351	29,058	1,000000E-2
2,000	22,349	29,058	1,000000E-2
4,000	22,351	29,058	1,000000E-2
5,000	22,350	29,058	1,000000E-2
6,000	22,349	29,058	1,000000E-2
7,000	22,355	30,714	1,000000E-2
8,000	22,357	31,786	1,000000E-2
9,001	22,358	32,857	1,000000E-2
10,001	22,360	32,857	1,000000E-2
11,001	22,365	32,857	1,000000E-2
12,001	22,366	32,857	9,990000E+1
12,001	22,367	32,857	9,990000E+1
14,001	22,369	34,000	9,990000E+1
15,001	22,371	34,000	9,990000E+1
16,001	22,373	34,000	9,990000E+1
17,001	22,376	34,000	9,990000E+1
18,001	22,379	34,000	9,990000E+1
19,001	22,377	34,000	9,990000E+1
20,001	22,381	34,000	9,990000E+1
21,001	22,383	34,000	9,990000E+1
22,001	22,383	34,000	9,990000E+1
23,001	22,382	34,000	9,990000E+1
24,001	22,383	34,000	9,990000E+1
25,002	22,380	34,000	9,990000E+1
26,002	22,382	34,000	9,990000E+1
27,002	22,385	34,000	9,990000E+1
28,002	22,383	34,000	9,990000E+1
29,002	22,385	34,000	9,990000E+1
30,002	22,389	34,000	9,990000E+1
31,002	22,389	34,000	9,990000E+1
32,002	22,389	34,000	9,990000E+1
33,002	22,389	34,000	9,990000E+1
34,002	22,390	34,000	9,990000E+1
35,002	22,391	34,000	9,990000E+1
36,002	22,392	34,000	9,990000E+1
37,002	22,394	34,000	9,990000E+1
38,002	22,395	34,000	9,990000E+1
39,003	22,394	34,000	9,990000E+1
40,003	22,392	34,000	9,990000E+1
41,003	22,393	34,000	9,990000E+1
42,003	22,396	34,000	9,990000E+1
43,003	22,395	34,000	9,990000E+1
44,003	22,394	34,000	9,990000E+1
45,003	22,398	34,000	9,990000E+1
46,003	22,396	34,000	9,990000E+1
47,003	22,395	34,000	9,990000E+1
48,003	22,396	34,000	9,990000E+1
49,003	22,394	34,000	9,990000E+1
50,003	22,398	34,000	9,990000E+1
51,003	22,397	34,000	9,990000E+1
52,003	22,395	34,000	9,990000E+1
53,003	22,398	34,000	9,990000E+1
54,004	22,396	34,000	9,990000E+1
55,004	22,397	34,000	9,990000E+1
56,004	22,396	34,000	9,990000E+1
57,004	22,398	34,000	9,990000E+1
58,004	22,395	34,000	9,990000E+1
59,004	22,400	34,000	9,990000E+1
60,004	22,398	34,000	9,990000E+1
61,004	22,401	34,000	9,990000E+1
62,004	22,402	34,000	9,990000E+1
63,004	22,400	34,000	9,990000E+1
64,004	22,401	34,000	9,990000E+1
65,004	22,403	34,000	9,990000E+1
66,004	22,403	34,000	9,990000E+1
67,004	22,404	34,000	9,990000E+1
68,004	22,402	34,000	9,990000E+1
69,004	22,404	34,000	9,990000E+1
70,005	22,405	34,000	9,990000E+1
71,005	22,407	34,000	9,990000E+1
72,005	22,404	34,000	9,990000E+1
73,005	22,407	34,000	9,990000E+1
74,005	22,406	34,000	9,990000E+1
75,005	22,407	34,000	9,990000E+1
76,005	22,406	34,000	9,990000E+1
77,005	22,404	34,000	9,990000E+1
78,005	22,405	34,000	9,990000E+1
79,005	22,404	34,000	9,990000E+1
80,005	22,402	34,000	9,990000E+1
81,005	22,404	34,000	9,990000E+1
82,005	22,406	34,000	9,990000E+1
83,005	22,405	34,000	9,990000E+1
84,006	22,404	34,000	9,990000E+1
85,006	22,404	34,000	9,990000E+1
86,006	22,408	34,000	9,990000E+1
87,006	22,406	34,000	9,990000E+1
88,006	22,407	34,000	9,990000E+1
89,006	22,407	34,000	9,990000E+1
90,006	22,408	34,000	9,990000E+1
91,006	22,414	34,000	9,990000E+1
92,006	22,413	34,000	9,990000E+1
93,006	22,413	34,000	9,990000E+1
94,006	22,413	34,000	9,990000E+1
95,006	22,412	34,000	9,990000E+1
96,006	22,413	34,000	9,990000E+1
97,006	22,415	34,000	9,990000E+1
98,006	22,415	34,000	9,990000E+1
99,007	22,415	34,000	9,990000E+1
100,007	22,413	34,000	9,990000E+1
101,007	22,416	34,000	9,990000E+1
102,007	22,413	34,000	9,990000E+1
103,007	22,413	34,000	9,990000E+1
104,007	22,411	34,000	9,990000E+1
105,007	22,414	34,000	9,990000E+1
106,007	22,416	34,000	9,990000E+1
107,007	22,413	34,000	9,990000E+1
108,007	22,415	34,000	9,990000E+1
109,007	22,416	34,000	9,990000E+1
110,007	22,415	34,000	9,990000E+1
111,007	22,413	34,000	9,990000E+1
112,007	22,415	34,000	9,990000E+1
113,007	22,416	34,000	9,990000E+1
114,008	22,415	34,000	9,990000E+1
115,008	22,414	34,000	9,990000E+1
116,008	22,415	34,000	9,990000E+1
117,008	22,414	34,000	9,990000E+1
118,008	22,414	34,000	9,990000E+1
119,008	22,415	34,000	9,990000E+1
120,008	22,416	34,000	9,990000E+1
121,008	22,413	34,000	9,990000E+1
122,008	22,415	34,000	9,990000E+1
123,008	22,414	34,000	9,990000E+1
124,008	22,416	34,000	9,990000E+1
125,008	22,416	34,000	9,990000E+1
126,008	22,416	34,000	9,990000E+1
127,008	22,416	34,000	9,990000E+1
128,008	22,417	34,000	9,990000E+1
129,009	22,415	34,000	9,990000E+1
130,009	22,416	34,000	9,990000E+1
131,009	22,414	34,000	9,990000E+1
132,009	22,414	34,000	9,990000E+1
133,009	22,413	34,000	9,990000E+1
134,009	22,413	34,000	9,990000E+1
135,009	22,412	34,000	9,990000E+1
136,009	22,411	34,000	9,990000E+1
137,009	22,413	34,000	9,990000E+1
138,009	22,413	34,000	9,990000E+1
139,009	22,411	34,000	9,990000E+1
140,009	22,411	34,000	9,990000E+1
141,009	22,410	34,000	9,990000E+1
142,009	22,410	34,000	9,990000E+1
143,010	22,411	34,000	9,990000E+1
144,010	22,413	34,000	9,990000E+1
145,010	22,413	34,000	9,990000E+1
146,010	22,412	34,000	9,990000E+1
147,010	22,413	34,000	9,990000E+1
148,010	22,412	34,000	9,990000E+1
149,010	22,410	34,000	9,990000E+1
150,010	22,410	34,000	9,990000E+1
151,010	22,409	34,000	9,990000E+1
152,010	22,409	34,000	9,990000E+1
153,010	22,410	34,000	9,990000E+1
154,010	22,407	34,000	9,990000E+1
155,010	22,409	34,000	9,990000E+1
156,010	22,410	34,000	9,990000E+1
157,011	22,410	34,000	9,990000E+1
158,011	22,412	34,000	9,990000E+1
159,011	22,410	34,000	9,990000E+1
160,011	22,412	34,000	9,990000E+1
161,011	22,411	34,000	9,990000E+1
162,011	22,413	25,000	1,000000E-2
163,011	22,412	25,000	1,000000E-2
164,011	22,411	25,000	1,000000E-2
165,011	22,410	25,000	1,000000E-2
166,011	22,412	25,000	1,000000E-2
167,011	22,415	25,000	1,000000E-2
168,011	22,413	25,000	1,000000E-2
169,011	22,411	25,000	1,000000E-2
170,011	22,413	25,000	1,000000E-2
171,012	22,413	25,000	1,000000E-2
172,012	22,413	25,000	1,215805E+0
173,012	22,413	25,000	1,215805E+0
174,012	22,414	25,000	1,215805E+0
175,012	22,414	25,000	1,215805E+0
176,012	22,413	25,000	1,215805E+0
177,012	22,414	25,000	1,215805E+0
178,012	22,414	25,000	1,215805E+0
179,012	22,413	25,000	1,215805E+0
180,012	22,414	25,000	1,215805E+0
181,012	22,416	25,000	1,215805E+0
182,012	22,418	25,000	2,242362E+0
183,012	22,415	25,000	2,242362E+0
184,012	22,416	25,000	2,242362E+0
185,012	22,415	25,000	2,242362E+0
186,012	22,415	25,000	2,242362E+0
187,013	22,414	25,000	2,242362E+0
188,013	22,413	25,000	2,242362E+0
189,013	22,415	25,000	2,242362E+0
190,013	22,414	25,000	2,242362E+0
191,013	22,414	25,000	2,242362E+0
