0.000	0.000	0.000	0.000E+0	0.000E+0	0.000E+0
0.002	1.050	0.000	1.050E+0	1.050E+0	0.000E+0
1.003	0.880	0.000	8.800E-1	8.800E-1	0.000E+0
2.003	1.090	0.000	1.090E+0	1.090E+0	0.000E+0
3.003	1.250	0.000	1.250E+0	1.250E+0	0.000E+0
4.006	1.350	0.000	1.350E+0	1.350E+0	0.000E+0
5.007	1.190	0.000	1.350E+0	0.000E+0	0.000E+0
6.007	1.190	0.000	1.190E+0	1.190E+0	0.000E+0
7.008	1.160	0.000	1.160E+0	1.160E+0	0.000E+0
8.010	1.070	0.000	1.070E+0	1.070E+0	0.000E+0
9.012	1.140	0.000	1.140E+0	1.140E+0	0.000E+0
10.012	1.040	0.000	1.040E+0	1.040E+0	0.000E+0
11.013	1.220	0.000	1.122E+0	1.122E+0	0.000E+0
12.014	1.220	0.000	1.220E+0	1.220E+0	0.000E+0
13.014	1.160	0.000	1.160E+0	1.160E+0	0.000E+0
14.015	1.050	0.000	1.050E+0	1.050E+0	0.000E+0
15.017	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
16.018	1.030	0.000	1.030E+0	1.030E+0	0.000E+0
17.021	1.080	0.000	1.077E+0	1.077E+0	0.000E+0
18.021	1.080	0.000	1.080E+0	1.080E+0	0.000E+0
19.024	1.140	0.000	1.080E+0	1.080E+0	0.000E+0
20.024	1.110	0.000	1.140E+0	1.140E+0	0.000E+0
21.026	1.110	0.000	1.110E+0	1.110E+0	0.000E+0
22.026	1.070	0.000	1.200E+0	0.000E+0	0.000E+0
23.028	1.070	0.000	1.070E+0	1.070E+0	0.000E+0
24.028	1.100	0.000	1.070E+0	1.070E+0	0.000E+0
25.031	1.080	0.000	1.080E+0	1.080E+0	0.000E+0
26.031	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
27.031	1.140	0.000	1.140E+0	1.140E+0	0.000E+0
28.033	1.030	0.000	1.140E+0	0.000E+0	0.000E+0
29.034	1.030	0.000	1.030E+0	1.030E+0	0.000E+0
30.033	1.160	0.000	1.160E+0	1.160E+0	0.000E+0
31.033	0.990	0.000	9.900E-1	9.900E-1	0.000E+0
32.035	1.110	0.000	1.110E+0	1.110E+0	0.000E+0
33.036	1.070	0.000	1.070E+0	1.070E+0	0.000E+0
34.037	1.010	0.000	1.063E+0	1.063E+0	0.000E+0
35.039	1.110	0.000	1.010E+0	1.010E+0	0.000E+0
36.039	1.110	0.000	1.110E+0	1.110E+0	0.000E+0
37.040	1.120	0.000	1.120E+0	1.120E+0	0.000E+0
38.041	1.120	0.000	1.120E+0	1.120E+0	0.000E+0
39.043	1.150	0.000	1.080E+0	0.000E+0	0.000E+0
40.044	1.150	0.000	1.150E+0	1.150E+0	0.000E+0
41.044	1.060	0.000	1.060E+0	1.060E+0	0.000E+0
42.044	1.200	0.000	1.060E+0	1.060E+0	0.000E+0
43.044	1.090	0.000	1.200E+0	1.200E+0	0.000E+0
44.045	1.050	0.000	1.090E+0	1.090E+0	0.000E+0
45.046	1.110	0.000	1.050E+0	0.000E+0	0.000E+0
46.046	1.110	0.000	1.110E+0	1.110E+0	0.000E+0
47.046	1.120	0.000	1.120E+0	1.120E+0	0.000E+0
48.047	1.110	0.000	1.110E+0	1.110E+0	0.000E+0
