t	PV [ºC]	SP [ºC]	MV[%] 
0,000	0,000	25,000	9,990E+1
0,000	0,000	25,000	9,990E+1
1,961	36,918	25,000	9,990E+1
1,961	36,918	25,000	1,000E-2
3,979	36,916	25,000	1,000E-2
3,979	36,916	25,000	1,000E-2
5,997	36,892	25,000	1,000E-2
5,997	36,892	25,000	4,427E-1
5,997	36,892	70,000	9,990E+1
8,018	36,902	70,000	9,990E+1
8,018	36,902	70,000	9,990E+1
10,034	36,904	70,000	9,990E+1
10,034	36,904	70,000	9,990E+1
12,054	36,932	70,000	9,990E+1
12,054	36,932	70,000	9,990E+1
14,073	36,950	70,000	9,990E+1
14,073	36,950	70,000	9,990E+1
16,093	36,941	70,000	9,990E+1
16,093	36,941	70,000	9,990E+1
18,111	36,897	70,000	9,990E+1
18,111	36,897	70,000	9,990E+1
20,130	36,908	70,000	9,990E+1
20,130	36,908	70,000	9,990E+1
22,150	36,910	70,000	9,990E+1
22,150	36,910	70,000	9,990E+1
24,168	36,921	70,000	9,990E+1
24,168	36,921	70,000	9,990E+1
26,187	36,887	70,000	9,990E+1
26,187	36,887	70,000	9,990E+1
28,205	36,879	70,000	9,990E+1
28,205	36,879	70,000	9,990E+1
30,223	36,910	70,000	9,990E+1
30,223	36,910	70,000	9,990E+1
32,240	36,892	70,000	9,990E+1
32,240	36,892	70,000	9,990E+1
34,258	36,871	70,000	9,990E+1
34,258	36,871	70,000	9,990E+1
36,275	36,868	70,000	9,990E+1
36,275	36,868	70,000	9,990E+1
38,293	36,882	70,000	9,990E+1
38,293	36,882	70,000	9,990E+1
40,311	36,886	70,000	9,990E+1
40,311	36,886	70,000	9,990E+1
42,330	36,887	70,000	9,990E+1
42,330	36,887	70,000	9,990E+1
44,348	36,907	70,000	9,990E+1
44,348	36,907	70,000	9,990E+1
46,366	36,883	70,000	9,990E+1
46,366	36,883	70,000	9,990E+1
48,383	36,861	70,000	9,990E+1
48,383	36,861	70,000	9,990E+1
50,401	36,878	70,000	9,990E+1
50,401	36,878	70,000	9,990E+1
52,417	36,891	70,000	9,990E+1
52,417	36,891	70,000	9,990E+1
54,436	36,866	70,000	9,990E+1
54,436	36,866	70,000	9,990E+1
56,454	36,869	70,000	9,990E+1
56,454	36,869	70,000	9,990E+1
58,472	36,861	70,000	9,990E+1
58,472	36,861	70,000	9,990E+1
60,491	36,843	70,000	9,990E+1
60,491	36,843	70,000	9,990E+1
62,507	36,819	70,000	9,990E+1
62,507	36,819	70,000	9,990E+1
64,527	36,817	70,000	9,990E+1
64,527	36,817	70,000	9,990E+1
66,545	36,808	70,000	9,990E+1
66,545	36,808	70,000	9,990E+1
68,562	36,796	70,000	9,990E+1
68,562	36,796	70,000	9,990E+1
70,582	36,777	70,000	9,990E+1
70,582	36,777	70,000	9,990E+1
72,600	36,765	70,000	9,990E+1
72,600	36,765	70,000	9,990E+1
74,621	36,773	70,000	9,990E+1
74,621	36,773	70,000	9,990E+1
76,637	36,770	70,000	9,990E+1
76,637	36,770	70,000	9,990E+1
78,655	36,767	70,000	9,990E+1
78,655	36,767	70,000	9,990E+1
80,674	36,787	70,000	9,990E+1
80,674	36,787	70,000	9,990E+1
82,694	36,772	70,000	9,990E+1
82,694	36,772	70,000	9,990E+1
84,710	36,776	70,000	9,990E+1
84,710	36,776	70,000	9,990E+1
86,728	36,758	70,000	9,990E+1
86,728	36,758	70,000	9,990E+1
88,745	36,771	70,000	9,990E+1
88,745	36,771	70,000	9,990E+1
90,765	36,773	70,000	9,990E+1
90,765	36,773	70,000	9,990E+1
92,783	36,767	70,000	9,990E+1
92,783	36,767	70,000	9,990E+1
94,800	36,750	70,000	9,990E+1
94,800	36,750	70,000	9,990E+1
96,818	36,708	70,000	9,990E+1
96,818	36,708	70,000	9,990E+1
98,834	36,709	70,000	9,990E+1
98,834	36,709	70,000	9,990E+1
100,852	36,692	70,000	9,990E+1
100,852	36,692	70,000	9,990E+1
102,871	36,687	70,000	9,990E+1
102,871	36,687	70,000	9,990E+1
104,891	36,696	70,000	9,990E+1
104,891	36,696	70,000	9,990E+1
106,908	36,689	70,000	9,990E+1
106,908	36,689	70,000	9,990E+1
108,928	36,678	70,000	9,990E+1
108,928	36,678	70,000	9,990E+1
110,946	36,659	70,000	9,990E+1
110,946	36,659	70,000	9,990E+1
112,962	36,674	70,000	9,990E+1
112,962	36,674	70,000	9,990E+1
114,981	36,683	70,000	9,990E+1
114,981	36,683	70,000	9,990E+1
116,999	36,660	70,000	9,990E+1
116,999	36,660	70,000	9,990E+1
119,016	36,648	70,000	9,990E+1
119,016	36,648	70,000	9,990E+1
119,016	36,648	70,000	9,990E+1
121,034	36,635	70,000	9,990E+1
121,034	36,635	70,000	9,990E+1
123,052	36,623	70,000	9,990E+1
123,052	36,623	70,000	9,990E+1
125,070	36,602	70,000	9,990E+1
125,070	36,602	70,000	9,990E+1
127,089	36,581	70,000	9,990E+1
