0.000	0.000	0.000	0.000E+0	0.000E+0	0.000E+0
0.002	0.000	0.000	0.000E+0	0.000E+0	0.000E+0
0.203	1.150	0.000	0.000E+0	0.000E+0	0.000E+0
0.403	1.150	0.000	0.000E+0	0.000E+0	0.000E+0
0.604	1.150	0.000	1.150E+0	1.150E+0	0.000E+0
0.805	1.150	0.000	1.150E+0	1.150E+0	0.000E+0
1.005	1.150	0.000	1.150E+0	1.150E+0	0.000E+0
1.205	1.150	0.000	1.150E+0	1.150E+0	0.000E+0
1.406	1.150	0.000	1.150E+0	1.150E+0	0.000E+0
1.607	0.930	0.000	1.150E+0	1.150E+0	0.000E+0
1.807	0.930	0.000	1.150E+0	1.150E+0	0.000E+0
2.009	0.930	0.000	9.300E-1	9.300E-1	0.000E+0
2.210	0.930	0.000	9.300E-1	9.300E-1	0.000E+0
2.411	0.930	0.000	9.300E-1	9.300E-1	0.000E+0
2.612	1.060	0.000	9.300E-1	9.300E-1	0.000E+0
2.813	1.060	0.000	1.060E+0	1.060E+0	0.000E+0
3.014	1.060	0.000	1.060E+0	1.060E+0	0.000E+0
3.214	1.060	0.000	1.060E+0	1.060E+0	0.000E+0
3.415	1.060	0.000	1.060E+0	1.060E+0	0.000E+0
3.615	1.180	0.000	1.060E+0	1.060E+0	0.000E+0
3.816	1.180	0.000	1.180E+0	1.180E+0	0.000E+0
4.018	1.180	0.000	1.180E+0	1.180E+0	0.000E+0
4.218	1.180	0.000	1.180E+0	1.180E+0	0.000E+0
4.418	1.180	0.000	1.180E+0	1.180E+0	0.000E+0
4.619	1.100	0.000	1.180E+0	1.180E+0	0.000E+0
4.819	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
5.021	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
5.222	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
5.423	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
5.623	1.130	0.000	1.100E+0	0.000E+0	0.000E+0
5.823	1.130	0.000	1.100E+0	0.000E+0	0.000E+0
6.024	1.130	0.000	1.085E+0	1.085E+0	0.000E+0
6.224	1.130	0.000	1.085E+0	1.085E+0	0.000E+0
6.425	1.130	0.000	1.130E+0	1.130E+0	0.000E+0
6.626	1.130	0.000	1.130E+0	1.130E+0	0.000E+0
6.827	1.130	0.000	1.130E+0	1.130E+0	0.000E+0
7.028	1.130	0.000	1.130E+0	1.130E+0	0.000E+0
7.228	1.190	0.000	1.130E+0	1.130E+0	0.000E+0
7.429	1.190	0.000	1.130E+0	1.130E+0	0.000E+0
7.631	1.190	0.000	1.190E+0	1.190E+0	0.000E+0
7.831	1.190	0.000	1.190E+0	1.190E+0	0.000E+0
8.031	1.190	0.000	1.190E+0	1.190E+0	0.000E+0
8.232	1.190	0.000	1.190E+0	1.190E+0	0.000E+0
8.432	1.100	0.000	1.190E+0	1.190E+0	0.000E+0
8.633	1.100	0.000	1.190E+0	1.190E+0	0.000E+0
8.834	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
9.035	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
9.236	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
9.437	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
9.639	1.100	0.000	1.100E+0	1.100E+0	0.000E+0
