t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	1,000	0,000	1,000E+0	1,000E+0	0,000E+0
1,001	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
2,003	1,070	0,000	1,160E+0	1,160E+0	0,000E+0
3,002	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
4,002	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
5,002	1,040	0,000	1,110E+0	7,200E-5	0,000E+0
6,003	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
7,002	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
8,002	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
9,003	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
10,002	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
11,002	1,060	0,000	1,083E+0	1,083E+0	0,000E+0
12,004	1,060	0,000	1,060E+0	1,060E+0	0,000E+0
13,004	1,130	0,000	1,090E+0	1,090E+0	0,000E+0
14,004	1,110	0,000	1,130E+0	1,130E+0	0,000E+0
15,004	1,020	0,000	1,110E+0	1,110E+0	0,000E+0
16,004	1,040	0,000	1,020E+0	7,200E-5	0,000E+0
17,004	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
18,004	1,120	0,000	1,040E+0	1,040E+0	0,000E+0
19,004	1,150	0,000	1,120E+0	1,120E+0	0,000E+0
20,004	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
21,005	1,000	0,000	1,120E+0	1,120E+0	3,000E+3
22,005	0,990	0,000	1,000E+0	7,200E-5	3,000E+3
23,005	0,990	0,000	9,900E-1	9,900E-1	3,000E+3
24,006	1,030	0,000	1,030E+0	1,030E+0	3,000E+3
25,005	1,050	0,000	1,050E+0	1,050E+0	3,000E+3
26,005	1,060	0,000	1,060E+0	1,060E+0	3,000E+3
27,006	1,030	0,000	1,030E+0	1,030E+0	3,000E+3
28,005	1,100	0,000	1,054E+0	1,054E+0	3,000E+3
29,006	1,100	0,000	1,100E+0	1,100E+0	3,000E+3
30,006	1,170	0,000	1,170E+0	1,170E+0	3,000E+3
31,006	0,990	0,000	9,900E-1	9,900E-1	3,000E+3
32,006	1,040	0,000	1,040E+0	1,040E+0	3,000E+3
33,007	1,110	0,000	1,110E+0	1,110E+0	3,000E+3
34,007	0,980	0,000	1,057E+0	1,057E+0	3,000E+3
35,006	0,980	0,000	9,800E-1	9,800E-1	3,000E+3
36,007	4,270	1,580	4,270E+0	4,270E+0	3,000E+3
37,006	41,440	35,050	4,144E+1	4,144E+1	3,000E+3
38,006	31,080	27,210	1,025E+2	1,025E+2	3,000E+3
39,008	31,080	27,210	3,108E+1	3,108E+1	3,000E+3
40,009	24,220	20,380	2,422E+1	2,422E+1	3,000E+3
41,009	24,550	20,280	2,422E+1	2,422E+1	3,000E+3
42,009	24,300	20,160	2,455E+1	2,455E+1	3,000E+3
43,009	23,560	20,030	2,430E+1	2,430E+1	3,000E+3
44,009	24,040	20,010	2,404E+1	2,404E+1	3,000E+3
45,010	24,420	19,950	2,404E+1	2,011E+1	3,000E+3
46,011	24,420	19,950	2,442E+1	2,442E+1	3,000E+3
47,010	23,410	19,790	2,341E+1	2,341E+1	3,000E+3
48,010	23,460	19,710	2,341E+1	2,341E+1	3,000E+3
49,010	22,510	20,030	2,251E+1	2,251E+1	3,000E+3
50,011	137,100	134,070	1,371E+2	1,371E+2	3,000E+3
51,012	95,460	92,710	1,371E+2	5,759E+1	3,000E+3
52,012	95,460	92,710	9,546E+1	9,546E+1	3,000E+3
53,013	348,750	379,870	3,488E+2	3,488E+2	3,000E+3
54,014	358,860	401,210	3,488E+2	3,488E+2	3,000E+3
55,013	359,980	401,250	3,589E+2	3,589E+2	3,000E+3
56,015	359,860	402,230	3,600E+2	3,600E+2	3,000E+3
57,015	359,590	401,740	3,596E+2	3,596E+2	3,000E+3
58,017	359,610	401,570	3,596E+2	3,596E+2	3,000E+3
59,016	359,930	401,410	3,596E+2	3,596E+2	3,000E+3
60,016	359,430	400,430	3,594E+2	3,594E+2	3,000E+3
61,017	359,420	400,130	3,594E+2	3,594E+2	3,000E+3
62,018	359,370	400,380	3,594E+2	3,594E+2	3,000E+3
63,018	359,240	400,130	3,594E+2	3,594E+2	3,000E+3
64,018	358,870	401,290	3,589E+2	3,589E+2	3,000E+3
65,020	357,910	400,810	3,579E+2	3,579E+2	3,000E+3
66,019	357,490	401,230	3,579E+2	3,579E+2	3,000E+3
67,020	356,910	401,010	3,575E+2	3,575E+2	3,000E+3
68,019	355,680	401,440	3,557E+2	3,557E+2	3,000E+3
69,020	355,750	402,560	3,558E+2	3,558E+2	3,000E+3
70,021	355,860	402,820	3,558E+2	3,558E+2	3,000E+3
71,022	357,360	403,530	3,559E+2	3,559E+2	3,000E+3
72,022	356,480	401,370	3,574E+2	3,574E+2	3,000E+3
73,022	357,080	402,530	3,565E+2	3,565E+2	3,000E+3
74,023	357,170	402,590	3,572E+2	3,572E+2	3,000E+3
75,024	357,870	403,060	3,579E+2	3,579E+2	3,000E+3
76,024	357,440	403,630	3,579E+2	3,579E+2	3,000E+3
77,026	356,820	403,370	3,574E+2	3,574E+2	3,000E+3
78,025	356,290	403,070	3,568E+2	3,568E+2	3,000E+3
79,026	356,730	403,960	3,567E+2	3,567E+2	3,000E+3
80,026	356,660	404,200	3,567E+2	3,567E+2	3,000E+3
81,027	355,920	404,130	3,567E+2	3,567E+2	3,000E+3
82,028	356,680	404,540	3,559E+2	3,559E+2	3,000E+3
83,029	356,160	404,010	3,567E+2	3,567E+2	3,000E+3
84,029	357,350	403,750	3,574E+2	3,574E+2	3,000E+3
85,029	357,770	404,140	3,578E+2	3,578E+2	3,000E+3
86,029	359,370	405,020	3,578E+2	3,578E+2	3,000E+3
87,030	359,350	404,300	3,594E+2	3,594E+2	3,000E+3
88,031	360,370	404,990	3,604E+2	3,604E+2	3,000E+3
89,031	360,250	404,810	3,602E+2	3,602E+2	3,000E+3
90,030	360,050	404,370	3,600E+2	3,600E+2	3,000E+3
91,032	359,960	404,180	3,600E+2	3,600E+2	3,000E+3
92,031	358,700	405,230	3,600E+2	3,600E+2	3,000E+3
93,033	357,400	405,390	3,587E+2	3,587E+2	3,000E+3
94,032	351,410	405,600	3,514E+2	3,514E+2	3,000E+3
95,034	342,500	405,230	3,514E+2	3,514E+2	3,000E+3
96,034	335,780	406,740	3,425E+2	3,425E+2	3,000E+3
97,033	349,960	404,080	3,358E+2	3,358E+2	3,000E+3
98,034	346,590	405,070	3,500E+2	3,500E+2	3,000E+3
99,033	349,490	405,610	3,466E+2	3,466E+2	3,000E+3
100,034	360,000	404,580	3,495E+2	3,495E+2	3,000E+3
101,035	361,460	403,910	3,600E+2	3,600E+2	3,000E+3
102,035	359,580	404,540	3,596E+2	3,596E+2	3,000E+3
103,035	359,530	404,510	3,595E+2	3,595E+2	3,000E+3
104,035	359,060	404,250	3,595E+2	3,595E+2	3,000E+3
105,034	359,070	404,600	3,591E+2	3,591E+2	3,000E+3
106,034	359,720	404,420	3,597E+2	3,597E+2	3,000E+3
107,034	359,750	404,130	3,598E+2	3,598E+2	3,000E+3
108,035	361,800	404,650	3,618E+2	3,618E+2	3,000E+3
109,036	359,790	404,250	3,618E+2	3,618E+2	3,000E+3
110,037	360,190	403,590	3,598E+2	3,598E+2	3,000E+3
111,037	359,470	403,700	3,602E+2	3,602E+2	3,000E+3
112,037	360,470	404,250	3,605E+2	3,605E+2	3,000E+3
113,039	359,270	404,700	3,605E+2	3,605E+2	3,000E+3
114,040	359,400	404,150	3,593E+2	3,593E+2	3,000E+3
115,039	360,570	404,210	3,594E+2	3,594E+2	3,000E+3
116,041	360,090	404,240	3,601E+2	3,601E+2	3,000E+3
117,041	359,780	404,340	3,598E+2	3,598E+2	3,000E+3
118,041	360,900	404,490	3,609E+2	3,609E+2	3,000E+3
119,041	361,020	404,840	3,609E+2	3,609E+2	3,000E+3
120,042	360,530	404,680	3,610E+2	3,610E+2	3,000E+3
121,042	361,480	404,980	3,605E+2	3,605E+2	3,000E+3
122,042	360,560	404,740	3,606E+2	3,606E+2	3,000E+3
123,042	361,500	404,880	3,615E+2	3,615E+2	3,000E+3
124,042	361,720	403,700	3,615E+2	3,615E+2	3,000E+3
125,042	362,160	404,240	3,617E+2	3,617E+2	3,000E+3
126,042	362,170	403,720	3,622E+2	3,622E+2	3,000E+3
128,045	361,710	404,240	3,617E+2	3,617E+2	3,000E+3
128,045	362,250	404,010	3,617E+2	3,617E+2	3,000E+3
129,045	265,010	284,850	3,622E+2	3,622E+2	3,000E+3
130,045	10,370	7,020	1,037E+1	1,037E+1	3,000E+3
132,046	10,370	7,020	1,037E+1	1,037E+1	3,000E+3
132,046	21,850	18,620	2,366E+1	2,366E+1	3,000E+3
133,045	22,270	18,480	2,185E+1	2,185E+1	3,000E+3
134,046	21,610	18,490	2,227E+1	2,227E+1	3,000E+3
135,045	21,320	18,490	2,161E+1	1,879E+1	3,000E+3
136,045	21,320	18,490	2,132E+1	2,132E+1	3,000E+3
137,047	22,530	18,440	2,132E+1	2,132E+1	3,000E+3
138,048	22,350	18,460	2,253E+1	2,253E+1	3,000E+3
139,048	21,920	18,370	2,235E+1	2,235E+1	3,000E+3
140,047	189,230	186,590	2,192E+1	2,192E+1	3,000E+3
141,048	337,630	354,340	1,892E+2	1,192E+2	3,000E+3
142,047	337,630	354,340	3,376E+2	3,376E+2	3,000E+3
143,047	361,770	402,760	3,376E+2	3,376E+2	3,000E+3
144,049	362,310	403,700	3,618E+2	3,618E+2	3,000E+3
145,048	362,370	403,510	3,623E+2	3,623E+2	3,000E+3
146,048	362,520	402,550	3,624E+2	3,624E+2	3,000E+3
147,050	362,560	403,010	3,626E+2	3,626E+2	3,000E+3
148,049	361,730	402,580	3,626E+2	3,626E+2	3,000E+3
149,049	361,840	403,590	3,617E+2	3,617E+2	3,000E+3
150,051	362,400	402,770	3,618E+2	3,618E+2	3,000E+3
151,050	362,760	403,990	3,624E+2	3,624E+2	3,000E+3
152,050	362,730	403,360	3,627E+2	3,627E+2	3,000E+3
154,051	361,730	403,520	3,627E+2	3,627E+2	3,000E+3
154,051	362,840	403,370	3,617E+2	3,617E+2	3,000E+3
155,051	363,550	403,630	3,628E+2	3,628E+2	3,000E+3
156,053	363,550	403,630	3,635E+2	3,635E+2	3,000E+3
157,053	361,820	403,500	3,632E+2	3,632E+2	3,000E+3
158,054	361,480	403,500	3,618E+2	3,618E+2	3,000E+3
159,055	360,270	404,060	3,615E+2	3,615E+2	3,000E+3
160,056	360,600	403,620	3,603E+2	3,603E+2	3,000E+3
161,056	359,010	403,890	3,590E+2	3,590E+2	3,000E+3
162,055	353,230	404,060	3,590E+2	3,590E+2	3,000E+3
163,056	349,880	404,110	3,532E+2	3,532E+2	3,000E+3
164,056	360,890	403,930	3,499E+2	3,499E+2	3,000E+3
165,056	360,120	403,350	3,609E+2	3,609E+2	3,000E+3
166,056	360,300	403,940	3,601E+2	3,601E+2	3,000E+3
167,057	361,360	403,380	3,603E+2	3,603E+2	3,000E+3
168,057	362,150	403,630	3,614E+2	3,614E+2	3,000E+3
169,057	362,670	403,710	3,621E+2	3,621E+2	3,000E+3
170,057	362,290	403,520	3,623E+2	3,623E+2	3,000E+3
171,057	363,430	403,320	3,623E+2	3,623E+2	3,000E+3
172,056	363,270	403,740	3,634E+2	3,634E+2	3,000E+3
173,058	362,960	402,680	3,633E+2	3,633E+2	3,000E+3
174,058	362,280	402,440	3,623E+2	3,623E+2	3,000E+3
175,058	361,730	401,680	3,623E+2	3,623E+2	3,000E+3
176,058	360,430	402,310	3,617E+2	3,617E+2	3,000E+3
177,057	361,660	402,410	3,604E+2	3,604E+2	3,000E+3
178,057	360,900	402,730	3,617E+2	3,617E+2	3,000E+3
179,058	362,240	403,020	3,622E+2	3,622E+2	3,000E+3
180,058	363,110	402,480	3,622E+2	3,622E+2	3,000E+3
181,058	361,910	402,430	3,631E+2	3,631E+2	3,000E+3
182,057	361,600	401,890	3,619E+2	3,619E+2	3,000E+3
183,058	362,520	401,780	3,625E+2	3,625E+2	3,000E+3
184,057	362,260	402,210	3,625E+2	3,625E+2	3,000E+3
