t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	3,000E+3
0,002	0,000	1,100	0,000E+0	0,000E+0	3,000E+3
1,002	0,000	1,100	0,000E+0	0,000E+0	3,000E+3
2,003	0,000	1,150	0,000E+0	0,000E+0	3,000E+3
3,004	0,000	1,150	0,000E+0	0,000E+0	3,000E+3
4,004	0,000	1,160	0,000E+0	0,000E+0	3,000E+3
5,006	1,100	1,240	0,000E+0	0,000E+0	3,000E+3
6,014	1,100	1,090	0,000E+0	0,000E+0	3,000E+3
7,013	1,100	1,120	0,000E+0	0,000E+0	3,000E+3
8,014	1,100	1,100	0,000E+0	0,000E+0	3,000E+3
9,013	1,100	1,050	0,000E+0	0,000E+0	3,000E+3
10,014	1,100	1,050	0,000E+0	0,000E+0	3,000E+3
11,013	1,102	1,170	0,000E+0	0,000E+0	3,000E+3
12,013	1,102	1,170	0,000E+0	0,000E+0	3,000E+3
13,014	1,102	1,120	0,000E+0	0,000E+0	3,000E+3
14,013	1,102	1,150	0,000E+0	0,000E+0	3,000E+3
15,016	1,102	1,050	0,000E+0	0,000E+0	3,000E+3
16,015	1,102	1,110	0,000E+0	0,000E+0	3,000E+3
17,016	1,094	1,070	0,000E+0	0,000E+0	3,000E+3
18,015	1,094	1,110	0,000E+0	0,000E+0	3,000E+3
19,015	1,094	1,210	0,000E+0	0,000E+0	3,000E+3
20,016	1,094	1,140	0,000E+0	0,000E+0	3,000E+3
21,015	1,094	1,050	0,000E+0	0,000E+0	3,000E+3
22,016	1,124	1,110	0,000E+0	0,000E+0	3,000E+3
23,015	1,124	1,110	0,000E+0	0,000E+0	3,000E+3
24,016	1,124	1,140	0,000E+0	0,000E+0	3,000E+3
25,015	1,124	1,100	0,000E+0	0,000E+0	3,000E+3
26,015	1,124	1,080	0,000E+0	0,000E+0	3,000E+3
27,016	1,124	1,090	0,000E+0	0,000E+0	3,000E+3
28,015	1,102	1,110	0,000E+0	0,000E+0	3,000E+3
29,016	1,102	1,110	0,000E+0	0,000E+0	3,000E+3
30,015	1,102	1,140	0,000E+0	0,000E+0	3,000E+3
31,020	1,102	1,030	0,000E+0	0,000E+0	3,000E+3
32,020	1,102	1,090	0,000E+0	0,000E+0	3,000E+3
33,020	1,102	1,130	0,000E+0	0,000E+0	3,000E+3
34,021	1,096	1,060	0,000E+0	0,000E+0	3,000E+3
35,020	1,096	1,060	0,000E+0	0,000E+0	3,000E+3
36,021	1,096	1,070	0,000E+0	0,000E+0	3,000E+3
37,020	1,096	1,090	0,000E+0	0,000E+0	3,000E+3
38,021	1,096	1,070	0,000E+0	0,000E+0	3,000E+3
39,022	1,096	0,980	0,000E+0	0,000E+0	3,000E+3
40,021	1,057	1,080	0,000E+0	0,000E+0	3,000E+3
41,022	1,057	1,120	0,000E+0	0,000E+0	3,000E+3
42,021	1,057	1,130	0,000E+0	0,000E+0	3,000E+3
43,022	1,057	1,160	0,000E+0	0,000E+0	3,000E+3
44,021	1,057	1,190	0,000E+0	0,000E+0	3,000E+3
45,021	1,057	1,190	0,000E+0	0,000E+0	3,000E+3
46,023	1,204	1,420	0,000E+0	0,000E+0	3,000E+3
47,023	1,204	0,910	0,000E+0	0,000E+0	3,000E+3
48,024	1,204	1,010	0,000E+0	0,000E+0	3,000E+3
49,023	1,204	1,110	0,000E+0	0,000E+0	3,000E+3
50,024	1,204	1,050	0,000E+0	0,000E+0	3,000E+3
51,023	1,029	1,010	0,000E+0	0,000E+0	3,000E+3
52,023	1,029	1,010	0,000E+0	0,000E+0	3,000E+3
53,024	1,029	0,890	0,000E+0	0,000E+0	3,000E+3
54,023	1,029	1,060	0,000E+0	0,000E+0	3,000E+3
55,024	1,029	1,110	0,000E+0	0,000E+0	3,000E+3
56,023	1,029	1,070	0,000E+0	0,000E+0	3,000E+3
57,025	1,064	1,130	0,000E+0	0,000E+0	3,000E+3
58,025	1,064	1,130	0,000E+0	0,000E+0	3,000E+3
59,026	1,064	1,110	0,000E+0	0,000E+0	3,000E+3
60,027	1,064	1,110	0,000E+0	0,000E+0	3,000E+3
61,026	1,064	1,010	0,000E+0	0,000E+0	3,000E+3
62,027	1,055	1,080	0,000E+0	0,000E+0	3,000E+3
63,026	1,055	1,060	0,000E+0	0,000E+0	3,000E+3
64,027	1,055	0,980	0,000E+0	0,000E+0	3,000E+3
65,026	1,055	1,130	0,000E+0	0,000E+0	3,000E+3
66,026	1,055	1,080	0,000E+0	0,000E+0	3,000E+3
67,027	1,055	1,090	0,000E+0	0,000E+0	3,000E+3
68,026	1,064	1,100	0,000E+0	0,000E+0	3,000E+3
69,027	1,064	1,100	0,000E+0	0,000E+0	3,000E+3
70,026	1,064	1,050	0,000E+0	0,000E+0	3,000E+3
71,027	1,064	1,140	0,000E+0	0,000E+0	3,000E+3
72,028	1,064	1,160	0,000E+0	0,000E+0	3,000E+3
73,027	1,064	1,120	0,000E+0	0,000E+0	3,000E+3
74,028	1,098	1,050	0,000E+0	0,000E+0	3,000E+3
75,027	1,098	1,050	0,000E+0	0,000E+0	3,000E+3
76,028	1,098	1,090	0,000E+0	0,000E+0	3,000E+3
77,027	1,098	1,090	0,000E+0	0,000E+0	3,000E+3
78,027	1,098	1,050	0,000E+0	0,000E+0	3,000E+3
79,028	1,098	1,050	0,000E+0	0,000E+0	3,000E+3
80,027	1,076	1,060	0,000E+0	0,000E+0	3,000E+3
81,028	1,076	1,060	0,000E+0	0,000E+0	3,000E+3
82,027	1,076	1,180	0,000E+0	0,000E+0	3,000E+3
83,029	1,076	1,180	0,000E+0	0,000E+0	3,000E+3
84,028	1,076	1,220	0,000E+0	0,000E+0	3,000E+3
85,028	1,152	1,220	0,000E+0	0,000E+0	3,000E+3
87,030	1,152	1,240	0,000E+0	0,000E+0	3,000E+3
87,030	1,152	1,010	0,000E+0	0,000E+0	3,000E+3
89,031	1,152	1,080	0,000E+0	0,000E+0	3,000E+3
89,031	1,152	1,070	0,000E+0	0,000E+0	3,000E+3
90,032	1,152	1,050	0,000E+0	0,000E+0	3,000E+3
91,033	1,059	1,120	0,000E+0	0,000E+0	3,000E+3
92,034	1,059	1,120	0,000E+0	0,000E+0	3,000E+3
93,035	1,059	1,010	0,000E+0	0,000E+0	3,000E+3
94,034	1,059	1,130	0,000E+0	0,000E+0	3,000E+3
95,035	1,059	1,080	0,000E+0	0,000E+0	3,000E+3
96,035	1,059	1,070	0,000E+0	0,000E+0	3,000E+3
97,036	1,079	1,140	0,000E+0	0,000E+0	3,000E+3
98,035	1,079	1,090	0,000E+0	0,000E+0	3,000E+3
99,035	1,079	1,130	0,000E+0	0,000E+0	3,000E+3
100,036	1,079	1,160	0,000E+0	0,000E+0	3,000E+3
101,036	1,079	1,110	0,000E+0	0,000E+0	3,000E+3
102,037	1,116	1,110	0,000E+0	0,000E+0	3,000E+3
103,036	1,116	1,100	0,000E+0	0,000E+0	3,000E+3
104,036	1,116	1,140	0,000E+0	0,000E+0	3,000E+3
105,037	1,116	1,120	0,000E+0	0,000E+0	3,000E+3
106,036	1,116	1,080	0,000E+0	0,000E+0	3,000E+3
107,037	1,116	1,120	0,000E+0	0,000E+0	3,000E+3
108,036	1,108	1,070	0,000E+0	0,000E+0	3,000E+3
109,037	1,108	1,070	0,000E+0	0,000E+0	3,000E+3
110,036	1,108	1,110	0,000E+0	0,000E+0	3,000E+3
112,046	1,108	1,080	0,000E+0	0,000E+0	3,000E+3
112,046	1,108	1,030	0,000E+0	0,000E+0	3,000E+3
113,046	1,108	1,100	0,000E+0	0,000E+0	3,000E+3
114,049	1,078	1,070	0,000E+0	0,000E+0	3,000E+3
115,048	1,078	1,060	0,000E+0	0,000E+0	3,000E+3
116,049	1,078	1,070	0,000E+0	0,000E+0	3,000E+3
117,049	1,078	1,030	0,000E+0	0,000E+0	3,000E+3
118,049	1,078	1,110	0,000E+0	0,000E+0	3,000E+3
119,050	1,063	1,020	0,000E+0	0,000E+0	3,000E+3
120,049	1,063	1,020	0,000E+0	0,000E+0	3,000E+3
121,050	1,063	1,110	0,000E+0	0,000E+0	3,000E+3
122,049	1,063	1,060	0,000E+0	0,000E+0	3,000E+3
123,050	1,063	1,180	0,000E+0	0,000E+0	3,000E+3
124,049	1,063	1,080	0,000E+0	0,000E+0	3,000E+3
125,049	1,113	1,120	0,000E+0	0,000E+0	3,000E+3
126,050	1,113	1,120	0,000E+0	0,000E+0	3,000E+3
127,050	1,113	1,050	0,000E+0	0,000E+0	3,000E+3
128,052	1,113	1,130	0,000E+0	0,000E+0	3,000E+3
129,051	1,113	1,060	0,000E+0	0,000E+0	3,000E+3
130,052	1,113	1,140	0,000E+0	0,000E+0	3,000E+3
131,052	1,092	1,100	0,000E+0	0,000E+0	3,000E+3
132,051	1,092	1,100	0,000E+0	0,000E+0	3,000E+3
133,052	1,092	1,120	0,000E+0	0,000E+0	3,000E+3
134,051	1,092	1,050	0,000E+0	0,000E+0	3,000E+3
135,052	1,092	1,100	0,000E+0	0,000E+0	3,000E+3
137,062	1,092	1,110	0,000E+0	0,000E+0	3,000E+3
137,062	1,077	0,980	0,000E+0	0,000E+0	3,000E+3
139,062	1,077	0,980	0,000E+0	0,000E+0	3,000E+3
139,062	1,077	1,060	0,000E+0	0,000E+0	3,000E+3
140,063	1,077	1,060	0,000E+0	0,000E+0	3,000E+3
141,064	1,077	1,180	0,000E+0	0,000E+0	3,000E+3
142,065	1,077	1,180	0,000E+0	0,000E+0	3,000E+3
143,064	1,057	1,050	0,000E+0	0,000E+0	3,000E+3
144,065	1,057	1,100	0,000E+0	0,000E+0	3,000E+3
145,066	1,057	1,150	0,000E+0	0,000E+0	3,000E+3
146,065	1,057	1,110	0,000E+0	0,000E+0	3,000E+3
147,066	1,057	1,100	0,000E+0	0,000E+0	3,000E+3
148,065	1,107	1,080	0,000E+0	0,000E+0	3,000E+3
149,067	1,107	1,080	0,000E+0	0,000E+0	3,000E+3
150,067	1,107	1,000	0,000E+0	0,000E+0	3,000E+3
151,067	1,107	1,140	0,000E+0	0,000E+0	3,000E+3
152,069	1,107	1,030	0,000E+0	0,000E+0	3,000E+3
153,068	1,107	1,170	0,000E+0	0,000E+0	3,000E+3
154,069	1,083	1,070	0,000E+0	0,000E+0	3,000E+3
155,068	1,083	1,070	0,000E+0	0,000E+0	3,000E+3
156,069	1,083	1,130	0,000E+0	0,000E+0	3,000E+3
157,068	1,083	1,110	0,000E+0	0,000E+0	3,000E+3
158,068	1,083	1,160	0,000E+0	0,000E+0	3,000E+3
159,069	1,083	1,080	0,000E+0	0,000E+0	3,000E+3
160,068	1,114	1,090	0,000E+0	0,000E+0	3,000E+3
161,069	1,114	1,050	0,000E+0	0,000E+0	3,000E+3
162,068	1,114	1,150	0,000E+0	0,000E+0	3,000E+3
163,068	1,114	1,060	0,000E+0	0,000E+0	3,000E+3
164,070	1,114	1,080	0,000E+0	0,000E+0	3,000E+3
165,069	1,114	1,080	0,000E+0	0,000E+0	3,000E+3
166,070	1,082	1,070	0,000E+0	0,000E+0	3,000E+3
167,069	1,082	1,040	0,000E+0	0,000E+0	3,000E+3
168,070	1,082	1,130	0,000E+0	0,000E+0	3,000E+3
