t	IF	IR	VF	VR
0,000	0,000	0,075	0,000E+0	3,000E+1
0,002	0,000	0,075	3,000E-1	3,000E+1
1,001	0,000	0,075	3,000E-1	3,000E+1
2,003	0,000	0,075	3,000E-1	3,000E+1
3,002	0,000	0,075	3,000E-1	3,000E+1
4,002	0,000	0,075	3,000E-1	3,000E+1
5,002	0,000	0,075	3,000E-1	3,000E+1
6,003	0,000	0,075	3,000E-1	3,000E+1
7,002	0,000	0,075	3,000E-1	3,000E+1
8,002	0,000	0,075	3,000E-1	3,000E+1
9,003	0,000	0,075	3,000E-1	3,000E+1
10,002	0,000	0,075	3,000E-1	3,000E+1
11,002	0,000	0,075	3,000E-1	3,000E+1
12,004	0,000	0,075	3,000E-1	3,000E+1
13,004	0,000	0,075	3,000E-1	3,000E+1
14,004	0,000	0,075	3,000E-1	3,000E+1
15,004	0,000	0,075	3,000E-1	3,000E+1
16,004	0,000	0,075	3,000E-1	3,000E+1
17,004	0,000	0,075	3,000E-1	3,000E+1
18,004	0,000	0,075	3,000E-1	3,000E+1
19,004	0,000	0,075	3,000E-1	3,000E+1
20,004	0,000	0,075	3,000E-1	3,000E+1
21,005	0,000	0,075	3,000E-1	3,000E+1
22,005	0,000	0,075	3,000E-1	3,000E+1
23,005	0,000	0,075	3,000E-1	3,000E+1
24,006	0,000	0,075	3,000E-1	3,000E+1
25,005	0,000	0,075	3,000E-1	3,000E+1
26,005	0,000	0,075	3,000E-1	3,000E+1
27,006	0,000	0,075	3,000E-1	3,000E+1
28,005	0,000	0,075	3,000E-1	3,000E+1
29,006	0,000	0,075	3,000E-1	3,000E+1
30,006	0,000	0,075	4,100E-1	3,000E+1
31,006	0,000	0,075	3,300E-1	3,000E+1
32,006	0,000	0,075	3,400E-1	3,000E+1
33,007	0,000	0,075	3,400E-1	3,000E+1
34,007	0,000	0,075	3,400E-1	3,000E+1
35,006	0,000	0,075	3,400E-1	3,000E+1
36,007	0,000	0,075	3,400E-1	3,000E+1
37,006	0,000	0,075	3,400E-1	3,000E+1
38,006	0,000	0,075	3,400E-1	3,000E+1
39,008	0,000	0,075	3,400E-1	3,000E+1
40,009	0,000	0,075	3,400E-1	3,000E+1
41,009	0,000	0,075	3,400E-1	3,000E+1
42,009	0,000	0,075	3,400E-1	3,000E+1
43,009	0,000	0,075	3,400E-1	3,000E+1
44,009	0,000	0,075	3,400E-1	3,000E+1
45,010	0,000	0,075	3,400E-1	3,000E+1
46,011	0,000	0,075	3,400E-1	3,000E+1
47,010	0,000	0,075	3,400E-1	3,000E+1
48,010	0,000	0,075	3,400E-1	3,000E+1
49,010	0,117	0,075	5,080E+0	3,000E+1
50,011	0,075	0,075	5,080E+0	3,000E+1
51,012	0,320	0,075	2,053E+1	3,000E+1
52,012	0,320	0,075	2,053E+1	3,000E+1
53,013	0,320	0,075	2,054E+1	3,000E+1
54,014	0,320	0,075	2,054E+1	3,000E+1
55,013	0,320	0,075	2,054E+1	3,000E+1
56,015	0,320	0,075	2,055E+1	3,000E+1
57,015	0,320	0,075	2,055E+1	3,000E+1
58,017	0,320	0,075	2,055E+1	3,000E+1
59,016	0,320	0,075	2,055E+1	3,000E+1
60,016	0,320	0,075	2,056E+1	3,000E+1
61,017	0,320	0,075	2,056E+1	3,000E+1
62,018	0,320	0,075	2,056E+1	3,000E+1
63,018	0,320	0,075	2,057E+1	3,000E+1
64,018	0,320	0,075	2,057E+1	3,000E+1
65,020	0,320	0,075	2,057E+1	3,000E+1
66,019	0,320	0,075	2,058E+1	3,000E+1
67,020	0,320	0,075	2,058E+1	3,000E+1
68,019	0,320	0,075	2,059E+1	3,000E+1
69,020	0,320	0,075	2,059E+1	3,000E+1
70,021	0,320	0,075	2,059E+1	3,000E+1
71,022	0,320	0,075	2,060E+1	3,000E+1
72,022	0,320	0,075	2,060E+1	3,000E+1
73,022	0,320	0,075	2,060E+1	3,000E+1
74,023	0,320	0,075	2,061E+1	3,000E+1
75,024	0,320	0,075	2,061E+1	3,000E+1
76,024	0,320	0,075	2,061E+1	3,000E+1
77,026	0,320	0,075	2,062E+1	3,000E+1
78,025	0,320	0,075	2,062E+1	3,000E+1
79,026	0,320	0,075	2,062E+1	3,000E+1
80,026	0,320	0,075	2,063E+1	3,000E+1
81,027	0,320	0,075	2,064E+1	3,000E+1
82,028	0,320	0,075	2,064E+1	3,000E+1
83,029	0,320	0,075	2,064E+1	3,000E+1
84,029	0,320	0,075	2,064E+1	3,000E+1
85,029	0,320	0,075	2,065E+1	3,000E+1
86,029	0,320	0,075	2,065E+1	3,000E+1
87,030	0,320	0,075	2,066E+1	3,000E+1
88,031	0,320	0,075	2,066E+1	3,000E+1
89,031	0,320	0,075	2,067E+1	3,000E+1
90,030	0,320	0,075	2,067E+1	3,000E+1
91,032	0,320	0,075	2,067E+1	3,000E+1
92,031	0,320	0,075	2,068E+1	3,000E+1
93,033	0,320	0,075	2,069E+1	3,000E+1
94,032	0,320	0,075	2,069E+1	3,000E+1
95,034	0,320	0,075	2,069E+1	3,000E+1
96,034	0,320	0,075	2,070E+1	3,000E+1
97,033	0,320	0,075	2,070E+1	3,000E+1
98,034	0,320	0,075	2,071E+1	3,000E+1
99,033	0,320	0,075	2,071E+1	3,000E+1
100,034	0,320	0,075	2,071E+1	3,000E+1
101,035	0,320	0,075	2,072E+1	3,000E+1
102,035	0,320	0,075	2,072E+1	3,000E+1
103,035	0,320	0,075	2,073E+1	3,000E+1
104,035	0,320	0,075	2,074E+1	3,000E+1
105,034	0,320	0,075	2,074E+1	3,000E+1
106,034	0,320	0,075	2,074E+1	3,000E+1
107,034	0,320	0,075	2,075E+1	3,000E+1
108,035	0,320	0,075	2,075E+1	3,000E+1
109,036	0,320	0,075	2,075E+1	3,000E+1
110,037	0,320	0,075	2,076E+1	3,000E+1
111,037	0,320	0,075	2,077E+1	3,000E+1
112,037	0,320	0,075	2,077E+1	3,000E+1
113,039	0,320	0,075	2,077E+1	3,000E+1
114,040	0,320	0,075	2,078E+1	3,000E+1
115,039	0,320	0,075	2,078E+1	3,000E+1
116,041	0,320	0,075	2,079E+1	3,000E+1
117,041	0,320	0,075	2,079E+1	3,000E+1
118,041	0,320	0,075	2,079E+1	3,000E+1
119,041	0,320	0,075	2,080E+1	3,000E+1
120,042	0,320	0,075	2,081E+1	3,000E+1
121,042	0,320	0,075	2,081E+1	3,000E+1
122,042	0,320	0,075	2,081E+1	3,000E+1
123,042	0,320	0,075	2,082E+1	3,000E+1
124,042	0,320	0,075	2,082E+1	3,000E+1
125,042	0,320	0,075	2,083E+1	3,000E+1
126,042	0,320	0,075	2,083E+1	3,000E+1
127,044	0,320	0,075	2,084E+1	3,000E+1
128,045	0,299	0,075	2,084E+1	3,000E+1
129,045	0,009	0,075	9,000E-1	3,000E+1
130,045	0,009	0,075	9,000E-1	3,000E+1
131,046	0,009	0,075	9,000E-1	3,000E+1
132,046	0,009	0,075	9,000E-1	3,000E+1
133,045	0,009	0,075	9,000E-1	3,000E+1
134,046	0,009	0,075	9,000E-1	3,000E+1
135,045	0,009	0,075	9,000E-1	3,000E+1
136,045	0,009	0,075	9,000E-1	3,000E+1
137,047	0,009	0,075	9,000E-1	3,000E+1
138,048	0,009	0,075	9,000E-1	3,000E+1
139,048	0,185	0,075	9,000E-1	3,000E+1
140,047	0,320	0,075	2,083E+1	3,000E+1
141,048	0,320	0,075	2,083E+1	3,000E+1
142,047	0,320	0,075	2,084E+1	3,000E+1
143,047	0,320	0,075	2,084E+1	3,000E+1
144,049	0,320	0,075	2,084E+1	3,000E+1
145,048	0,320	0,075	2,085E+1	3,000E+1
146,048	0,320	0,075	2,085E+1	3,000E+1
147,050	0,320	0,075	2,085E+1	3,000E+1
148,049	0,320	0,075	2,086E+1	3,000E+1
149,049	0,320	0,075	2,086E+1	3,000E+1
150,051	0,320	0,075	2,086E+1	3,000E+1
151,050	0,320	0,075	2,087E+1	3,000E+1
152,050	0,320	0,075	2,087E+1	3,000E+1
153,050	0,320	0,075	2,087E+1	3,000E+1
154,051	0,320	0,075	2,088E+1	3,000E+1
155,051	0,320	0,075	2,088E+1	3,000E+1
156,053	0,320	0,075	2,089E+1	3,000E+1
157,053	0,320	0,075	2,089E+1	3,000E+1
158,054	0,320	0,075	2,090E+1	3,000E+1
159,055	0,320	0,075	2,090E+1	3,000E+1
160,056	0,320	0,075	2,090E+1	3,000E+1
161,056	0,320	0,075	2,091E+1	3,000E+1
162,055	0,320	0,075	2,091E+1	3,000E+1
163,056	0,320	0,075	2,092E+1	3,000E+1
164,056	0,320	0,075	2,092E+1	3,000E+1
165,056	0,320	0,075	2,092E+1	3,000E+1
166,056	0,320	0,075	2,092E+1	3,000E+1
167,057	0,320	0,075	2,093E+1	3,000E+1
168,057	0,320	0,075	2,093E+1	3,000E+1
169,057	0,320	0,075	2,094E+1	3,000E+1
170,057	0,320	0,075	2,094E+1	3,000E+1
171,057	0,320	0,075	2,095E+1	3,000E+1
172,056	0,320	0,075	2,095E+1	3,000E+1
173,058	0,320	0,075	2,095E+1	3,000E+1
174,058	0,320	0,075	2,096E+1	3,000E+1
175,058	0,320	0,075	2,096E+1	3,000E+1
176,058	0,320	0,075	2,096E+1	3,000E+1
177,057	0,320	0,075	2,097E+1	3,000E+1
178,057	0,320	0,075	2,097E+1	3,000E+1
179,058	0,320	0,075	2,098E+1	3,000E+1
180,058	0,320	0,075	2,098E+1	3,000E+1
181,058	0,320	0,075	2,098E+1	3,000E+1
182,057	0,320	0,075	2,098E+1	3,000E+1
183,058	0,320	0,075	2,100E+1	3,000E+1
184,057	0,320	0,075	2,100E+1	3,000E+1
185,058	0,320	0,075	2,100E+1	3,000E+1
186,057	0,320	0,075	2,101E+1	3,000E+1
187,059	0,320	0,075	2,101E+1	3,000E+1
188,059	0,320	0,075	2,101E+1	3,000E+1
189,059	0,320	0,075	2,102E+1	3,000E+1
190,061	0,320	0,075	2,103E+1	3,000E+1
191,062	0,320	0,075	2,103E+1	3,000E+1
192,063	0,320	0,075	2,103E+1	3,000E+1
193,064	0,320	0,075	2,103E+1	3,000E+1
194,063	0,320	0,075	2,104E+1	3,000E+1
195,064	0,320	0,075	2,105E+1	3,000E+1
196,064	0,320	0,075	2,105E+1	3,000E+1
