t	PV [ºC]	SP [ºC]	MV[%] 
0,000	0,000	70,000	9,990E+1
0,000	0,000	70,000	9,990E+1
1,994	26,401	70,000	1,000E-2
1,994	26,401	70,000	1,979E+0
1,994	26,393	70,000	4,225E+0
4,012	26,393	70,000	6,194E+0
4,012	26,398	70,000	8,004E+0
6,033	26,398	70,000	9,973E+0
6,033	26,410	70,000	1,145E+1
8,049	26,410	70,000	1,341E+1
8,049	26,408	70,000	1,546E+1
10,068	26,408	70,000	1,743E+1
10,068	26,407	70,000	1,942E+1
12,085	26,407	70,000	2,139E+1
12,085	26,406	70,000	2,341E+1
14,104	26,406	70,000	2,538E+1
14,104	26,421	70,000	2,678E+1
16,122	26,421	70,000	2,874E+1
16,122	26,418	70,000	3,083E+1
18,141	26,418	70,000	3,280E+1
18,141	26,428	70,000	3,437E+1
20,160	26,428	70,000	3,634E+1
20,160	26,434	70,000	3,805E+1
22,178	26,434	70,000	4,002E+1
22,178	26,425	70,000	4,232E+1
24,197	26,425	70,000	4,429E+1
24,197	26,444	70,000	4,552E+1
26,213	26,444	70,000	4,749E+1
26,213	26,436	70,000	4,977E+1
28,234	26,436	70,000	5,174E+1
28,234	26,450	70,000	5,317E+1
30,251	26,450	70,000	5,514E+1
30,251	26,443	70,000	5,736E+1
32,271	26,443	70,000	5,933E+1
32,271	26,436	70,000	6,157E+1
34,288	26,436	70,000	6,354E+1
34,288	26,457	70,000	6,467E+1
36,309	26,457	70,000	6,664E+1
36,309	26,474	70,000	6,795E+1
38,326	26,474	70,000	6,992E+1
38,326	26,477	70,000	7,172E+1
40,346	26,477	70,000	7,369E+1
40,346	26,489	70,000	7,520E+1
42,363	26,489	70,000	7,716E+1
42,363	26,517	70,000	7,802E+1
44,384	26,517	70,000	7,998E+1
44,384	26,533	70,000	8,131E+1
46,400	26,533	70,000	8,327E+1
46,400	26,551	70,000	8,450E+1
48,421	26,551	70,000	8,647E+1
48,421	26,543	70,000	8,878E+1
50,438	26,543	70,000	9,075E+1
50,438	26,572	70,000	9,156E+1
52,456	26,572	70,000	9,352E+1
52,456	26,593	70,000	9,463E+1
54,473	26,593	70,000	9,659E+1
54,473	26,616	70,000	9,767E+1
56,492	26,616	70,000	9,960E+1
56,492	26,637	70,000	9,990E+1
58,508	26,637	70,000	9,990E+1
58,508	26,690	70,000	9,990E+1
60,527	26,690	70,000	9,976E+1
60,527	26,710	70,000	9,990E+1
62,543	26,710	70,000	9,990E+1
62,543	26,746	70,000	9,990E+1
64,562	26,746	70,000	9,990E+1
64,562	26,791	70,000	9,990E+1
66,579	26,791	70,000	9,990E+1
66,579	26,822	70,000	9,990E+1
68,595	26,822	70,000	9,990E+1
68,595	26,834	70,000	9,990E+1
70,616	26,834	70,000	9,990E+1
70,616	26,819	70,000	9,990E+1
72,633	26,819	70,000	9,990E+1
72,633	26,819	70,000	9,990E+1
74,654	26,860	70,000	9,990E+1
74,654	26,860	70,000	9,990E+1
76,670	26,866	70,000	9,990E+1
76,670	26,866	70,000	9,990E+1
78,689	26,921	70,000	9,967E+1
78,689	26,921	70,000	9,990E+1
80,706	26,952	70,000	9,990E+1
80,706	26,952	70,000	9,990E+1
82,724	26,995	70,000	9,990E+1
82,724	26,995	70,000	9,990E+1
84,741	27,062	70,000	9,915E+1
84,741	27,062	70,000	9,990E+1
86,760	27,111	70,000	9,990E+1
86,760	27,111	70,000	9,990E+1
88,778	27,133	70,000	9,990E+1
88,778	27,133	70,000	9,990E+1
90,799	27,163	70,000	9,990E+1
90,799	27,163	70,000	9,990E+1
92,815	27,227	70,000	9,928E+1
92,815	27,227	70,000	9,990E+1
94,836	27,235	70,000	9,990E+1
94,836	27,235	70,000	9,990E+1
96,853	27,284	70,000	9,987E+1
96,853	27,284	70,000	9,990E+1
98,872	27,346	70,000	9,937E+1
98,872	27,346	70,000	9,990E+1
100,891	27,361	70,000	9,990E+1
100,891	27,361	70,000	9,990E+1
102,909	27,380	70,000	9,990E+1
102,909	27,380	70,000	9,990E+1
104,928	27,390	70,000	9,990E+1
104,928	27,390	70,000	9,990E+1
106,948	27,444	70,000	9,972E+1
106,948	27,444	70,000	9,990E+1
108,967	27,526	70,000	9,857E+1
108,967	27,526	70,000	9,990E+1
110,986	27,601	70,000	9,883E+1
110,986	27,601	70,000	9,990E+1
113,004	27,614	70,000	9,990E+1
113,004	27,614	70,000	9,990E+1
115,021	27,621	70,000	9,990E+1
115,021	27,621	70,000	9,990E+1
