t	TP1 [ºC]	TP2 [ºC]	TP3 [ºC]	TP5 [ºC]	TP6 [ºC]	TP7 [ºC]	TP8 [ºC]	TP10 [ºC]	TP11 [ºC]	TP12 [ºC]	TP13 [ºC]	TP15 [ºC]
36,806	62,435	0,000	6,007E+1	6,105E+1	6,072E+1	5,614E+1	6,613E+1	6,751E+1	5,747E+1	6,301E+1	6,389E+1	5,097E+1
36,806	62,435	0,000	6,007E+1	6,105E+1	6,072E+1	5,614E+1	6,613E+1	6,751E+1	5,747E+1	6,301E+1	6,389E+1	5,097E+1
38,970	62,413	0,000	6,007E+1	6,100E+1	6,073E+1	5,614E+1	6,615E+1	6,754E+1	5,747E+1	6,297E+1	6,388E+1	5,105E+1
38,970	62,413	0,000	6,007E+1	6,100E+1	6,073E+1	5,614E+1	6,615E+1	6,754E+1	5,747E+1	6,297E+1	6,388E+1	5,105E+1
38,970	62,413	0,000	6,007E+1	6,100E+1	6,073E+1	5,614E+1	6,615E+1	6,754E+1	5,747E+1	6,297E+1	6,388E+1	5,105E+1
41,139	62,401	0,000	6,009E+1	6,103E+1	6,081E+1	5,610E+1	6,612E+1	6,747E+1	5,745E+1	6,296E+1	6,385E+1	5,090E+1
41,139	62,401	0,000	6,009E+1	6,103E+1	6,081E+1	5,610E+1	6,612E+1	6,747E+1	5,745E+1	6,296E+1	6,385E+1	5,090E+1
43,306	62,382	0,000	6,010E+1	6,104E+1	6,078E+1	5,612E+1	6,617E+1	6,746E+1	5,745E+1	6,300E+1	6,384E+1	5,093E+1
43,306	62,382	0,000	6,010E+1	6,104E+1	6,078E+1	5,612E+1	6,617E+1	6,746E+1	5,745E+1	6,300E+1	6,384E+1	5,093E+1
45,475	62,337	0,000	6,009E+1	6,105E+1	6,077E+1	5,601E+1	6,610E+1	6,743E+1	5,744E+1	6,303E+1	6,381E+1	5,094E+1
45,475	62,337	0,000	6,009E+1	6,105E+1	6,077E+1	5,601E+1	6,610E+1	6,743E+1	5,744E+1	6,303E+1	6,381E+1	5,094E+1
47,640	62,299	0,000	6,004E+1	6,107E+1	6,072E+1	5,596E+1	6,613E+1	6,740E+1	5,743E+1	6,304E+1	6,383E+1	5,090E+1
47,640	62,299	0,000	6,004E+1	6,107E+1	6,072E+1	5,596E+1	6,613E+1	6,740E+1	5,743E+1	6,304E+1	6,383E+1	5,090E+1
49,804	62,398	0,000	6,000E+1	6,102E+1	6,067E+1	5,599E+1	6,621E+1	6,741E+1	5,741E+1	6,303E+1	6,381E+1	5,101E+1
