t	IF	IR	VF	VR
0,000	0,000	0,075	0,000E+0	3,000E+1
0,002	0,000	0,075	3,000E-1	3,000E+1
1,002	0,000	0,075	3,000E-1	3,000E+1
2,003	0,000	0,075	3,000E-1	3,000E+1
3,004	0,000	0,075	3,000E-1	3,000E+1
4,004	0,000	0,075	3,000E-1	3,000E+1
5,006	0,000	0,075	3,000E-1	3,000E+1
6,014	0,000	0,075	3,000E-1	3,000E+1
7,013	0,000	0,075	3,000E-1	3,000E+1
8,014	0,000	0,075	3,000E-1	3,000E+1
9,013	0,000	0,075	3,000E-1	3,000E+1
10,014	0,000	0,075	3,000E-1	3,000E+1
11,013	0,000	0,075	3,000E-1	3,000E+1
12,013	0,000	0,075	3,000E-1	3,000E+1
13,014	0,000	0,075	3,000E-1	3,000E+1
14,013	0,000	0,075	3,000E-1	3,000E+1
15,016	0,000	0,075	3,000E-1	3,000E+1
16,015	0,000	0,075	3,000E-1	3,000E+1
17,016	0,000	0,075	3,000E-1	3,000E+1
18,015	0,000	0,075	3,000E-1	3,000E+1
19,015	0,000	0,075	3,000E-1	3,000E+1
20,016	0,000	0,075	3,000E-1	3,000E+1
21,015	0,000	0,075	3,000E-1	3,000E+1
22,016	0,000	0,075	3,000E-1	3,000E+1
23,015	0,000	0,075	3,000E-1	3,000E+1
24,016	0,000	0,075	3,000E-1	3,000E+1
25,015	0,000	0,075	3,000E-1	3,000E+1
26,015	0,000	0,075	3,000E-1	3,000E+1
27,016	0,000	0,075	3,000E-1	3,000E+1
28,015	0,000	0,075	3,000E-1	3,000E+1
29,016	0,000	0,075	3,000E-1	3,000E+1
30,015	0,000	0,075	3,000E-1	3,000E+1
31,020	0,000	0,075	3,000E-1	3,000E+1
32,020	0,000	0,075	3,000E-1	3,000E+1
33,020	0,000	0,075	3,000E-1	3,000E+1
34,021	0,000	0,075	3,000E-1	3,000E+1
35,020	0,000	0,075	3,000E-1	3,000E+1
36,021	0,000	0,075	3,000E-1	3,000E+1
37,020	0,000	0,075	3,000E-1	3,000E+1
38,021	0,000	0,075	3,000E-1	3,000E+1
39,022	0,000	0,075	3,000E-1	3,000E+1
40,021	0,000	0,075	3,000E-1	3,000E+1
41,022	0,000	0,075	3,000E-1	3,000E+1
42,021	0,000	0,075	3,000E-1	3,000E+1
43,022	0,000	0,075	3,000E-1	3,000E+1
44,021	0,000	0,075	3,000E-1	3,000E+1
45,021	0,000	0,075	3,000E-1	3,000E+1
46,023	0,000	0,075	3,000E-1	3,000E+1
47,023	0,000	0,075	3,000E-1	3,000E+1
48,024	0,000	0,075	3,000E-1	3,000E+1
49,023	0,000	0,075	3,000E-1	3,000E+1
50,024	0,000	0,075	3,000E-1	3,000E+1
51,023	0,000	0,075	3,000E-1	3,000E+1
52,023	0,000	0,075	3,000E-1	3,000E+1
53,024	0,000	0,075	3,000E-1	3,000E+1
54,023	0,000	0,075	3,000E-1	3,000E+1
55,024	0,000	0,075	3,000E-1	3,000E+1
56,023	0,000	0,075	3,000E-1	3,000E+1
57,025	0,000	0,075	3,000E-1	3,000E+1
58,025	0,000	0,075	3,000E-1	3,000E+1
59,026	0,000	0,075	3,000E-1	3,000E+1
60,027	0,000	0,075	3,000E-1	3,000E+1
61,026	0,000	0,075	3,000E-1	3,000E+1
62,027	0,000	0,075	3,000E-1	3,000E+1
63,026	0,000	0,075	3,000E-1	3,000E+1
64,027	0,000	0,075	3,000E-1	3,000E+1
65,026	0,000	0,075	3,000E-1	3,000E+1
66,026	0,000	0,075	3,000E-1	3,000E+1
67,027	0,000	0,075	3,000E-1	3,000E+1
68,026	0,000	0,075	3,000E-1	3,000E+1
69,027	0,000	0,075	3,000E-1	3,000E+1
70,026	0,000	0,075	3,000E-1	3,000E+1
71,027	0,000	0,075	3,000E-1	3,000E+1
72,028	0,000	0,075	3,000E-1	3,000E+1
73,027	0,000	0,075	3,000E-1	3,000E+1
74,028	0,000	0,075	3,000E-1	3,000E+1
75,027	0,000	0,075	3,000E-1	3,000E+1
76,028	0,000	0,075	3,000E-1	3,000E+1
77,027	0,000	0,075	3,000E-1	3,000E+1
78,027	0,000	0,075	3,000E-1	3,000E+1
79,028	0,000	0,075	3,000E-1	3,000E+1
80,027	0,000	0,075	3,000E-1	3,000E+1
81,028	0,000	0,075	3,000E-1	3,000E+1
82,027	0,000	0,075	3,000E-1	3,000E+1
83,029	0,000	0,075	3,000E-1	3,000E+1
84,028	0,000	0,075	3,000E-1	3,000E+1
85,028	0,000	0,075	3,000E-1	3,000E+1
86,029	0,000	0,075	3,000E-1	3,000E+1
87,030	0,000	0,075	3,000E-1	3,000E+1
88,031	0,000	0,075	3,000E-1	3,000E+1
89,031	0,000	0,075	3,000E-1	3,000E+1
90,032	0,000	0,075	3,000E-1	3,000E+1
91,033	0,000	0,075	3,000E-1	3,000E+1
92,034	0,000	0,075	3,000E-1	3,000E+1
93,035	0,000	0,075	3,000E-1	3,000E+1
94,034	0,000	0,075	3,000E-1	3,000E+1
95,035	0,000	0,075	3,000E-1	3,000E+1
96,035	0,000	0,075	3,000E-1	3,000E+1
97,036	0,000	0,075	3,000E-1	3,000E+1
98,035	0,000	0,075	3,000E-1	3,000E+1
99,035	0,000	0,075	3,000E-1	3,000E+1
100,036	0,000	0,075	3,000E-1	3,000E+1
101,036	0,000	0,075	3,000E-1	3,000E+1
102,037	0,000	0,075	3,000E-1	3,000E+1
103,036	0,000	0,075	3,000E-1	3,000E+1
104,036	0,000	0,075	3,000E-1	3,000E+1
105,037	0,000	0,075	3,000E-1	3,000E+1
106,036	0,000	0,075	3,000E-1	3,000E+1
107,037	0,000	0,075	3,000E-1	3,000E+1
108,036	0,000	0,075	3,000E-1	3,000E+1
109,037	0,000	0,075	3,000E-1	3,000E+1
110,036	0,000	0,075	3,000E-1	3,000E+1
111,037	0,000	0,075	3,000E-1	3,000E+1
112,046	0,000	0,075	3,000E-1	3,000E+1
113,046	0,000	0,075	3,000E-1	3,000E+1
114,049	0,000	0,075	3,000E-1	3,000E+1
115,048	0,000	0,075	3,000E-1	3,000E+1
116,049	0,000	0,075	3,000E-1	3,000E+1
117,049	0,000	0,075	3,000E-1	3,000E+1
118,049	0,000	0,075	3,000E-1	3,000E+1
119,050	0,000	0,075	3,000E-1	3,000E+1
120,049	0,000	0,075	3,000E-1	3,000E+1
121,050	0,000	0,075	3,000E-1	3,000E+1
122,049	0,000	0,075	3,000E-1	3,000E+1
123,050	0,000	0,075	3,000E-1	3,000E+1
124,049	0,000	0,075	3,000E-1	3,000E+1
125,049	0,000	0,075	3,000E-1	3,000E+1
126,050	0,000	0,075	3,000E-1	3,000E+1
127,050	0,000	0,075	3,000E-1	3,000E+1
128,052	0,000	0,075	3,000E-1	3,000E+1
129,051	0,000	0,075	3,000E-1	3,000E+1
130,052	0,000	0,075	3,000E-1	3,000E+1
131,052	0,000	0,075	3,000E-1	3,000E+1
132,051	0,000	0,075	3,000E-1	3,000E+1
133,052	0,000	0,075	3,000E-1	3,000E+1
134,051	0,000	0,075	3,000E-1	3,000E+1
135,052	0,000	0,075	3,000E-1	3,000E+1
136,051	0,000	0,075	3,000E-1	3,000E+1
137,062	0,000	0,075	3,000E-1	3,000E+1
138,062	0,000	0,075	3,000E-1	3,000E+1
139,062	0,000	0,075	3,000E-1	3,000E+1
140,063	0,000	0,075	3,000E-1	3,000E+1
141,064	0,000	0,075	3,000E-1	3,000E+1
142,065	0,000	0,075	3,000E-1	3,000E+1
143,064	0,000	0,075	3,000E-1	3,000E+1
144,065	0,000	0,075	3,000E-1	3,000E+1
145,066	0,000	0,075	3,000E-1	3,000E+1
146,065	0,000	0,075	3,000E-1	3,000E+1
147,066	0,000	0,075	3,000E-1	3,000E+1
148,065	0,000	0,075	3,000E-1	3,000E+1
149,067	0,000	0,075	3,000E-1	3,000E+1
150,067	0,000	0,075	3,000E-1	3,000E+1
151,067	0,000	0,075	3,000E-1	3,000E+1
152,069	0,000	0,075	3,000E-1	3,000E+1
153,068	0,000	0,075	3,000E-1	3,000E+1
154,069	0,000	0,075	3,000E-1	3,000E+1
155,068	0,000	0,075	3,000E-1	3,000E+1
156,069	0,000	0,075	3,000E-1	3,000E+1
157,068	0,000	0,075	3,000E-1	3,000E+1
158,068	0,000	0,075	3,000E-1	3,000E+1
159,069	0,000	0,075	3,000E-1	3,000E+1
160,068	0,000	0,075	3,000E-1	3,000E+1
161,069	0,000	0,075	3,000E-1	3,000E+1
162,068	0,000	0,075	3,000E-1	3,000E+1
163,068	0,000	0,075	3,000E-1	3,000E+1
164,070	0,000	0,075	3,000E-1	3,000E+1
165,069	0,000	0,075	3,000E-1	3,000E+1
166,070	0,000	0,075	3,000E-1	3,000E+1
167,069	0,000	0,075	3,000E-1	3,000E+1
168,070	0,000	0,075	3,000E-1	3,000E+1
169,069	0,000	0,075	3,000E-1	3,000E+1
170,069	0,000	0,075	3,000E-1	3,000E+1
171,070	0,000	0,075	3,000E-1	3,000E+1
172,070	0,000	0,075	3,000E-1	3,000E+1
173,071	0,000	0,075	3,000E-1	3,000E+1
174,070	0,000	0,075	3,000E-1	3,000E+1
175,071	0,000	0,075	3,000E-1	3,000E+1
176,070	0,000	0,075	3,000E-1	3,000E+1
177,070	0,000	0,075	3,000E-1	3,000E+1
178,071	0,000	0,075	3,000E-1	3,000E+1
179,070	0,000	0,075	3,000E-1	3,000E+1
180,071	0,000	0,075	3,000E-1	3,000E+1
181,071	0,000	0,075	3,000E-1	3,000E+1
182,072	0,000	0,075	3,000E-1	3,000E+1
183,071	0,000	0,075	3,000E-1	3,000E+1
184,071	0,000	0,075	3,000E-1	3,000E+1
185,072	0,000	0,075	3,000E-1	3,000E+1
186,071	0,000	0,075	3,000E-1	3,000E+1
187,072	0,000	0,075	3,000E-1	3,000E+1
188,071	0,000	0,075	3,000E-1	3,000E+1
189,072	0,000	0,075	3,000E-1	3,000E+1
190,071	0,000	0,075	3,000E-1	3,000E+1
191,071	0,000	0,075	3,000E-1	3,000E+1
192,072	0,000	0,075	3,000E-1	3,000E+1
193,071	0,000	0,075	3,000E-1	3,000E+1
194,072	0,000	0,075	3,000E-1	3,000E+1
195,072	0,000	0,075	3,000E-1	3,000E+1
196,073	0,000	0,075	3,000E-1	3,000E+1
