t	PV [ºC]	SP [ºC]	MV[A]
154,776	60,998	61,000	3,200E-1
157,015	60,998	61,000	0,000E+0
157,015	60,989	61,000	2,758E-4
157,015	60,989	61,000	7,600E-2
159,255	61,002	61,000	7,752E-2
159,255	61,002	61,000	0,000E+0
161,500	61,002	61,000	0,000E+0
161,500	61,006	61,000	0,000E+0
163,743	61,006	61,000	0,000E+0
163,743	60,968	61,000	0,000E+0
165,982	60,968	61,000	3,177E-1
165,982	61,028	61,000	3,200E-1
165,982	61,028	61,000	0,000E+0
168,223	61,030	61,000	0,000E+0
168,223	61,030	61,000	0,000E+0
170,464	61,030	61,000	0,000E+0
170,464	61,033	61,000	0,000E+0
172,703	61,033	61,000	0,000E+0
172,703	60,982	61,000	0,000E+0
174,872	60,982	61,000	3,200E-1
174,872	61,005	61,000	3,200E-1
177,039	61,005	61,000	1,297E-1
177,039	60,973	61,000	1,290E-1
177,039	60,973	69,000	3,200E-1
179,205	60,967	69,000	3,200E-1
179,205	60,967	69,000	3,200E-1
181,372	61,043	69,000	3,200E-1
181,372	61,043	69,000	3,200E-1
183,539	61,043	64,000	0,000E+0
183,539	60,947	64,000	3,200E-1
185,706	60,947	64,000	3,200E-1
185,706	60,973	64,000	3,200E-1
187,873	60,973	64,000	3,200E-1
187,873	61,008	64,000	3,200E-1
190,039	61,008	64,000	3,200E-1
190,039	60,991	64,000	3,200E-1
190,039	60,991	64,000	3,200E-1
192,206	61,073	64,000	3,200E-1
192,206	61,073	64,000	4,710E-2
194,371	61,050	64,000	3,200E-1
194,371	61,050	64,000	3,200E-1
196,534	61,050	64,000	3,200E-1
196,534	61,043	64,000	3,200E-1
198,701	61,043	64,000	3,200E-1
198,701	61,043	64,000	3,200E-1
200,866	61,043	64,000	3,200E-1
200,866	61,045	64,000	3,200E-1
203,032	61,045	64,000	3,200E-1
203,032	61,075	64,000	3,200E-1
203,032	61,075	64,000	3,200E-1
205,199	61,055	64,000	3,200E-1
205,199	61,055	64,000	3,200E-1
207,364	61,065	64,000	3,200E-1
207,364	61,065	64,000	3,200E-1
209,531	61,065	64,000	3,200E-1
209,531	61,068	64,000	3,200E-1
211,772	61,068	64,000	3,200E-1
211,772	61,050	64,000	3,200E-1
214,013	61,050	64,000	3,200E-1
214,013	61,105	64,000	3,200E-1
214,013	61,105	64,000	2,661E-1
216,254	61,096	64,000	3,200E-1
216,254	61,096	64,000	3,200E-1
218,493	61,096	64,000	3,200E-1
218,493	61,023	64,000	3,200E-1
220,732	61,023	64,000	3,200E-1
220,732	61,077	64,000	3,200E-1
222,974	61,077	64,000	2,778E-1
222,974	61,063	64,000	3,200E-1
222,974	61,063	64,000	3,200E-1
225,217	61,050	64,000	3,200E-1
225,217	61,050	64,000	3,200E-1
227,458	61,050	64,000	3,200E-1
227,458	61,087	64,000	3,200E-1
229,699	61,087	64,000	3,200E-1
