t	PC(E)	PL(E)	PC(T)	PL(T)	Vel
0,000	0,000	0,000	0,000E+0	0,000E+0	0,000E+0
0,002	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
1,002	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
2,002	1,140	0,000	1,080E+0	1,080E+0	0,000E+0
3,003	1,020	0,000	1,020E+0	1,020E+0	0,000E+0
4,003	1,160	0,000	1,020E+0	1,020E+0	0,000E+0
5,004	1,050	0,000	1,160E+0	0,000E+0	0,000E+0
6,006	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
7,006	1,020	0,000	1,020E+0	1,020E+0	0,000E+0
8,007	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
9,006	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
10,006	0,960	0,000	9,600E-1	9,600E-1	0,000E+0
11,007	1,200	0,000	1,066E+0	1,066E+0	0,000E+0
12,006	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
13,007	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
14,006	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
15,006	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
16,006	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
17,006	1,100	0,000	1,095E+0	1,095E+0	0,000E+0
18,007	1,120	0,000	1,100E+0	1,100E+0	0,000E+0
19,008	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
20,007	1,100	0,000	1,080E+0	1,080E+0	0,000E+0
21,007	1,050	0,000	1,100E+0	1,100E+0	0,000E+0
22,008	1,150	0,000	1,050E+0	0,000E+0	0,000E+0
23,010	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
24,009	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
25,009	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
26,009	1,010	0,000	1,010E+0	1,010E+0	0,000E+0
27,010	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
28,010	1,050	0,000	1,120E+0	0,000E+0	0,000E+0
29,010	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
30,010	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
31,010	1,300	0,000	1,300E+0	1,300E+0	0,000E+0
32,011	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
33,010	1,220	0,000	1,220E+0	1,220E+0	0,000E+0
34,010	1,080	0,000	1,171E+0	1,171E+0	0,000E+0
35,012	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
36,012	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
37,013	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
38,013	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
39,013	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
40,014	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
41,014	1,080	0,000	1,090E+0	1,090E+0	0,000E+0
42,015	1,070	0,000	1,080E+0	1,080E+0	0,000E+0
43,016	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
44,016	1,150	0,000	1,070E+0	1,070E+0	0,000E+0
45,017	1,050	0,000	1,150E+0	0,000E+0	0,000E+0
46,017	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
47,018	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
48,019	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
49,019	1,180	0,000	1,180E+0	1,180E+0	0,000E+0
50,021	1,070	0,000	1,070E+0	1,070E+0	0,000E+0
51,022	1,080	0,000	1,070E+0	0,000E+0	0,000E+0
52,021	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
53,022	1,230	0,000	1,230E+0	1,230E+0	0,000E+0
54,022	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
55,023	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
56,023	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
57,024	1,120	0,000	1,122E+0	1,122E+0	0,000E+0
58,025	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
59,025	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
60,025	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
61,025	1,160	0,000	1,160E+0	1,160E+0	0,000E+0
62,026	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
63,026	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
64,026	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
65,026	1,100	0,000	1,110E+0	1,110E+0	0,000E+0
66,026	1,150	0,000	1,100E+0	1,100E+0	0,000E+0
67,026	1,130	0,000	1,150E+0	1,150E+0	0,000E+0
68,026	1,100	0,000	1,130E+0	0,000E+0	0,000E+0
69,026	1,100	0,000	1,100E+0	1,100E+0	0,000E+0
70,026	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
71,026	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
72,026	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
73,026	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
74,027	1,090	0,000	1,090E+0	0,000E+0	0,000E+0
75,027	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
76,027	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
77,028	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
78,028	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
79,029	1,050	0,000	1,050E+0	1,050E+0	0,000E+0
80,028	1,040	0,000	1,088E+0	1,088E+0	0,000E+0
81,029	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
82,030	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
83,031	1,150	0,000	1,150E+0	1,150E+0	0,000E+0
84,031	1,140	0,000	1,140E+0	1,140E+0	0,000E+0
85,031	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
86,033	0,890	0,000	8,900E-1	8,900E-1	0,000E+0
87,034	1,050	0,000	8,900E-1	8,900E-1	0,000E+0
88,034	1,120	0,000	1,050E+0	1,050E+0	0,000E+0
89,034	1,150	0,000	1,120E+0	1,120E+0	0,000E+0
90,035	1,040	0,000	1,150E+0	1,150E+0	0,000E+0
91,035	1,040	0,000	1,040E+0	0,000E+0	0,000E+0
92,036	1,200	0,000	1,200E+0	1,200E+0	0,000E+0
93,036	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
94,036	1,090	0,000	1,090E+0	1,090E+0	0,000E+0
95,036	1,130	0,000	1,130E+0	1,130E+0	0,000E+0
96,036	1,170	0,000	1,170E+0	1,170E+0	0,000E+0
97,036	1,090	0,000	1,115E+0	1,115E+0	0,000E+0
98,036	1,080	0,000	1,090E+0	1,090E+0	0,000E+0
99,037	1,080	0,000	1,080E+0	1,080E+0	0,000E+0
100,036	1,110	0,000	1,110E+0	1,110E+0	0,000E+0
101,036	1,120	0,000	1,120E+0	1,120E+0	0,000E+0
102,036	1,030	0,000	1,030E+0	1,030E+0	0,000E+0
103,037	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
104,037	1,040	0,000	1,040E+0	1,040E+0	0,000E+0
