t	IF	IR	VF	VR
0,000	0,000	0,075	0,000E+0	3,000E+1
0,002	0,000	0,075	3,000E-1	3,000E+1
1,002	0,000	0,075	3,000E-1	3,000E+1
2,002	0,000	0,075	3,000E-1	3,000E+1
3,003	0,000	0,075	3,000E-1	3,000E+1
4,003	0,000	0,075	3,000E-1	3,000E+1
5,004	0,000	0,075	3,000E-1	3,000E+1
6,006	0,000	0,075	3,000E-1	3,000E+1
7,006	0,000	0,075	3,000E-1	3,000E+1
8,007	0,000	0,075	3,000E-1	3,000E+1
9,006	0,000	0,075	3,000E-1	3,000E+1
10,006	0,000	0,075	3,000E-1	3,000E+1
11,007	0,000	0,075	3,000E-1	3,000E+1
12,006	0,000	0,075	3,000E-1	3,000E+1
13,007	0,000	0,075	3,000E-1	3,000E+1
14,006	0,000	0,075	3,000E-1	3,000E+1
15,006	0,000	0,075	3,000E-1	3,000E+1
16,006	0,000	0,075	3,000E-1	3,000E+1
17,006	0,000	0,075	3,000E-1	3,000E+1
18,007	0,000	0,075	3,000E-1	3,000E+1
19,008	0,000	0,075	3,000E-1	3,000E+1
20,007	0,000	0,075	3,000E-1	3,000E+1
21,007	0,000	0,075	3,000E-1	3,000E+1
22,008	0,000	0,075	3,000E-1	3,000E+1
23,010	0,000	0,075	3,000E-1	3,000E+1
24,009	0,000	0,075	3,000E-1	3,000E+1
25,009	0,000	0,075	3,000E-1	3,000E+1
26,009	0,000	0,075	3,000E-1	3,000E+1
27,010	0,000	0,075	3,000E-1	3,000E+1
28,010	0,000	0,075	3,000E-1	3,000E+1
29,010	0,000	0,075	3,000E-1	3,000E+1
30,010	0,000	0,075	3,000E-1	3,000E+1
31,010	0,000	0,075	3,000E-1	3,000E+1
32,011	0,000	0,075	3,000E-1	3,000E+1
33,010	0,000	0,075	3,000E-1	3,000E+1
34,010	0,000	0,075	3,000E-1	3,000E+1
35,012	0,000	0,075	3,000E-1	3,000E+1
36,012	0,000	0,075	3,000E-1	3,000E+1
37,013	0,000	0,075	3,000E-1	3,000E+1
38,013	0,000	0,075	3,000E-1	3,000E+1
39,013	0,000	0,075	3,000E-1	3,000E+1
40,014	0,000	0,075	3,000E-1	3,000E+1
41,014	0,000	0,075	3,000E-1	3,000E+1
42,015	0,000	0,075	3,000E-1	3,000E+1
43,016	0,000	0,075	3,000E-1	3,000E+1
44,016	0,000	0,075	3,000E-1	3,000E+1
45,017	0,000	0,075	3,000E-1	3,000E+1
46,017	0,000	0,075	3,000E-1	3,000E+1
47,018	0,000	0,075	3,000E-1	3,000E+1
48,019	0,000	0,075	3,000E-1	3,000E+1
49,019	0,000	0,075	3,000E-1	3,000E+1
50,021	0,000	0,075	3,000E-1	3,000E+1
51,022	0,000	0,075	3,000E-1	3,000E+1
52,021	0,000	0,075	3,000E-1	3,000E+1
53,022	0,000	0,075	3,000E-1	3,000E+1
54,022	0,000	0,075	3,000E-1	3,000E+1
55,023	0,000	0,075	3,000E-1	3,000E+1
56,023	0,000	0,075	3,000E-1	3,000E+1
57,024	0,000	0,075	3,000E-1	3,000E+1
58,025	0,000	0,075	3,000E-1	3,000E+1
59,025	0,000	0,075	3,000E-1	3,000E+1
60,025	0,000	0,075	3,000E-1	3,000E+1
61,025	0,000	0,075	3,000E-1	3,000E+1
62,026	0,000	0,075	3,000E-1	3,000E+1
63,026	0,000	0,075	3,000E-1	3,000E+1
64,026	0,000	0,075	3,000E-1	3,000E+1
65,026	0,000	0,075	3,000E-1	3,000E+1
66,026	0,000	0,075	3,000E-1	3,000E+1
67,026	0,000	0,075	3,000E-1	3,000E+1
68,026	0,000	0,075	3,000E-1	3,000E+1
69,026	0,000	0,075	3,000E-1	3,000E+1
70,026	0,000	0,075	3,000E-1	3,000E+1
71,026	0,000	0,075	3,000E-1	3,000E+1
72,026	0,000	0,075	3,000E-1	3,000E+1
73,026	0,000	0,075	3,000E-1	3,000E+1
74,027	0,000	0,075	3,000E-1	3,000E+1
75,027	0,000	0,075	3,000E-1	3,000E+1
76,027	0,000	0,075	3,000E-1	3,000E+1
77,028	0,000	0,075	3,000E-1	3,000E+1
78,028	0,000	0,075	3,000E-1	3,000E+1
79,029	0,000	0,075	3,000E-1	3,000E+1
80,028	0,000	0,075	3,000E-1	3,000E+1
81,029	0,000	0,075	3,000E-1	3,000E+1
82,030	0,000	0,075	3,000E-1	3,000E+1
83,031	0,000	0,075	3,000E-1	3,000E+1
84,031	0,000	0,075	3,000E-1	3,000E+1
85,031	0,000	0,075	3,000E-1	3,000E+1
86,033	0,000	0,075	3,000E-1	3,000E+1
87,034	0,000	0,075	3,000E-1	3,000E+1
88,034	0,000	0,075	3,000E-1	3,000E+1
89,034	0,000	0,075	3,000E-1	3,000E+1
90,035	0,000	0,075	3,000E-1	3,000E+1
91,035	0,000	0,075	3,000E-1	3,000E+1
92,036	0,000	0,075	3,000E-1	3,000E+1
93,036	0,000	0,075	3,000E-1	3,000E+1
94,036	0,000	0,075	3,000E-1	3,000E+1
95,036	0,000	0,075	3,000E-1	3,000E+1
96,036	0,000	0,075	3,000E-1	3,000E+1
97,036	0,000	0,075	3,000E-1	3,000E+1
98,036	0,000	0,075	3,000E-1	3,000E+1
99,037	0,000	0,075	3,000E-1	3,000E+1
100,036	0,000	0,075	3,000E-1	3,000E+1
101,036	0,000	0,075	3,000E-1	3,000E+1
102,036	0,000	0,075	3,000E-1	3,000E+1
103,037	0,000	0,075	3,000E-1	3,000E+1
104,037	0,000	0,075	3,000E-1	3,000E+1
105,039	0,000	0,075	3,000E-1	3,000E+1
106,038	0,000	0,075	3,000E-1	3,000E+1
107,039	0,000	0,075	3,000E-1	3,000E+1
108,038	0,000	0,075	3,000E-1	3,000E+1
109,039	0,000	0,075	3,000E-1	3,000E+1
110,039	0,000	0,075	3,000E-1	3,000E+1
111,040	0,000	0,075	3,000E-1	3,000E+1
112,040	0,000	0,075	3,000E-1	3,000E+1
113,040	0,000	0,075	3,000E-1	3,000E+1
114,041	0,000	0,075	3,000E-1	3,000E+1
115,041	0,000	0,075	3,000E-1	3,000E+1
116,041	0,000	0,075	3,000E-1	3,000E+1
117,041	0,000	0,075	3,000E-1	3,000E+1
118,042	0,000	0,075	3,000E-1	3,000E+1
119,042	0,000	0,075	3,000E-1	3,000E+1
120,042	0,000	0,075	3,000E-1	3,000E+1
121,043	0,000	0,075	3,000E-1	3,000E+1
122,043	0,000	0,075	3,000E-1	3,000E+1
123,044	0,000	0,075	3,000E-1	3,000E+1
124,044	0,000	0,075	3,000E-1	3,000E+1
125,044	0,000	0,075	3,000E-1	3,000E+1
126,044	0,000	0,075	3,000E-1	3,000E+1
127,044	0,000	0,075	3,000E-1	3,000E+1
128,044	0,000	0,075	3,000E-1	3,000E+1
129,045	0,000	0,075	3,000E-1	3,000E+1
130,047	0,000	0,075	3,000E-1	3,000E+1
131,047	0,000	0,075	3,000E-1	3,000E+1
132,046	0,000	0,075	3,000E-1	3,000E+1
133,046	0,000	0,075	3,000E-1	3,000E+1
134,046	0,000	0,075	3,000E-1	3,000E+1
135,046	0,000	0,075	3,000E-1	3,000E+1
136,046	0,000	0,075	3,000E-1	3,000E+1
137,047	0,000	0,075	3,000E-1	3,000E+1
138,047	0,000	0,075	3,000E-1	3,000E+1
139,047	0,000	0,075	3,000E-1	3,000E+1
140,049	0,000	0,075	3,000E-1	3,000E+1
141,048	0,000	0,075	3,000E-1	3,000E+1
142,049	0,000	0,075	3,000E-1	3,000E+1
143,050	0,000	0,075	3,000E-1	3,000E+1
144,049	0,000	0,075	3,000E-1	3,000E+1
145,049	0,000	0,075	3,000E-1	3,000E+1
146,049	0,000	0,075	3,000E-1	3,000E+1
147,049	0,000	0,075	3,000E-1	3,000E+1
148,050	0,000	0,075	3,000E-1	3,000E+1
149,050	0,000	0,075	3,000E-1	3,000E+1
150,050	0,000	0,075	3,000E-1	3,000E+1
151,050	0,000	0,075	3,000E-1	3,000E+1
152,050	0,000	0,075	3,000E-1	3,000E+1
153,050	0,000	0,075	3,000E-1	3,000E+1
154,051	0,075	0,075	4,860E+0	3,000E+1
155,051	0,075	0,075	4,850E+0	3,000E+1
156,051	0,075	0,075	4,850E+0	3,000E+1
157,051	0,075	0,075	4,850E+0	3,000E+1
158,053	0,075	0,075	4,850E+0	3,000E+1
159,052	0,075	0,075	4,850E+0	3,000E+1
160,052	0,075	0,075	4,850E+0	3,000E+1
161,052	0,075	0,075	4,850E+0	3,000E+1
162,052	0,075	0,075	4,850E+0	3,000E+1
163,052	0,075	0,075	4,850E+0	3,000E+1
164,052	0,075	0,075	4,850E+0	3,000E+1
165,052	0,075	0,075	4,850E+0	3,000E+1
166,052	0,075	0,075	4,850E+0	3,000E+1
167,052	0,075	0,075	4,850E+0	3,000E+1
168,052	0,075	0,075	4,850E+0	3,000E+1
169,052	0,075	0,075	4,850E+0	3,000E+1
170,053	0,075	0,075	4,850E+0	3,000E+1
171,053	0,075	0,075	4,850E+0	3,000E+1
172,053	0,075	0,075	4,850E+0	3,000E+1
173,053	0,075	0,075	4,850E+0	3,000E+1
174,054	0,075	0,075	4,850E+0	3,000E+1
175,055	0,075	0,075	4,850E+0	3,000E+1
176,055	0,075	0,075	4,850E+0	3,000E+1
177,055	0,075	0,075	4,850E+0	3,000E+1
178,056	0,075	0,075	1,304E+1	3,000E+1
179,055	0,320	0,075	1,963E+1	3,000E+1
180,055	0,320	0,075	1,963E+1	3,000E+1
181,055	0,320	0,075	1,964E+1	3,000E+1
182,055	0,320	0,075	1,965E+1	3,000E+1
183,055	0,320	0,075	1,965E+1	3,000E+1
184,055	0,320	0,075	1,966E+1	3,000E+1
185,056	0,320	0,075	1,966E+1	3,000E+1
186,056	0,320	0,075	1,967E+1	3,000E+1
187,057	0,320	0,075	1,967E+1	3,000E+1
188,056	0,320	0,075	1,968E+1	3,000E+1
189,056	0,320	0,075	1,968E+1	3,000E+1
190,057	0,320	0,075	1,969E+1	3,000E+1
191,056	0,320	0,075	1,969E+1	3,000E+1
192,056	0,320	0,075	1,970E+1	3,000E+1
193,056	0,320	0,075	1,971E+1	3,000E+1
194,056	0,320	0,075	1,971E+1	3,000E+1
195,056	0,320	0,075	1,971E+1	3,000E+1
196,056	0,320	0,075	1,972E+1	3,000E+1
