t	PV [ºC]	SP [ºC]	MV[%] 
0,000	0,000	25,000	9,990E+1
0,000	0,000	25,000	9,990E+1
1,990	19,852	25,000	1,000E-2
1,990	19,852	25,000	2,424E-1
1,990	19,849	25,000	6,331E-1
4,010	19,849	25,000	8,657E-1
4,010	19,846	25,000	1,197E+0
6,028	19,846	25,000	1,430E+0
6,028	19,843	25,000	1,762E+0
8,046	19,843	25,000	1,995E+0
8,046	19,846	25,000	2,148E+0
10,064	19,846	25,000	2,381E+0
10,064	19,843	25,000	2,713E+0
12,081	19,843	25,000	2,946E+0
12,081	19,843	25,000	3,179E+0
14,099	19,843	25,000	3,411E+0
14,099	19,844	25,000	3,605E+0
16,119	19,844	70,000	3,837E+0
16,119	19,843	70,000	9,990E+1
18,136	19,843	70,000	9,990E+1
18,136	19,843	70,000	9,990E+1
20,156	19,843	70,000	9,990E+1
20,156	19,844	70,000	9,990E+1
22,174	19,844	70,000	9,990E+1
22,174	19,846	70,000	9,990E+1
24,194	19,846	70,000	9,990E+1
24,194	19,846	70,000	9,990E+1
26,213	19,846	70,000	9,990E+1
26,213	19,849	70,000	9,990E+1
28,231	19,849	70,000	9,990E+1
28,231	19,857	70,000	9,990E+1
30,247	19,857	70,000	9,990E+1
30,247	19,870	70,000	9,990E+1
32,266	19,870	70,000	9,990E+1
32,266	19,882	70,000	9,990E+1
34,284	19,882	70,000	9,990E+1
34,284	19,901	70,000	9,990E+1
36,300	19,901	70,000	9,990E+1
36,300	19,931	70,000	9,990E+1
38,318	19,931	70,000	9,990E+1
38,318	19,950	70,000	9,990E+1
40,337	19,950	70,000	9,990E+1
40,337	19,978	70,000	9,990E+1
42,355	19,978	70,000	9,990E+1
42,355	20,017	70,000	9,990E+1
44,373	20,017	70,000	9,990E+1
44,373	20,040	70,000	9,990E+1
46,392	20,040	70,000	9,990E+1
46,392	20,082	70,000	9,990E+1
48,410	20,082	70,000	9,990E+1
48,410	20,110	70,000	9,990E+1
50,428	20,110	70,000	9,990E+1
50,428	20,141	70,000	9,990E+1
52,446	20,141	70,000	9,990E+1
52,446	20,160	70,000	9,990E+1
54,465	20,160	70,000	9,990E+1
54,465	20,213	70,000	9,990E+1
56,483	20,213	70,000	9,990E+1
56,483	20,240	70,000	9,990E+1
58,501	20,240	70,000	9,990E+1
58,501	20,291	70,000	9,990E+1
60,520	20,291	70,000	9,990E+1
60,520	20,354	70,000	9,990E+1
62,540	20,354	70,000	9,967E+1
62,540	20,377	70,000	9,990E+1
64,558	20,377	70,000	9,990E+1
64,558	20,408	70,000	9,990E+1
66,574	20,408	70,000	9,990E+1
66,574	20,436	70,000	9,990E+1
68,593	20,436	70,000	9,990E+1
68,593	20,439	70,000	9,990E+1
70,613	20,439	70,000	9,990E+1
70,613	20,471	70,000	9,990E+1
72,629	20,471	70,000	9,990E+1
72,629	20,538	70,000	9,990E+1
74,649	20,538	70,000	9,948E+1
74,649	20,538	70,000	9,990E+1
76,668	20,594	70,000	9,990E+1
76,668	20,594	70,000	9,990E+1
78,684	20,655	70,000	9,969E+1
78,684	20,655	70,000	9,990E+1
80,702	20,687	70,000	9,990E+1
80,702	20,687	70,000	9,990E+1
82,721	20,707	70,000	9,990E+1
82,721	20,707	70,000	9,990E+1
84,737	20,726	70,000	9,990E+1
84,737	20,726	70,000	9,990E+1
86,759	20,765	70,000	9,990E+1
86,759	20,765	70,000	9,990E+1
88,778	20,828	70,000	9,965E+1
88,778	20,828	70,000	9,990E+1
90,794	20,886	70,000	9,978E+1
90,794	20,886	70,000	9,990E+1
92,813	20,905	70,000	9,990E+1
92,813	20,905	70,000	9,990E+1
94,831	20,957	70,000	9,990E+1
94,831	20,957	70,000	9,990E+1
96,850	20,993	70,000	9,990E+1
96,850	20,993	70,000	9,990E+1
98,870	21,041	70,000	9,990E+1
98,870	21,041	70,000	9,990E+1
100,886	21,069	70,000	9,990E+1
100,886	21,069	70,000	9,990E+1
102,907	21,071	70,000	9,990E+1
102,907	21,071	70,000	9,990E+1
104,925	21,130	70,000	9,975E+1
104,925	21,130	70,000	9,990E+1
106,945	21,216	70,000	9,870E+1
106,945	21,216	70,000	9,990E+1
108,964	21,238	70,000	9,990E+1
108,964	21,238	70,000	9,990E+1
110,982	21,288	70,000	9,990E+1
110,982	21,288	70,000	9,990E+1
113,001	21,337	70,000	9,990E+1
113,001	21,337	70,000	9,990E+1
115,019	21,349	70,000	9,990E+1
115,019	21,349	70,000	9,990E+1
117,038	21,390	70,000	9,990E+1
117,038	21,390	70,000	9,990E+1
117,038	21,449	70,000	9,979E+1
119,054	21,449	70,000	9,990E+1
119,054	21,534	70,000	9,872E+1
121,072	21,534	70,000	9,990E+1
121,072	21,546	70,000	9,990E+1
123,091	21,546	70,000	9,990E+1
123,091	21,524	70,000	9,990E+1
125,107	21,524	70,000	9,990E+1
125,107	21,624	70,000	9,813E+1
127,126	21,624	70,000	9,990E+1
